,Rating,Heading,Review,Product
26,1.0,Hated it!,This device have problem its automatically restarted in random time I requested to replace or return the product before completing its return time period but Flipcart rejected order cancellation or replacement by making process lengthy and then told that your return period is over.,Smartphone
27,1.0,Horrible,Wast product .... Charging support issue contineously arrise with in 2..3 month .... I reqest PLZZ dont wast ₹....,Smartphone
28,4.0,Delightful,It really hangs when i am gaming and editing,Smartphone
29,2.0,Bad quality,Volume of the phone went down in 2 months.,Smartphone
30,5.0,Terrific purchase,Nace phone,Smartphone
31,3.0,Decent product,Its been around 2 months only but the phone started lagging some times,Smartphone
32,5.0,Super!,Good Phone,Smartphone
33,5.0,Terrific,Value for money👌👌,Smartphone
34,3.0,Just okay,Is battery is low 600 battery image,Smartphone
35,1.0,Did not meet expectations,Very bad product in this price segment,Smartphone
36,4.0,Value-for-money,Nice product at this range,Smartphone
37,5.0,Awesome,Nice bro,Smartphone
38,5.0,Must buy!,Great😊,Smartphone
39,2.0,Slightly disappointed,Sum functions not satisfied,Smartphone
40,4.0,Nice product,Overall okay,Smartphone
41,5.0,Awesome,Super ji,Smartphone
42,1.0,Did not meet expectations,Software is not good,Smartphone
43,4.0,Value-for-money,Best Budget smartphone,Smartphone
44,5.0,Awesome,God,Smartphone
45,3.0,Just okay,Battery back up is not more good. It's a bad experience for me,Smartphone
46,3.0,Does the job,Just time pass,Smartphone
47,4.0,Pretty good,Awsome mobile in affordable price,Smartphone
48,4.0,Delightful,It's good for me. Value for money.,Smartphone
49,5.0,Wonderful,Good tirthdeo,Smartphone
50,1.0,Worst experience ever!,Bad phone 😡😡😡😡😡😡,Smartphone
51,4.0,Good quality product,I love moto,Smartphone
52,1.0,Did not meet expectations,speaker quality is not good,Smartphone
53,3.0,Decent product,Phone is ok & work smoothly.,Smartphone
54,3.0,Decent product,Gaming Phone,Smartphone
55,1.0,Waste of money!,Overall... It's pathetic...,Smartphone
56,1.0,Useless product,"Sound is very less compared to other oppo models.
Phone is light weight",Smartphone
57,3.0,Good,Not that much worthy,Smartphone
58,4.0,Pretty good,Smartphone for beginners,Smartphone
59,5.0,Terrific,Best💯👍,Smartphone
60,3.0,Fair,Backup problem,Smartphone
61,5.0,Just wow!,Is so good product,Smartphone
62,5.0,Great product,Owsem phone...,Smartphone
63,5.0,Highly recommended,Excellent phone,Smartphone
64,3.0,Good,"Camera could have been better otherwise then that 4gb ram and 64 gb storage is great , but not best at its price . Also phone is bit heavy and worst camera quality as per 10k phone from Motorola .",Smartphone
65,1.0,Waste of money!,Camera very low quality,Smartphone
66,1.0,Absolute rubbish!,After first security patch upgrade phone was not able to start,Smartphone
67,4.0,Wonderful,good this money,Smartphone
68,2.0,MAYNOT BE FOR EVERYONE,To be really frank ...Very bad rear camera lack of focus and some clarity problems ... Really dissatisfied with the cameras dont know weather there will be a software update or not ... then display is not that bright some what visible in sunlight... rest are (OK) not perfect.... currently having thesemajor problem...,Smartphone
69,3.0,Decent product,"Phone is bit heavy and a noticeable amount of lags
In the performance . There is always a delay when switch from one app to another app.",Smartphone
70,2.0,Bad quality,SIM problem with camera problem,Smartphone
71,5.0,Highly recommended,Osm phone,Smartphone
72,1.0,Not recommended at all,Item is not good. Screen flickering issue. Hearing sounds unnecessarily.Apps are not working properly. Bad product.,Smartphone
73,5.0,Great product,Wonderful phone,Smartphone
74,5.0,Wonderful,Very nice my phone,Smartphone
75,4.0,Very Good,Price is high,Smartphone
76,3.0,Nice,"Font camara is very poor quality,but mobile performance is nice",Smartphone
77,1.0,Waste of money!,Overheating problem.... Customer service not better,Smartphone
78,4.0,Nice product,Good Product. Value for money,Smartphone
79,4.0,Value-for-money,Good quality and better working with me,Smartphone
80,3.0,Fair,Its good but price is not good,Smartphone
81,4.0,Wonderful,Good phone but poor camera quality !,Smartphone
82,5.0,Terrific purchase,Awsome product,Smartphone
83,5.0,Awesome,Superb.,Smartphone
84,1.0,Absolute rubbish!,Disappointed with Camera quality. Camera quality is very poor.,Smartphone
85,5.0,Super!,Super no problem,Smartphone
86,5.0,Worth every penny,Super mobile phone,Smartphone
87,5.0,Perfect product!,Love,Smartphone
88,5.0,Just wow!,Brilliant 👌👌,Smartphone
89,2.0,Not good,"I bought this 10 days back, I am not happy with this mobile, its always hanging and when we open YouTube and play and songs its automatically playing other songs.",Smartphone
90,4.0,Delightful,Made in india,Smartphone
91,5.0,Terrific,So beautiful,Smartphone
92,2.0,Slightly disappointed,Bad,Smartphone
93,2.0,Could be way better,Quality is bad,Smartphone
94,3.0,Good,Nice but Normal,Smartphone
95,3.0,Just okay,"Bad Things :-
1. Camera quality is normal.
2. Selfie is bad
3. Micro USB
4. Sound system is not good

Good Things:-
1. Battery back up is awesome
2. Some extra features in this price
3. Finger print sensor and Face lock sensor is so fast
4. Screen resolution is good

Overall :-
Overall this phone is good except camera quality.",Smartphone
96,4.0,Worth the money,Nice value for money,Smartphone
97,1.0,Don't waste your money,"Camera quality bakwas, fast charger but no fast charging ,display OK ok
Camera front very poor red picture show and back camera quality 48MP but picture not good",Smartphone
98,5.0,Must buy!,Awesome....,Smartphone
99,2.0,Expected a better product,I am not satisfied,Smartphone
100,3.0,Fair,Good one 👍👍,Smartphone
101,3.0,Just okay,Good mobile because display battery's and camera useful better best,Smartphone
102,3.0,Good,Not good. Poco services centre is very very very bad.,Smartphone
103,3.0,Just okay,Just ok.,Smartphone
104,1.0,Worst experience ever!,Call recod not available so very poor mobile set,Smartphone
105,3.0,Good,Good phone with bad camera....,Smartphone
106,4.0,Good choice,Doing it's best,Smartphone
107,5.0,Best in the market!,Smooth working,Smartphone
108,1.0,Worst experience ever!,This phone is very wrost phone no anyone purchased it item,Smartphone
109,5.0,Perfect product!,MADE IN INDIA,Smartphone
110,5.0,Highly recommended,Awesome phone ☺☺☺,Smartphone
111,4.0,Very Good,Superr awasome product,Smartphone
112,3.0,Nice,Mobile is avarage..But his packing is very poor...so please improve your packing quality..,Smartphone
113,4.0,Wonderful,Worth of money,Smartphone
114,5.0,Brilliant,Nice amazing ??,Smartphone
115,1.0,Utterly Disappointed,Bad manufacturing,Smartphone
116,3.0,Just okay,"Overall good but camara need to be improved. Hope it will update with future updates. Packing quality need to be improved abd it was poorly packed.
Thanks flipkart for timely delivery.",Smartphone
117,5.0,Perfect product!,Over all ok,Smartphone
118,4.0,Very Good,Camera clarity pora,Smartphone
119,4.0,Good quality product,Great product 👌😎,Smartphone
120,1.0,Utterly Disappointed,Mistake it's not catching the 4G network. I want to return it,Smartphone
121,2.0,Could be way better,Signal strength is too weak.,Smartphone
122,5.0,Best in the market!,Superb👌👌,Smartphone
123,4.0,Good choice,Very good value for money smartphone.,Smartphone
124,2.0,Expected a better product,Bought this for my mum . Performance is very bad. Lagging while using YouTube 😂. This was not expected . Does not have any optimisation. Bad experience . Don’t buy this. Go for another brand . Mum’s 2yrs old realme 1 was far better than this .,Smartphone
125,3.0,Just okay,Incoming call voice is very bad not. And output speaker sound is not clear.,Smartphone
126,3.0,Nice,"Some features are missed, but overall mobile is good",Smartphone
127,4.0,Pretty good,Nice mobile and making India product....,Smartphone
128,4.0,Really Nice,Its awesome,Smartphone
129,4.0,Delightful,"fast delivery, nice mobile",Smartphone
130,5.0,Wonderful,"Nice
Product",Smartphone
131,3.0,Nice,Very nice camera,Smartphone
132,5.0,Must buy!,mobile all good,Smartphone
133,3.0,Fair,"Hanging problem, and price is high",Smartphone
134,1.0,Useless product,It's like a toy and cheap quality mobile.... I must say only buy this phone is you don't take pics.... Camera is very poor,Smartphone
135,2.0,Could be way better,"Time of calling, voice automatically goes off",Smartphone
136,2.0,Moderate,Pdf suddenly broke. Battery not satisfactory. This is not good phone. As per price it is ok.,Smartphone
137,1.0,Hated it!,"Camara quality very very bad
Please don't buy this product",Smartphone
138,5.0,Fabulous!,Great phone l,Smartphone
139,1.0,Hated it!,Good but fell some frame drop in game . Battery is good but not for gamers,Smartphone
140,1.0,Waste of money!,Worst mobile ever dont buy it waste of money,Smartphone
141,2.0,Bad quality,"It has more heating effect , large display , speakers are quite loud in all its good value for money",Smartphone
142,5.0,Brilliant,Xcelent,Smartphone
143,3.0,Nice,Not bed chalega,Smartphone
144,3.0,Decent product,"Battery is Good
Design is very Good
Camera is Bad
Features is Bad
My one question why not mansion phone Ram 4gb in phone settings",Smartphone
145,1.0,Don't waste your money,Phone switched off permanently after 6 months. Very poor performance. Hang after 60% memory full,Smartphone
146,3.0,Just okay,"For this price range the phone is pretty good for normal used. But the problem is, now I can not save any new number and hangs a lot opening the contact app since the last update. I hope POCO has answer to this lagging performance.. Other than this.. It's pretty good",Smartphone
147,5.0,Classy product,Exilent,Smartphone
148,4.0,Worth the money,Nice product .Buy it,Smartphone
149,4.0,Really Nice,Good product!!!,Smartphone
150,1.0,Unsatisfactory,very poor quality. sound not clear,Smartphone
151,5.0,Classy product,Nice mobile.,Smartphone
152,4.0,Good quality product,Average...,Smartphone
153,1.0,Worthless,It loudly announces that call is being recorded. It cannot be muted while recording call. The purpose of recording a call is questioned.,Smartphone
154,2.0,Bad quality,"After few months of usage

As a budget phone I would not expect much.. but it has some serious heating issue while charging, but phone running quite smooth

Major drawback of all motorola devices/stock android = call recorder not supported, not a single call recorder app in play store is supported. Manually Inbuilt call recording works but gives warning to other person that this call is being recorded loudly.",Smartphone
155,3.0,Just okay,"Writing my reviews after 4 days of use.
Pros.
1. Side mounted finger senser, it works well.
2. Battery backup is good, easily lasts for a day.
3. Fast charging, works well
Cons.
1. Biggest one is camera, its pretty ordinary, I will never believe in their Megapixels value, its not at all 48MP.
INFACT, its barely 8MP. AI is also not so good.
Front Cam is even worst, Its like a 2MP camera from some branded phone.
I dont know why are they putting these many Cameras on the back

I needed a budge...
READ MORE",Smartphone
156,5.0,Perfect product!,Thanks Flipkart,Smartphone
157,3.0,Decent product,Volume is very slow when speaker is on mode.,Smartphone
158,1.0,Absolute rubbish!,"I bought this phone because of better specifications compared to any other mobile at this cost...

But it really disappointed me because of sudden reboot/restarting of poco M3 even though I have used 5% storage.

I have updated the software in settings and even though updated all the pre installed apps and still faced this issue..

Very worst experience faced because of Xiaomi poco M3

I sent a return request, kindly pickup and refund the amount to my bank account",Smartphone
159,5.0,Great product,Good deaigne,Smartphone
160,1.0,Waste of money!,"Not good product. Display very poor quality. Sound quality very bad. Camera also not good quality. Hanging issue. Do not purchase this phone. I never review any product but after receiving the product I want to say don't purchase. Very worst product ever I seen. I request for return but they refused as they have no return policy. Please don,t buy this product.",Smartphone
161,1.0,Useless product,Waste phone byaaa 1oka roju manchigundhi tharbatha switch off,Smartphone
162,5.0,Mind-blowing purchase,Don't purchase,Smartphone
163,4.0,Really Nice,Like,Smartphone
164,5.0,Just wow!,Highly recommended,Smartphone
165,1.0,Useless product,Within 7 days IC gone and had to pay for repair. So I don't recommend,Smartphone
166,1.0,Unsatisfactory,Don't purchase this product,Smartphone
167,4.0,Good quality product,over all good enough for normal users,Smartphone
168,1.0,Hated it!,Bad Mobile phones,Smartphone
169,2.0,Bad quality,Best phone but delivery boy was not god,Smartphone
170,3.0,Just okay,Camera is ok,Smartphone
171,1.0,Waste of money!,"Don't buy this phone, very very slow proceccor n slow phone
When I type something on the keyboard, I write this phone for a long time",Smartphone
172,5.0,Just wow!,Sumthing good,Smartphone
173,1.0,Worst experience ever!,Don't buy it .its camera is very bad. Very bad picture quality .,Smartphone
174,2.0,Moderate,Not good as expected...,Smartphone
175,4.0,Really Nice,Not bed bt camera is por quality,Smartphone
176,3.0,Fair,"All of it is good like camera performance is fine and battery is also good but it lacks to catch wifi range, call, and blue tooth device. And also heats up very fast",Smartphone
177,1.0,Not recommended at all,Heating problem about 5minitue use then heating problem start.as a average phone not a good quality.the feeling not a joyful idon't like some people recommend then buy.i not a suggestion any feature buy not a good performance waist our money.then mentoly destroyed pressure Flipcart not a good policy for return,Smartphone
178,3.0,Good,Camera quality is weak,Smartphone
179,1.0,Did not meet expectations,Worst phone don't buy it . Waste of money . It automatically gets switched off,Smartphone
180,1.0,Unsatisfactory,"Don't go for it Flipkart if possible please return it
Phone working very slow maximum time phone will hang , taking almost 3hrs for full charge worst product ever my wife is very disappointed",Smartphone
181,3.0,Good,Worst camera,Smartphone
182,5.0,Perfect product!,Okok,Smartphone
183,5.0,Awesome,Amazing Device.,Smartphone
184,3.0,Good,Worst front camera i have ever seen in a phone,Smartphone
185,5.0,Fabulous!,VERY GOOD,Smartphone
186,3.0,Does the job,Good product and better from other phones,Smartphone
187,5.0,Super!,Tq Flipkart,Smartphone
188,2.0,Not good,Mobile is good but if u want camera mobile don't buy it,Smartphone
189,1.0,Waste of money!,Camera quality is too bad..,Smartphone
190,1.0,Not recommended at all,Bluetooth not working properly,Smartphone
191,3.0,Does the job,Average phone. Not so good.,Smartphone
192,3.0,Decent product,Slow motion is not there,Smartphone
193,3.0,Good,Camera quality are poor,Smartphone
194,5.0,Perfect product!,Bwst,Smartphone
195,2.0,Could be way better,Camera quality is poor,Smartphone
196,1.0,Very poor,Charger not working,Smartphone
197,1.0,Utterly Disappointed,Disgusting... Always stuck and hangs,Smartphone
198,1.0,Don't waste your money,Mobile ara not work,Smartphone
199,5.0,Wonderful,Very Good product,Smartphone
200,3.0,Nice,Good model,Smartphone
201,4.0,Nice product,Nice very nice,Smartphone
202,3.0,Decent product,Good use for ruff and tuff✌,Smartphone
203,2.0,Expected a better product,Mobile is best but camera not good,Smartphone
204,4.0,Value-for-money,"Fantastic mobile, good one.",Smartphone
205,1.0,Horrible,Plz don't wast your money..camera quality is very poor,Smartphone
206,1.0,Unsatisfactory,poor quality display and camera mobile,Smartphone
207,3.0,Does the job,Good mobile.,Smartphone
208,4.0,Value-for-money,Perfect at price range ☺️☺️😊,Smartphone
209,1.0,Terrible product,Over heating,Smartphone
210,5.0,Brilliant,Exlent,Smartphone
211,5.0,Best in the market!,Goog moble,Smartphone
212,3.0,Nice,"You can play pubg with 40fps only smooth plus ultra only ..for normal gaming this is good enough but for competitive it's not that good ...


Camera is good enough at this price
Battery is outstanding
Display is not so good but 120hz feels better
Phone heats while charging and playing heavy games



Finally at this price you can choose this phone there is no better option apart from this


I was disappointed with flipkart for late delivery..😓😥",Smartphone
213,4.0,Very Good,Working smooth so far,Smartphone
214,1.0,Horrible,Low quality product...I suggest you guys don't buy this E7 product,Smartphone
215,5.0,Worth every penny,Valu for money,Smartphone
216,5.0,Worth every penny,Nyc product 😍😍,Smartphone
217,4.0,Worth the money,Great Build quality,Smartphone
218,5.0,Terrific,Great Product,Smartphone
219,2.0,Bad quality,"It's Hang....
And heating problem",Smartphone
220,1.0,Did not meet expectations,Every thing is not good but moderate measor issues with this product is very poor and bad camera quality and performance.,Smartphone
221,5.0,Simply awesome,Battery to worst,Smartphone
222,3.0,Does the job,"Be aware....Its hybrid SIM slot, u can't insert 2 SIM and memory card at a time",Smartphone
223,2.0,Slightly disappointed,Camera is worst less,Smartphone
224,4.0,Worth the money,vv good,Smartphone
225,3.0,Decent product,"It's a basic phone at best. Value for money but only if you don't need a phone with too many features. The camera quality is also average.

4 months after using the phone I can add the phone is a wastage of money. The features are good but the performance is pathetic",Smartphone
226,3.0,Does the job,Every thing is good but if you want to play PUBG it's not good for you caz gyroscope not working disappointed,Smartphone
227,3.0,Just okay,Very good product value for money,Smartphone
228,5.0,Fabulous!,very nice phone,Smartphone
229,4.0,Value-for-money,NICE BETTER SERVICE,Smartphone
230,3.0,Fair,Not satisfied,Smartphone
231,5.0,Fabulous!,I love too much,Smartphone
232,5.0,Mind-blowing purchase,It's Very Good,Smartphone
233,1.0,Not recommended at all,Worst Phone..It is Always Hanging...Pls Refund my money back..Want to take Another Phone..Thanks,Smartphone
234,1.0,Hated it!,Selfie camera very bad and bad product,Smartphone
235,5.0,Best in the market!,Gd,Smartphone
236,1.0,Terrible product,"Writing review honestly 64,4GB
1. Camera- Not clear image, and it's having yellowish hue. 48 MP is a lie, Redmi4 13 MP shoots better than this with details. Rest other depth and macro sensor is for show piece, not working
2. Drop notch in the screen is Irritating.
3. Side mounted finger print sensor is non responsive sometimes, and it is very slow to unlock the phone.
4. Screen touch at the keyboard, sometimes not responsive
5. Sound from Dual speaker not up to the mark, low audible
6. Bat...
READ MORE",Smartphone
237,3.0,Nice,Poco m3 comes with 6000mah battery which is op. It was running smoothly when I was playing free fire at high settings. Sd662 is average processor but with 6gb ram it awesome. Its display is great. It's selfie camera is very bad and main camera is ok. And it heats even while using Instagram. It goes upto 42°c while playing games. It comes with MI UI 12 and Android 10 with so many features. We have to wate for MI UI 13 and Android 11.,Smartphone
238,3.0,Nice,While playing games phone was lagging sometimes,Smartphone
239,5.0,Excellent,It's fine,Smartphone
240,5.0,Terrific purchase,Nice fone,Smartphone
241,4.0,Wonderful!,Excellent product for this price,Smartphone
242,5.0,Just wow!,Best performance,Smartphone
243,1.0,Horrible,It look good but poor performance. Touch response is very low. Some apps don't work properly. If some times we can't play video on full screen mode due to touch failure. Don't buy it.,Smartphone
244,3.0,Good,Cool phone here's some pictures form the camera,Smartphone
245,4.0,Delightful,Wonderful phone thanks flipkart,Smartphone
246,1.0,Unsatisfactory,performance is worst as compare to price,Smartphone
247,3.0,Nice,Normal .not bad,Smartphone
248,1.0,Unsatisfactory,Gayro is verry delay Dont buy Poco M3 mobile,Smartphone
249,5.0,Great product,I'm happy,Smartphone
250,5.0,Worth every penny,Good Phone....😊,Smartphone
251,2.0,Expected a better product,There is no call recording facility,Smartphone
252,4.0,Very Good,Nyce,Smartphone
253,4.0,Delightful,Reasonable Purchase,Smartphone
254,5.0,Highly recommended,Superb mobile !!!!,Smartphone
255,5.0,Must buy!,Super quality 👌,Smartphone
256,1.0,Don't waste your money,Camera is very bad not vule for Money,Smartphone
257,4.0,Value-for-money,It is a good product with reasonable price,Smartphone
258,5.0,Excellent,Good fone,Smartphone
259,5.0,Brilliant,Nice camera,Smartphone
260,5.0,Just wow!,Walu of the money,Smartphone
261,5.0,Classy product,worthy.,Smartphone
262,4.0,Good choice,Overall gud for normal usage,Smartphone
263,2.0,Could be way better,Me Not happy this phone,Smartphone
264,1.0,Waste of money!,Sound quality is not good.... specially speaker is not good as compare others.. it's has low sound,Smartphone
265,4.0,Really Nice,Good phone this price.,Smartphone
266,3.0,Nice,"Writing this review after 4 months of purchase - 4gb 128gb varient. :- A value for money product ,but performance wise is a little slow,because of helio G25 processor ,if it had snapdragon processor itt would work much efficiently..camera is below average ,battery backup is amazing.. So if you dont do much of work and if you want it for your parents then its good ,but if you are a student then you can try some other option ...",Smartphone
267,2.0,Could be way better,Front camera is bad and processor is not good,Smartphone
268,4.0,Pretty good,Good Quality,Smartphone
269,3.0,Does the job,"Its budget phone
Its not give performance as aspect from moto
Camera clearity os very poor
Battery is good
Sound make noise, is not nice voice",Smartphone
270,2.0,Moderate,He is a Bad device in my Country manufacturing Quality is far Tabbu style.,Smartphone
271,4.0,Really Nice,Boss,Smartphone
272,4.0,Good choice,Average phone for value,Smartphone
273,5.0,Terrific purchase,Average phone.,Smartphone
274,5.0,Great product,Beautiful phone,Smartphone
275,5.0,Simply awesome,Ok,Smartphone
276,3.0,Does the job,Nyc product... Camera is very good... Value of money is okk.. No earphones available with the product...,Smartphone
277,5.0,Highly recommended,Nice mobile.....,Smartphone
278,5.0,Awesome,Mice,Smartphone
279,2.0,Could be way better,"Phone is very hanging and touches are not working probably, very bad,",Smartphone
280,4.0,Value-for-money,Noce prodect,Smartphone
281,4.0,Worth the money,Good phone though it's getting heat.,Smartphone
282,3.0,Fair,"The product is really good, but the delivery is delayed that's the only problem which i faced.",Smartphone
283,5.0,Terrific,SO good products,Smartphone
284,3.0,Does the job,Only camera was poor,Smartphone
285,5.0,Highly recommended,Suberb,Smartphone
286,5.0,Terrific,Good Mobile,Smartphone
287,2.0,Moderate,Everything is ok but the charger adapter is not working 😔,Smartphone
288,4.0,Pretty good,Best mobile phone,Smartphone
289,1.0,Unsatisfactory,Mobile have heating problem... Performance is zero...,Smartphone
290,1.0,Did not meet expectations,"Product is not good, In this phone is always hanging and issue with touch screen.

Please dont go through the mobile.",Smartphone
291,4.0,Pretty good,This is really cool & good one to go for..,Smartphone
292,3.0,Does the job,All are good in this rate we recommend.,Smartphone
293,1.0,Hated it!,Dnt take this phone overheating and it will blast please dnt take this phone,Smartphone
294,4.0,Really Nice,Nice phone good,Smartphone
295,1.0,Did not meet expectations,Net work connection faild,Smartphone
296,4.0,Delightful,NICE MOBILE FOR BEST PRICE,Smartphone
297,5.0,Highly recommended,Nice over all,Smartphone
298,1.0,Terrible product,Performance not good,Smartphone
299,4.0,Value-for-money,Too good mobile for budget,Smartphone
300,1.0,Did not meet expectations,Very poor quality display,Smartphone
301,5.0,Fabulous!,NO GOOD,Smartphone
302,4.0,Good choice,Phone look nice,Smartphone
303,2.0,Moderate,poor wifi signal reception this a common issue. No solution 😡😡😡,Smartphone
304,4.0,Very Good,It's a good mobile with this value pack,Smartphone
305,1.0,Hated it!,Worst money,Smartphone
306,1.0,Worthless,Pathetic camera. Poor front and back camera. Megapixels are just for name sake. Really very disappointed with pictures really not worth.,Smartphone
307,3.0,Does the job,Good mobile..price is little high,Smartphone
308,5.0,Mind-blowing purchase,Good deliver boy,Smartphone
309,5.0,Highly recommended,Wari good mobile,Smartphone
310,3.0,Decent product,"Very good Mobile least bloatware which is boom for managing ur Ram and fast, I like the product",Smartphone
311,5.0,Brilliant,Nice Product👍,Smartphone
312,5.0,Excellent,Fantastic Phone,Smartphone
313,5.0,Wonderful,Loved it,Smartphone
314,1.0,Worst experience ever!,Hang piece,Smartphone
315,1.0,Hated it!,"Worst failed and defective product, there is a problem with the model itself that's why the are selling at such a price.
I have applied for return 2 times for replacement, both the times the technician came did something and went after few days same story.
DO NOT BUY THIS PRODUCT.
I am still chasing flipkart for the return.",Smartphone
316,2.0,Expected a better product,Camera quality very low,Smartphone
317,4.0,Wonderful,Software hanging issue inbetween call,Smartphone
318,1.0,Dont buy this phone,"waste product i have ever encountered. New mobile , sound is very low and processor is very slow. my suggestion is dont pick this phone",Smartphone
319,3.0,Fair,Ok 👌,Smartphone
320,4.0,Good choice,Good handy phone at this price range.,Smartphone
321,2.0,Moderate,Worst touch quality,Smartphone
322,5.0,Just wow!,It's awesome,Smartphone
323,1.0,Did not meet expectations,"Don't buy this product. It's waste of money. The display is very weak when you are outside. Almost nill. I got na faulty product and when I called for replacement, flipkart rejected it saying it resolved by troubleshooting. This is very weired response from flipkart. There are lot of other phones available, go for them. I have to use this faulty piece as per flipkart return policy.

Think twice before buying this model phone....",Smartphone
324,5.0,Classy product,Nice phone 🤠,Smartphone
325,5.0,Classy product,Best mobile 😍😍,Smartphone
326,2.0,Bad quality,Not good as expected. Camera performance very poor.back and front both are not good. Phone memory and phone performance ok.,Smartphone
327,5.0,Awesome,Simply superb,Smartphone
328,1.0,Hated it!,"It is just a phalthu phone, Camera and display are not at all clear. Samsung 4000 MA = Poco 6000 MA Battery. I got cheated by Poco Company.",Smartphone
329,3.0,Does the job,Just okay phone,Smartphone
330,3.0,Fair,Below average camera quality.,Smartphone
331,3.0,Just okay,Wifi 11ac ( wifi 5 )not available.... that is the reason 3 stat otherwise super.... No issues as of now... Good Camera for this price range .... some time voice breaking I don't know whether it is problem in network or in mobile...,Smartphone
332,4.0,Delightful,It ok,Smartphone
333,1.0,Waste of money!,Very bad camera and very slow,Smartphone
334,1.0,Utterly Disappointed,Selfie camera poor quality..... don't buy this phone,Smartphone
335,1.0,Don't waste your money,Worst ? mobile,Smartphone
336,2.0,Moderate,Very poor Quality,Smartphone
337,5.0,Awesome,Excellent 👌👌👌👌😊,Smartphone
338,4.0,Value-for-money,Design is worlds no. 1,Smartphone
339,3.0,Fair,Value of money,Smartphone
340,5.0,Awesome,So smart mobile,Smartphone
341,2.0,Not good,"Wifi not connecting.
Worst experience...",Smartphone
342,3.0,Decent product,An very average phone,Smartphone
343,3.0,Fair,"Good battery life.
Camera quality is below average.",Smartphone
344,4.0,Very Good,Value for money in this price,Smartphone
345,4.0,Good quality product,Product is soo good,Smartphone
346,5.0,Super!,So nice phone😘,Smartphone
347,2.0,Slightly disappointed,Worst phone. Don't waste your valuable money.,Smartphone
348,3.0,Does the job,For me it was just okay,Smartphone
349,3.0,Fair,Not very good,Smartphone
350,1.0,Did not meet expectations,When I called next person cannot listen me for mobile voice Mike problem,Smartphone
351,1.0,Utterly Disappointed,Screen performance waste,Smartphone
352,3.0,Does the job,"Poco ui improvement required, feel slow",Smartphone
353,4.0,Very Good,"Price is low, features is best",Smartphone
354,4.0,Pretty good,Good for moderate user,Smartphone
355,5.0,Terrific,Amazing!!!,Smartphone
356,5.0,Terrific purchase,Love it 😇❤️,Smartphone
357,1.0,Horrible,"Very disappointed with Samsung Galaxy M11mobile .
It gets freezes every time...unfortunately I recognized very after 15 days..very bad camera quality, average screen, phone sound is very low..
Guys don't ever think of purchase it ...",Smartphone
358,4.0,Good choice,"Can buy under 8000, for normal use",Smartphone
359,1.0,Terrible product,Bad quality of camara,Smartphone
360,2.0,Could be way better,Average performance. External speaker volume is very low. You can hardly hear anything with the volume button turned to highest.,Smartphone
361,5.0,Wonderful,Nice divice,Smartphone
362,5.0,Awesome,Good conditon,Smartphone
363,3.0,Fair,Camera quality is very poor.,Smartphone
364,5.0,Excellent,Good for use,Smartphone
365,3.0,Good,Camera very poor quality...,Smartphone
366,4.0,Very Good,Haven't used yet,Smartphone
367,3.0,Good,"Value for money but Bokeh mode is not too good, as it blurs the outline of body as if the blur is done manually with some app.
It gets too much heated up while using hotspot and watching videos simultaneously and asks to turn off all the actions going on",Smartphone
368,3.0,Decent product,"It's too big phone, with same battery performance 3300mah of my honor phone.......5000mah is a joke",Smartphone
