,Rating,Heading,Review,Product
38,5.0,Simply awesome,"This is the 2nd time I am buying this printer. This is a very good printer for ur home and not for heavy usage. I brought this printer again coz refilling of the catriges is very simple and can be done at home. I refilled my previous printer catriges almost 7-8 times. You can get many videos on utube on refilling Cannon pixma catriges. If u buy new cartriges it will cost u around Rs 600-700 for black and Rs 800-900 for colour. It's better if u refill the catriges at home every refilling will ...
READ MORE",Printer
39,5.0,Mind-blowing purchase,"Great product for an average user, it's perfect for office or school work and the best thing it's color cartridges ain't much costly either.",Printer
40,4.0,Very Good,"LOVE THIS PRINTER AT THAT PRICE
PROS-
GOOD DPI PRINTING AND SHARP PRINTING THAN OTHER PRINTERS AT SAME PRICE
FAST PHOTO SCANNING
DRIVERS ARE AVILABLE IN ONLINE ALSO
CARTRIAGES ARE ALSO AVAILABLE IN STORE
EASSY SETUP AND HANDDLING
REFIILABLE CARTRIGES
SOME EXTRA ADDITIONAL PRINTING FETURES ARE AVAILABLE IN THIS PRINTER'S APPLICATION
80% MAINTANNCE AND DIAGNOSTICS ARE COMPLITED BY THE APPLICATION
AVAILABLE ACANING QUALITY AND PRINTING QUALITY SETTINGS(MANUALLY)
BEST FOR HOME USE
UNIVERSEL US...
READ MORE",Printer
41,3.0,Does the job,printer is good but only give 100-150 black and White And 50-70 colour page in Starter Cartidge. And thr Photo Printing is Not Good... I recommend you to go for better printer. u can only use it if you are student.,Printer
42,2.0,Better not to buy.,"You'd better not to buy this. Yes, printer cost is comparatively low and print quality is also excellent. But what about the printing cost? Highly expensive. Ink cartridges (XL) cost is more than that of the printer itself. No other similar cartridges available in the market so that you have an option which one to buy.
Better not to buy it, event if it is a cheap and good quality. We have to keep in mind- A printer is not a show-piece; it has to print day to day.",Printer
43,2.0,Not good,"Product quality is good. But the Ink cartridge is small with the printer in two numbers (ie. Colour & black) Refill cartridge cost above Rs.800/-. Flipkart delivery boy insisted the ""home"" delivery in our area, we given the delivery address clearly at the time of booking with Pincode. After few argument, finally they delivered ""on the road"" nearer to the address given. I am not happy with the delivery, that is why 2 star rating given.",Printer
44,4.0,Wonderful,This product is good and very nice. at normal price and getting good quality product anyone can buy this product black and white colour print nice,Printer
45,5.0,Great product,"Nice work printer is good
Light wait with nice print",Printer
46,5.0,Highly recommended,"printing is really superb ...
Canon is the best product.... and finally
Flipkart always given a genuine product ...and in time delivery.. tq so much such a wonderful opportunity for us...",Printer
47,4.0,Very Good,"Got very fast delivery. Good printer for home use. Kids project, home Photocopy, Prints for personal use etc. Good quality for above purpose. Quick installation and ready to use if you know about printers.",Printer
48,5.0,Perfect product!,Awesome results in colored pictures..best printer for home use..it has also Xerox and scanner.. thank you Flipkart for quick delivery... thank you canon for make this printer in very less prices..,Printer
49,5.0,Best in the market!,Best quality and good printing speed.Easy to install and setup. But the delivery time was little late. Best product to buy. Go for it. Simply loved it,Printer
50,5.0,Classy product,"Very nice product i am satisfied in this product
Delivery on time thankyou flipkart for giving us a wonderful experience with this product. This product cost is 2799 but i got at 1999",Printer
51,2.0,Could be way better,"it's not good Or not bad,,.. It's work too much slower..
but not bad...
it's ink Is not working longer ... I'm not happy with this INK problem... Thanks to Flifkart....",Printer
52,5.0,Must buy!,Packing is awsome ! Prints a bit slow but thats good enoght for that price ! Works fine,Printer
53,4.0,Worth the money,It's Amazing I like this one but the quality is good but it can be better with some improvements,Printer
54,5.0,Excellent,Very nice product awesome product for me print fine and scan very fine photo copy print good quality.....,Printer
55,4.0,Good quality product,"Till now it work very fine ,cartrege ink consume very fast ,otherwise it is good product at this price ,",Printer
56,5.0,Canon Pixma Mg24....,"Printer is very good but ink finished off soon both black and colour
The print pages doesn't exceed more than 50 also better to go for laser print",Printer
57,5.0,Excellent,Very good looking product and so clean printing of this printer I love it because the quality of this print is so nice......,Printer
58,5.0,Excellent,Well product and proper work well printing and smoth printin,Printer
59,4.0,Pretty good,It is good and works smoothly . Overall very good product.,Printer
60,4.0,Delightful,"Good quality and best price..
Very trendy and handy to use at work place..",Printer
61,4.0,Worth the money,Good product. Value for money. Appreciate the delivery period. Handy tool for children's for their project works. Worth buying it.,Printer
62,5.0,Nice Products,"its a good printer, but i found it little slow to start printing. the scanner is really awesome which give good clarity",Printer
63,5.0,Awesome,such a nice machine it's not like ricket science easy to install works well compact design BUT it takes 2-3 seconds to dry the ink,Printer
64,5.0,Just wow!,super nice and super cool,Printer
65,3.0,Does the job,it's compact for colour .it's too use 650 copies colours.and throw it. just use like use and throw product . simplyfy if one colour copy is 5 rupees the how much for 650 copies it's very useful,Printer
66,2.0,Slightly disappointed,Best t Best Buy on Flipkart nice to print absolutely fine,Printer
67,5.0,Very good printer and decent price!!,"It is doing fairly good job in printing, scanning and copying. It comes very handy at home for children projects and small printing and photocopying tasks.
One important thing to note: - in specifications, flipkart has given NO duplex print option. But it has MANUAL DUPLEX PRINTING OPTION. Printer interface is guiding how to change paper for printing on second side of the paper. I took printout on both sides of paper through MS word and PDF files. I am much satisfied with its performance.",Printer
68,5.0,Worth every penny,A very great printing is done by this awesome printer. Budget friendly as well as excellent performance is what I review.Must buy from Flipkart cuz of amazing price and fast delivery.,Printer
69,3.0,Nice,This printer works only 2 months after refined ink not work in perfectly,Printer
70,4.0,Wonderful,Very good deal at 2k. Black cartridge cost 500 and colour 700. Do all work nicely. Do not support through otg or android mobile. No app supports its driver. Mg2500 driver on android apps does the work but thos apps are charging rs500.,Printer
71,5.0,Just wow!,"I got this for office work, prints and photo prints at home. Its amazingly user friendly i installed this and use it with laptop. Best part is they hv given both ink cartridges with this. I had A4 size paper with me. Only prob is it doesn't connects with any mobiles as USB point is for laptop or pc. I had to watch YouTube videos though as manual is bakwaas n cd dekhne ka tym nahi hai. But really excellent print outs n fast.",Printer
72,5.0,Great AIO from Canon in low budget.,"In this budget, it gives great service. I have bought it specially for scanning purpose. It gives good scanned images as well as scanned pdf documents. Its printing quality is also good.",Printer
73,4.0,Working perfectly as told and best in price,purchased this product a few days back. Recieved on time and it is working perfectly and value for money. the best all in one printer at affordable price. As i know it is the only printer with multi-functions and at such low cost in the market right now. So guys go for it.,Printer
74,5.0,Wonderful,I'm a student and this printer is so helping me in project works and my many other works of schools. I like it .,Printer
75,5.0,Best in the market!,"The product is good and very easy to use but when we fill ink and use it causes some destructionions s,I wanted to say is it is good but follow instruction from given paper and also check in youtube how to operate and make it work thank uuuu",Printer
76,4.0,Really Nice,"good product, nice image printing, good zeros quality, I am Happy this product.",Printer
77,4.0,Worth the money,Good at 1999 rs only. Cartridge price is more. but you can install ciss system to get affordable prints and easy to refill.,Printer
78,5.0,Wonderful,"Great multi function printer at a great discounted price.
printed picture quality is awesome, but using more ink cartridge than my regular hp printer.
buy overall it's a great deal for 1999/-",Printer
79,5.0,Terrific,i m using this printer continiously abd just working fine ..... print and xerox speed is quite good ..... ink is very costly bt for home use this is perfect ..... as usual flipkart delivered me tgis product as the scheduled time ..... packaging is good enough for damage protection .....,Printer
80,5.0,Highly recommended,"I'm very glad to use this device ,me and my family members are very happy after buying this product .I love shopping products in Flipkart .tqs for providing such good products",Printer
81,5.0,Fabulous!,Good product easy to use..... Ctridge price little high but no Problem gets very clear and quality printouts... Thank you flipkart for this good service,Printer
82,4.0,Worth the money,Good product i like and my family also like and and very fast service thank you felipcard,Printer
83,4.0,Nice product,Good printer in this range. It is fast and smooth. And also easy to use.,Printer
84,5.0,Mind-blowing purchase,I buy the canon pixma mg 2470 at 21october2016 morning( Rs-2199 ) it not just a good it very much good product. It working very super. Copy ( xerox) is one tuch to print. Scan super.and also print is very super. Only pair to pc. Mobile not sutable for usb connection.,Printer
85,5.0,Excellent,Good printer for home or small office used and flip kart delivery awesome asusual print quality black and colour is good scan is good very nice package in 2000 rs,Printer
86,5.0,Great product,"Worth it..!! Thank y'all team Flipkart for giving us a great deal on this printer, appreciate it..",Printer
87,5.0,Must buy!,It is very good printer.All the colour are right.I loved to buyed it.I want to thank canon company for this wonderful printer,Printer
88,5.0,Worth every penny,"This printer was very good and the price is great the printer has multiple functions and it's very easy to take print package was very very nice thanks to #flipkart.The box contains printer,power cable,USB cable,and intalllination softwareCD",Printer
89,4.0,Rs 0 ......Got this product on Big billion day !!!!,"I got this product on big billion day 2014 for Rs 0.....yes....zero :)
Have been using this product since. Works fine till now.
The product is shipped with two partially filled cartridges- color and black which is the best thing because once your cartridges are finished you need around 2000 rs to buy new pair of cartridges. Refilling is also an option and work up to around 10 times on black but clarity will be on the downside.
The main disadvantage is the ink consumption. Each time printer...
READ MORE",Printer
90,4.0,Awesome One that I got...,"It is my heartful review about the product. I bougth this product last month at a resonable price of Rs.2500 and after expering its performance for a month I'm writing this.
This is a good product to buy on comparing the other printers at this price range as it supports print, scan n copy options it is very good n efficient one n the only lag is it doesnt have the wireless faccility, otherwise it will be the ultimate one.
As Im a loyal customer for flipkart, I wont hesitate to give a bad revi...
READ MORE",Printer
91,4.0,SATISFACTORIES FULLFILLED,"VERY NICE PERFORMANCE!!! AT ALL
!!!!!! #### RELIABLE #### GENUINE ##### PRODUCT ##### !!!!
I am very happy to owned this product its so much useful and also at cheap price i got... i ll prefer to those who will to by official or home use only #### Its Nice ####",Printer
92,5.0,Canon Inkjet Printer-Good Product,Its been a long time i was searching for a good printer which i can use for printing as well as scanning. Brought Canon Printer last week.. Really amazed with the product..Printing is good.. I really have to say big thank you to flipkart. The product was delivered within a day.. I loved it,Printer
93,5.0,Awesome product at low price,"This is really great product with print , scan , copy feature. Though the company promised that it will has normal speed, it is printing with excellent speed and quality. Very quality product from Canon and thanks for flipkart for this product and quick delivery.",Printer
94,3.0,Good one at this price!,"Got a printer - All in one - for a steal!! Less than 3k is just good. That too, Canon.
Performance is good but i am sure the ink is going to cost a lot. Hope it gives sufficient prints on a full cartridge.
What i don't like about it is, it makes a lot of noise when fetching the paper in order to start printing. First i felt as if some part is broken. It was too loud. But then i realized, it is maybe because of the cost cutting that some things were compromised.
Another issue is that it doesn'...
READ MORE",Printer
95,5.0,"quality product ,Same day Delivery","Awesome product , quality product from canon . original , authentic product . well packed , same day delivery.
good for office and also good for home use . just u have to refill cartage..
the only thing is its a lil bit slow in printing ,but no issue worth of money . go ahead . buy it !!!
thanku flipkart ~!!!!!",Printer
96,4.0,8 out of 10,"Excellent delivery by Flipkart. I got the printer by 2 days of ordered.
Basically about this printer , I just say a good deal for home use purpose. It's quality of printing is OK but takes lil more ink than usual...
Overall I am quite happy with it..",Printer
97,5.0,nice product,"its a good printer, but i found it little slow to start printing. the scanner is really awesome which give good clarity",Printer
98,4.0,Value For Money,"It a good product. For the specification and options it has it actually good deal. Though I experienced little problem, service was quick and friendly so I find it value for money.",Printer
99,3.0,pretty good,"its good for such a low price .
but the ink ends up so fast.scanning is perfect .
on time delivery .iam satisfied with the product",Printer
100,4.0,True review,"Do you believe? About 80% of people are buying product based on the review and thats how these online shoppers gain trust..

Anyways, about this product its good and compact in design. It has few important features like coping, scanning etc.
This product is worth to buy but the greatest drawback will lye on its cartridge.
One black cartridge cost around Rs.800 and it can print only 150 pages so image the printer cost Rs.2400 but the single cartridge cost rs.800 now we can make out how we get ...
READ MORE",Printer
101,5.0,Good all in 1 printer,"The printer is good.Quality of printing is also good, easy to use and install. All the functions are very simple and easy to use. Good product and that too on very good price.",Printer
102,5.0,Nice Product,Nice Product. Excellent Price. Delivered Fast. Quality Service. Easy to USE. SCANNER-PRINTER-PHOTOSTAT Features. Great Buy. Bought for INR 2099 in Offer.,Printer
103,4.0,Worth the money,"Very useful and reliable home printer. It has both scanning and printing , both works seamlessly. Very easy to use by anyone. Good for general use.
Top margin: 3mm,
Bottom margin: 16.7mm,
Left / Right margin: each 3.4mm (LTR / LGL: Left: 6.4mm,
Right: 6.3mm)",Printer
104,4.0,A good deal,"i used the product and its quiet simple and easy to handle
makes a very good purchase for INR 2000
and also the print quality is good",Printer
105,4.0,Worth Device,"Good all in one printer, Can be a worthy product. I recommend for all home users. For personal use very handy and eazy applications",Printer
106,4.0,canon pixma MG2470,"good and product delivery also given in one day. good to use this canon MG 2470 printer, easy to install software in laptop and easy to carry printer .",Printer
107,5.0,fast service n good product,i lyk ds printer..frst we r confusd to buy product online dt product wll be good or not...but whn dey deliverd ds item n whn we startd wrkng on it..it is good ..really now we trust online shoppng especially through flipkart....,Printer
108,4.0,Good Printer For Home Use,"I got it for occasional use like getting photcopy, printing documents etc. have used it a couple of times since past 4 months its working fine, looks decent scanner, photcopy, printing quality both colour and black and white is decent for normal use...................... if u looking for ocassional use at home i would say............... go for it",Printer
109,4.0,Canon PIXMA MG2470 All-in-one inkjet printer,its a good product i like it the print quality is awsome simple look copy is better than xerox machine,Printer
110,4.0,Good and cheap,I just wanted to print documents once in a while. Not a heavy user so it is good for me. It is light weight print quality is also good. Works fine with macbook. Colour is also good and presentable on any desk. If you are a heavy user or need it for professional prints maybe go for higher end models. Wish it was wireless but cant complain much at the price.,Printer
111,4.0,Good for normal printing,"This is a printer for normal use... The photocopy and the print quality are good and clear. It does all my works of printing, scanning and photocopy.
The only thing that i didnt like is that it makes sounds while printing. However it is an inkjet printer, all inkjet printer does that.
Best buy at such price",Printer
112,5.0,Quality Product at a Good Price,Being delivering whatever I want from the time I got it. Perfect for home/official use. 2 to 3 months now and still holding up on the initial set of inks. Good product and I do not think one has to think twice for going for it. Delivered on time by Flipkart. Thanks for bringing the product to us.,Printer
113,5.0,Great product for doing home projects,"This one made the life easy from day we bought it, previously it was like draining money for color printouts for kids projects and each color print out costed close to Rs 10. Once we had this printer hooking up was easy with Windows 7 and quick start up and then completing projects by kids was easy. The best was copy part kids can do by them self and color prints from system are as good as any color Xerox .

The only hiccup was ink, which would run out quickly if we do heavy printing, but w...
READ MORE",Printer
114,5.0,Canon Pixma MG2470,"A budget printer with nice features at this price....
it gives out clarity print outs and the ink is also good
go for it ......................................",Printer
115,4.0,best product for home use :-),"this product comes out with the best price and best outcome. i am writing this review after taking print outs nearly 70 pages till now. it comes with cd and 2 ink cartridges , easy to install and use. A little bit nosiy when prints come out. other than that no issues till now. u can go for it. a great value for money i say.",Printer
116,5.0,Good All in One.,"Nice all in one printer. Ordered it last week and got it delivered in a day to my surprise :)
Nice Packaging.
It comes with 2 demo Cartridges (1 Black/1 Color).
Printer auto detect on Windows 7 did not work. Installation of drivers from CD is a slow process and took around 30 mins. However, after installation, the Print quality and the scan quality is nice overall.
Overall it'sa great vlaue for money (I got it at 2400/-) and a recommended buy for basic printing of documents/photos/copy/sc...
READ MORE",Printer
117,5.0,"in this price, good choice","good at this affordable price as it offers multifunction printing, scanning n copying and all working well.. but it is good for only small consumption rate",Printer
118,4.0,Good Product and value for Money,"This is a good product which can do print, scan & copy. Great value for money which is achieved. really satisfied with the product performance",Printer
119,5.0,Awesome Printer at this price,100% paise wasool Product I Don't Know about refilling but rest is awesome printing quality is very good can print picture to in very good quality at this price canon and flip-kart rocks delivery is very fast.,Printer
120,4.0,Printer is good but cartridge is small,"Printer is good but cartridge capacity is too little.also it does not have led display like PIXMA 258.
for multiple xerox copy u cant increase the no of copies from printer itself. you have to take each copy by pressing button again and again and printer will scan same copy everytime.
sometime its very frustrating.
rest is good and be aware that cartridge will run out of frequently",Printer
121,4.0,nice one if you know to refill the cartidge,a very good printer with very good specifications gives nice prints and colour prints are excellent if you know to refill the cartigde,Printer
122,4.0,Review,"I have bought this printer,it very good option to have in home for assignment print out etc.I am satisfied with product & delivery time maintained by Flipkart.
In my opinion worth having this product.

Tanwir Alam",Printer
123,4.0,Good Printer For Home Use,"I placed order for this printer on 23rd of June and Received tomorrow afternoon 27th june around 2pm.

now i am going to write review for this printer after using 1.5day.

This Printer is Good.
Printing Quality is Awesome u cant get this quality in HP printer's under 5k

Installation is very Easy Any small kid can install this printer without any trouble.
No 1st time Alignment setup like HP. i love this thing.

It come with 2 Cart. 1 color 1 black

Scanning Quality is Also Better Than HP AIO...
READ MORE",Printer
124,4.0,Price does not always indicate the real worth....,"awesome working.. i am happy with it.. dont think unnecessary.. just use it if u r going to buy cheapest printer scanner photocopy..
dont get distract by heavy price unaffordable cartage..
just watch some youtube videos to fill the ink in cartage and go for it..
* : well packed
** : nice working
*** : recieved on time
**** : Quality of product
***** : saving the fifth star for another experience..",Printer
125,3.0,Good printer.,This printer is nice print quality is also good u can print photographs on photo paper with good quality ...start goes a little bad bad later it was good ...its a nice printer if u buy it at a discounted price given by flipkart...and yes it's not for office use but surely for home use..,Printer
126,5.0,nice printer,"it is nice for daily use , scanning is more than good... cartridge capacity is bit low, but if u know how to refill it than its not the issue... and printing on gossy paper is not good enough as the print get off by little scratches only. black color on glossy is poor... over all a nice printer at this price ..",Printer
127,5.0,A pleasant budget-friendly surprise,"I fell in love with the product the moment I saw holy matrimony between the brand and the price tag :)
Its a gorgeous product and extremely easy to install (no need of a specialist). It has a scanner and also gives B/W and Colour Prints which was a surprise. The quality of the prints is also very nice and can be easily used for projects and any home assignments. The cartridge replacement is extremely easy and there are numerous tutorials on YouTube which shows how to replace and refill with e...
READ MORE",Printer
128,5.0,Best Budget Printer,"This is a best budget printer in market. Price of 2200 with copy, scan & printer

Pro's : Best Price
Dedicated button for black & White / Color Photocopy
compact printer

Con's : small cartridge, ink might not last for more than even 50-60 pages.
you should know how to refill by self.

Apart from that every thing with printer is good, printing color is good as per price.
it good product for value",Printer
129,5.0,Wonderful packing from filpkart.,"very super packing from filpkart love this product easy fit.
driver is suitable for laptop.
Ideal for home use.
Good product.
And the price rate also adjustable.",Printer
130,4.0,very good product for Home Use,"As the brand itself Canon is best and this product from Canon is as good as other high cost printers from other manufacturers. Print Quality is Awesome. It gives nice color output too.
Last Words Recommended",Printer
131,4.0,nice product,i purchased this for 4months ago... its a nice product.. but ink cost is high.. scanner is amazing.. it supports both photo sheet and normal paper.. its good for scanning all around in a4 size and less than that,Printer
132,5.0,Very Good Product Must Buy,"Received This item within 24 hours.Thank You Flipkart. I must say since I ordered it during the current App day season.I got it at 2039 Rs only.

What I got with this very neat looking printer -

1. connecting cables
2. color + black ink cartridges
3. Driver cd

Unlike in the reviews mentioned earlier, the printing speed is quite good enough fast in this price, scanning is excellent and its looks very nice.

Ideal for home use. Good product. And the price was a steal. Go to it.If you buy th...
READ MORE",Printer
133,5.0,best ever printer,"i purchased it from flipkart. it is one of the best printers for home use as well as student use.some customers are blaming that it consumes more in but we should also see the price.
its printing quality is best (more than hp)
at last best and pest",Printer
134,4.0,CAnon Pixma MG2470,"Yes its a nice product . Print quality is good and also its scan quality is pretty good.
I purchased it from Flipkart. It was delivered rite on time and having a very good packing",Printer
135,3.0,not so good but overall useful if it is working properly,if it is working properly then it is best choice for home but when not working it is worst .... its cartridge cost is very high ... its cartridge is not refillabe ... once i refilled its cartridge but aftr refilling it didn't work ...,Printer
136,5.0,wow i am really satisfied with my printer,"i have received this printer in 2 days thanks to quick deliver by flipkart... packing is so good, very nice printer for this price range.... my only word to all is just go for it it's really cool and compact.... thank you flipkart !!!!!!!!!!!!!!!!",Printer
137,5.0,good,very good printer and scanning also nice with no extra sound and easy handling.you can refill it after 1st cartridge no need to buy another cartridge.,Printer
138,5.0,Must buy if home use purpose,"nice useful product ... reliable and worth the money... Must buy for gadget lovers...
Best for the money spent if not heavy printing requirement as costly printing...

But for home use, must buy...",Printer
139,5.0,awesome....,"excellent product for personal use...i brought this printer for just Rs.1942 on offer in flipkart.delivery within a week with safety.i used this printer.its very compact and easily useable product..
i recommend this product...",Printer
140,5.0,very good printer,"the printer is nicely packed. i bought it for rs.2399, during festive season. the printing speed is low. but it is good printer for a low price.",Printer
141,5.0,"Good Printer and scanning function,Copying is good.","I am already having RICOH laser printer which takes 0.5 paise for printing.As i need scanner this all in function printer is cheaper than scanner and its colour printer also.So i brought this one.
Pros:
*)Good Scanner and copy function.
*)Color Ink depth is good.You can take passport photos at home.
*)Scanning speed is good but Its OK..Not too fast as it needs 20-40 secs.
*)Printing speed is better than HP.
Cons:
*)Slow speed of color printing and Black and white printing is some what faste...
READ MORE",Printer
142,5.0,excellent product for lowest price,"hi friends
this multifunction printer is very good at working.it is an amazing product....i really love this.its the best product in the range of 2k.every thing is fine with this product but a small pron is that the catridge is a bit costlier to buy....",Printer
143,3.0,worth of price,printer is in good condition and its worth of price i got this only for 1800 . by purchasing through mobile app. and this printer is only suitable for home purpose.,Printer
144,5.0,Awesome,"It has amazing printing quality to its price value and its light weighted.. Amazing packing by Flipkart. If u r budgeted and looking for a nice printer with all in 3-in-one facility then, this is the best choice. 5 stars",Printer
145,5.0,Delivered before expected time........,Flipkart delivered this product before in time and in good condition ........... everything is fine ......regarding print quality it is ok and best suit for home purpose......,Printer
146,5.0,Budget Printer,"Flipkart delivered this product in 4 days.
Nice Packing. Printing quality and Photo Print Speed is too good.
We cant expect more in this Budget.
It crops scanned docs automatically. Its really nice feature time.
Overall I m very satisfied with this.
And Coming to Ink Cartridges cost is very high. Better to fix ciss ink tank.",Printer
147,5.0,Excellent product,"This printer (Cannon PIXMA MG2470) provide excellent printout as well as scan quality. It has easy to use feature, simple and clear. The software provide easy to use function. The packing is excellent an there is no damage even to the cardboard cover",Printer
