,Rating,Heading,Review,Product
75,5.0,Terrific purchase,"I loved this product. Amazing smartwatch from Dizo, also the white colour looks very premium. You can definitely go for it.",Smart watch
76,5.0,Terrific,Value of money product .Thanks to flipkart,Smart watch
77,5.0,Best in the market!,"Nice product........🖤
I am fall in love with her..........🖤",Smart watch
78,4.0,Pretty good,Nice product flipkart,Smart watch
79,4.0,Good choice,I love it😍,Smart watch
80,4.0,Really Nice,Overally a nice product,Smart watch
81,4.0,Delightful,"Very nice watch in price segment.Display is also very bright for day light conditions, and also decent packaging.",Smart watch
82,5.0,Fabulous!,Excellent product♥️. I love it,Smart watch
83,5.0,Simply awesome,Excellent,Smart watch
84,5.0,Terrific,After two week using im fully satisfied.. Display size is super.. Personally only one negative is wakeup deley on display.. Other features are good.. Im fully satisfied,Smart watch
85,5.0,Fabulous!,I Love ti 💖 very nice 🙂,Smart watch
86,5.0,Simply awesome,At this price range this a fantabulous smart watch. I am satisfied with this deal.,Smart watch
87,5.0,Best in the market!,"Good watch , quality is very good ,value for money 💰and this is the best watch under 2000",Smart watch
88,5.0,Perfect product!,Realme dizo watch 2 is very good connective products and good collety thise watch,Smart watch
89,1.0,Horrible,Battery problems,Smart watch
90,1.0,Very poor,Beterry is very disappointing,Smart watch
91,1.0,Don't waste your money,Real me is loosing it's brand image by producing this kind of devices which can measure hear rate and spo2 even if we don't wear it.,Smart watch
92,4.0,Really Nice,Best for this Price ......,Smart watch
93,5.0,Terrific purchase,This is very good product 🥰🥰🥰,Smart watch
94,3.0,Nice,ios users step back yedutha pani anu ee app misbehave chaiyanund notifications varanilla sadhanam poli anu display kollam highly recommended for android users for 2000 its worth buying,Smart watch
95,2.0,Moderate,"First time when I ordered my dizo watch 2 it shows heart rates and blood oxygen level on dead objects, then I replaced my watch and same issue appear.
Note: If you want to show off then only go for this watch.
PROs:-
1)LOOKS
2)LOOKS
3)LOOKS
CONs:-
1) This watch shows heart rates and blood oxygen level of dead objects. #FakeSensors #Magic
2) After installing this Dizo app my mobile getting laggy.
3) Even on DND mode my watch shows notifications.
4) This watch takes more time to raise to wake....
READ MORE",Smart watch
96,5.0,Terrific,"In this price it a very nice product. I checked in water also.
Most of it is a very value for money product. The response of this product is a little bit slow but it can be ignore. The SpO2 measure system also not bad some times 1 or 2% errors are there. The Dizo App helps to connect with the device. But it takes all the permissions for run it. So before connecting with the mobile check the terms and conditions.",Smart watch
97,2.0,Could be way better,not a good watch. many features lack @ many features not working.,Smart watch
98,5.0,Awesome,Lovely,Smart watch
99,5.0,Wonderful,We both Liked the watch 😍,Smart watch
100,4.0,Good quality product,"I'm satisfied by the value of money.
It's UI is very smooth with the comparison of Boat's every watchs.",Smart watch
101,4.0,Value-for-money,Good luck,Smart watch
102,5.0,Must buy!,Very very nice dizo watch 2 thanks 😊 flipkart,Smart watch
103,4.0,Delightful,Battery life 8 to 9 days and all feature is working properly .i am writing this after 25 days,Smart watch
104,5.0,Terrific purchase,"I have bought this at 2299 🤙🏻
used last 4 days 🤗
Battery decreases 70 -> 40 ✌🏻
Step tracking is ok ok 😐
Heart rate and Spo2 tracking is Sounds Good🤩
I am Happy with overall features that it's provide 😍",Smart watch
105,5.0,Best in the market!,"Most attractive smart watch in its class., efficiently working after 10 days of use.",Smart watch
106,2.0,Slightly disappointed,battery health is not good,Smart watch
107,4.0,Nice product,Nice product must buy value for money 💸💸💸💰💰💰,Smart watch
108,2.0,Expected a better product,Raise to wake features not working properly.....power switch also very bad....😔,Smart watch
109,5.0,Classy product,Premium smart watch,Smart watch
110,1.0,Not recommended at all,"Cons

1. Exercise tracking is not accurate.

2. When I want to see the time ....the watch screen takes times to get ON.

3. UI is not smooth",Smart watch
111,5.0,Brilliant,Nice product satisfied for any customer screen is big and attractive,Smart watch
112,3.0,Fair,"Fake reading on sp2 and bpm, I just kept it on my clothes.",Smart watch
113,3.0,Just okay,"Superb And Very premium quality Smart watch by dizo watch 2 at this prise 💯💯
Thank u dizo ❤️👍",Smart watch
114,4.0,Good quality product,Excellent 👌,Smart watch
115,5.0,Great product,"Great in this price, better than boat extend",Smart watch
116,1.0,Hated it!,"Fake sensors. It's even detecting the BPM and Spo2 on my bad. Very bad. Color contrast of dark colours is worst, purple color fail face shows light blue in watch. Charging cable quality very bad, very delicate. Worst experience.",Smart watch
117,4.0,Wonderful,Nice,Smart watch
118,5.0,Super!,Good,Smart watch
119,4.0,Delightful,Very good product for this price...,Smart watch
120,5.0,Highly recommended,Superb 👌👌👌,Smart watch
121,5.0,Brilliant,"Perfect for everyone.
good display and body",Smart watch
122,4.0,Pretty good,Best,Smart watch
123,5.0,Must buy!,"Very good product
Velue of money",Smart watch
124,5.0,Super!,Nice,Smart watch
125,4.0,Wonderful,Worth for money,Smart watch
126,5.0,Simply awesome,Thank you so much my protect very good,Smart watch
127,5.0,Mind-blowing purchase,"It's worth buying
Please buy it blindly
It's my personal advice",Smart watch
128,4.0,Value-for-money,NYC PRODUCTS,Smart watch
129,4.0,Pretty good,Value for 💸,Smart watch
130,4.0,Delightful,I am happy,Smart watch
131,5.0,Terrific purchase,Osm,Smart watch
132,1.0,Terrible product,Within 15 days it's not working,Smart watch
133,1.0,Worthless,"Late response, disconnected after after 2 3 minutes
suggest to Don't buy this",Smart watch
134,5.0,Highly recommended,Value for money,Smart watch
135,5.0,Terrific,"So good l love it
Tq flipkart 😍😍😍",Smart watch
136,4.0,Pretty good,It is a good looking watch and it's awesome accuracy is also good,Smart watch
137,5.0,Terrific purchase,V nice,Smart watch
138,5.0,Worth every penny,Nice watch at this price..,Smart watch
139,5.0,Worth every penny,The watch price range is good,Smart watch
140,5.0,Must buy!,Osm product I'm so happy and thank you flipkart,Smart watch
141,5.0,Highly recommended,SO GOOD AND NICE WATCH,Smart watch
142,3.0,Good,Awesome watch and build quality is very good,Smart watch
143,4.0,Good quality product,Quality product and design is very good,Smart watch
144,1.0,Utterly Disappointed,"Totally waste of money
1.heart rate sensor not working properly.
2.spo2 sensor is not working properly
3.It is very heavy.",Smart watch
145,5.0,Great product,Nice product👌🥰🥰🥰🥰🥰,Smart watch
146,4.0,Wonderful,It's look to good👍,Smart watch
147,5.0,Worth every penny,Great value for money,Smart watch
148,5.0,Perfect product!,Nice product. I purchase in 2199 it's a great value for money..,Smart watch
149,5.0,Brilliant,Just wow,Smart watch
150,4.0,Good quality product,Value for money. Amazing device for health purposes,Smart watch
151,5.0,Awesome,"Super very sumart
Like apple watch",Smart watch
152,3.0,Does the job,"Everything is fine absolutely value for money but one thing is it's touch sensitive was little low amd raise to wake option is slow
Except that everything is cool",Smart watch
153,4.0,Pretty good,"it's was pretty good , nice by looking , but it's battery will drain soon, other than this no complaints",Smart watch
154,5.0,Simply awesome,Nice watch no problem of course buying,Smart watch
155,4.0,Worth the money,Awesome product,Smart watch
156,5.0,Fabulous!,This is best budget smart watch ... In this price point I don't think that any other brand could provide this much features in a watch.,Smart watch
157,5.0,Excellent,Nice watch I loved it,Smart watch
158,5.0,Brilliant,Not bad,Smart watch
159,5.0,Worth every penny,Nice smart watch this price 👍🏻,Smart watch
160,2.0,Not good,Sensors not working proper...... Plz update and solve this problem,Smart watch
161,2.0,Expected a better product,Not Good,Smart watch
162,5.0,Best in the market!,It is a stylish watch. 🥰🥰🥰🥰,Smart watch
163,4.0,Delightful,Best watch in budget segment,Smart watch
164,5.0,Mind-blowing purchase,Awesome 😎,Smart watch
165,5.0,Classy product,Best,Smart watch
166,4.0,Good choice,After resive this must be update to new version ither it's measure non living things spo2,Smart watch
167,5.0,Brilliant,Everything is good bud batry briblom in 1 day batry will be descharge 50% i think these is manufacturer problom i replase and order again,Smart watch
168,2.0,Could be way better,Not very good. But ok for price.,Smart watch
169,2.0,Could be way better,"⭐Design is good.
⭐ BATTERY is good
But I bought the watch because of functional features like SPO2 , BPM, Steps. But data is not correct.
It's showing sleep data, even I did not wear it while sleeping.

That's why 2 star only.",Smart watch
170,2.0,Expected a better product,Display gets scratches easily ....then it looks bad .. Please consider it while buying,Smart watch
171,2.0,Could be way better,"Nothing to say about this watch. Simply mind blowing. All the colours are beautiful. Just need improvements in the app as lag issue is there and few bugs too.

After 10 days. Colour Fade issue within 10 days.",Smart watch
172,1.0,Unsatisfactory,Warst watch,Smart watch
173,2.0,Expected a better product,poor battery backup,Smart watch
174,1.0,Unsatisfactory,very worst product don't buy in 22 days after display not working,Smart watch
175,5.0,Super!,Nice,Smart watch
176,1.0,Horrible,"It is buggy watch ....Hand wake up is not working properly ..
And too much heavy on hand waste of money ..
Please don't pichde.",Smart watch
177,1.0,Very poor,This watch got charging issue this watch charger not working probably,Smart watch
178,1.0,Don't waste your money,"This item not useful and not returnable I am not happy this product
I don't suggest any more
This watch totally base on mobile phone
I hate this item my money is totally westes.",Smart watch
179,1.0,Utterly Disappointed,So bad looking 😡😡😡🤬🤬🤬🤮🤮🤮,Smart watch
180,5.0,Awesome,"5/5 in this price range
Super watch
Rich look
Don't think just go for it. ?",Smart watch
181,5.0,Mind-blowing purchase,Mind blowing watch...All bugs are are fix in update... Definately you can purchase it.,Smart watch
182,3.0,Fair,Good smartwatch in this price range but some features are not working properly.,Smart watch
183,4.0,Good quality product,Nice product,Smart watch
184,1.0,Useless product,Overrated. Third Quality device. Not any proper function working in application. Only numbers not name display in Display when call received.,Smart watch
185,3.0,Fair,Tracking system is very Bad But looking awesome,Smart watch
186,3.0,Does the job,Good,Smart watch
187,1.0,Useless product,Battery ⚡ vere bad one 5days battery pavar,Smart watch
188,5.0,Worth every penny,"It's just awesome,I got this on first sales 🥰",Smart watch
189,4.0,Worth the money,I had purchased it around three weeks ago and i found it very attractive and super as far as design and activities tracking are concerned. Just one issue i found is its raise to wake sensor sometimes didn't work properly.,Smart watch
190,3.0,Decent product,Nice,Smart watch
191,2.0,Not good,Watch is good but connection rang is very low,Smart watch
192,1.0,Worthless,Watch is good. 1 star is for the worst delivery of this product.,Smart watch
193,1.0,Hated it!,"Looks is premium but the activity tracker doesn't work properly, I mean whenever you move your hand or wrist it counts some steps, which really irritates me, apart from this watch is ok",Smart watch
194,4.0,Good quality product,Very Nice but Sleep tracker is Not Good Overall is Nice,Smart watch
195,5.0,Excellent,Best watch I loved it 😍,Smart watch
196,4.0,Worth the money,Good,Smart watch
197,5.0,Must buy!,It's nice and worth buying !!Go for it,Smart watch
198,5.0,Awesome,It is nice watch,Smart watch
199,5.0,Wonderful,Supb watch thanks flipkart,Smart watch
200,5.0,Best in the market!,Excellent,Smart watch
201,5.0,Perfect product!,💐🌹🏵️🌺🍁🍂🌼👍👌👏Fabulous quality dizo watch 2 thanks dizo n flipkart 👌👌👌👍👍👏👏💐💐💐💐💐🍃🍃🍃🍃,Smart watch
202,4.0,Nice product,Beautiful,Smart watch
203,5.0,Must buy!,Very nice,Smart watch
204,3.0,Just okay,"Design is really good and classy..
Display have enough brightness at outdoor as well as indoor.
Activity tracking is not much accurate,but pretty good only..
Strap quality also superb..
Watch faces is very minimum available in watch but having more than 50 at dizo app.You can download and use it.
But you can't connect to realme link as it is not showing dizo watch 2 in realme link app.
And finally coming to battery I'm not satisfied with it, because they already showing of 10days of standby b...
READ MORE",Smart watch
205,5.0,Classy product,Very good product,Smart watch
206,5.0,Mind-blowing purchase,Nice,Smart watch
207,5.0,Simply awesome,Nice,Smart watch
208,4.0,Good quality product,Good product,Smart watch
209,5.0,Great product,Good,Smart watch
210,4.0,Wonderful,Heavy weight otherwise good nd valuable,Smart watch
211,4.0,Wonderful,Overall a good device at the price point,Smart watch
212,5.0,Brilliant,Good product,Smart watch
213,4.0,Delightful,Over all good product. But still I'm satisfied,Smart watch
214,5.0,Simply awesome,Nice watch❤️❤️,Smart watch
215,4.0,Nice product,Very good nice 😍😍🥰,Smart watch
216,4.0,Nice product,Good product,Smart watch
217,3.0,Good,Ok,Smart watch
218,1.0,Don't waste your money,Local quality,Smart watch
219,5.0,Great product,Value for money really watch is apple watch filling,Smart watch
220,4.0,Very Good,It's awsome products,Smart watch
221,5.0,Worth every penny,nice build quality,Smart watch
222,4.0,Pretty good,Rght choice from ths range,Smart watch
223,4.0,Really Nice,Nic this price range,Smart watch
224,5.0,Awesome,Nice watch 😍😍,Smart watch
225,5.0,Great product,Super thanx for Flipkart,Smart watch
226,5.0,Awesome,"Makes your personality good and sports mode is accurate. So my suggestion is to go with this product , I'm giving the review after one month.",Smart watch
227,5.0,Terrific,Nice Watch ⌚,Smart watch
228,5.0,Mind-blowing purchase,Awesome 😎,Smart watch
229,5.0,Perfect product!,Good product 👍🏻,Smart watch
230,5.0,Perfect product!,Nice watch,Smart watch
231,3.0,Does the job,This is very osm product value for money,Smart watch
232,3.0,Decent product,NYC,Smart watch
233,1.0,Not recommended at all,"This is the first watch I bought under low budget, but it's almost useless cn use only for time, other than that everything is off the hook nothing is accurate apart from time n date. Don't waste ur money this pay another thousand or two go for trusted brands with proven performance.",Smart watch
234,5.0,Classy product,Awesome product from Dizo...love it,Smart watch
235,5.0,Excellent,I love it,Smart watch
236,1.0,Not recommended at all,Worst watch displays fail in my watch after 12 days,Smart watch
237,5.0,Fabulous!,Overall good go for it,Smart watch
238,3.0,Just okay,"DIZO HAS NO FIX SERVICE CENTER RIGHT NOW IN Udaipur, Rajasthan",Smart watch
239,4.0,Delightful,"Nice watch
Thanks flipkart",Smart watch
240,5.0,Fabulous!,It's look amazing,Smart watch
241,2.0,Slightly disappointed,I'm excited more from dizo watch two but no customized features and display clarity is poor..brightness is also low..,Smart watch
242,4.0,Wonderful,Good,Smart watch
243,5.0,Great product,Good,Smart watch
244,3.0,Fair,I like here 3star because of poor battery performance if notifications turn,Smart watch
245,5.0,Worth every penny,"Build Quality 5⭐
Curve display quality 5⭐
Looks and feel 5⭐
Sensors accuracy 3.5⭐
UI Looks 4⭐
UI smoothness 4⭐ (Considering price)
Battery back-up (with lift to wake up on ): 7 days
OR
10 - 11 days

Value for money ⭐⭐⭐⭐⭐",Smart watch
246,3.0,Good,"This review is after 2weeks , I can say Okay....",Smart watch
247,5.0,Best in the market!,Nice and good looking product,Smart watch
248,5.0,Perfect product!,Awesome Watch😍😍😍,Smart watch
249,5.0,Highly recommended,Full charge in watch and continuously Bluetooth connected in daily 8-10 hrs the battery was drained at 10% in 12days it's Awsome,Smart watch
250,3.0,Just okay,Battery backup given is 10 days but every 2nd day it's getting low. Have to connect with the charger.,Smart watch
251,4.0,Very Good,Good for the price!!,Smart watch
252,5.0,Just wow!,Very nice 👌watch thank you flipkart for all sellers,Smart watch
253,5.0,Great product,Satisfied with this product,Smart watch
254,5.0,Terrific,"Amazing Smart Watch
Metal Frame
Full Screen Display
Spo2
Etc.
And Lot of bugs and Glitches",Smart watch
255,4.0,Very Good,Nice product,Smart watch
256,3.0,Does the job,Nice,Smart watch
257,5.0,Terrific,Must buy. Best watch. With too good features especially display awesome.,Smart watch
258,5.0,Awesome,This product is good and display is good,Smart watch
259,4.0,Very Good,Good product,Smart watch
260,4.0,Wonderful,At this price point best in the market if your budget is low go for it best watch,Smart watch
261,5.0,Highly recommended,Good product,Smart watch
262,5.0,Classy product,Nice product 👍,Smart watch
263,5.0,Super!,Valu for money,Smart watch
264,5.0,Just wow!,Surely recomend to buy this watch,Smart watch
265,5.0,Perfect product!,Nice product 👍,Smart watch
266,5.0,Super!,Good quality product ...,Smart watch
267,5.0,Terrific purchase,"Nice product , you can buy it . It's Price worth. Middle class people like you and me will like this watch.",Smart watch
268,5.0,Excellent,Nice .....,Smart watch
269,5.0,Awesome,Just wow 😍😘,Smart watch
270,4.0,Nice product,Best product,Smart watch
271,3.0,Nice,Ok product,Smart watch
272,3.0,Decent product,Awesome,Smart watch
273,4.0,Very Good,Nice watch little bit connection issue with mob. Activity tracking is accurate. Go for it,Smart watch
274,4.0,Delightful,Awesome product value for money,Smart watch
275,5.0,Fabulous!,Really good🤙,Smart watch
276,4.0,Very Good,As it is expectations. Fit to anyone,Smart watch
277,3.0,Fair,Very good,Smart watch
278,4.0,Good choice,"A week later Review :-
Good Smartwatch
Loved It
Value for Money product...😊
A little on the heavier side
Will update soon",Smart watch
279,4.0,Worth the money,Over all ok,Smart watch
280,5.0,Super!,Nice for watch quality good map to not displayed,Smart watch
281,1.0,Not recommended at all,"Wake up to raise, activities tracking feature stop working in just a month, calories , steps counting not working 👎 very disappointing",Smart watch
282,4.0,Good choice,Nice 😍😍,Smart watch
283,5.0,Terrific,Supar watch,Smart watch
284,5.0,Great product,One of the best product❤😍,Smart watch
285,5.0,Terrific,Love this watch ❤️❤️,Smart watch
286,5.0,Great product,Best watch,Smart watch
287,5.0,Best in the market!,Nice watch worth for money 💰,Smart watch
288,5.0,Great product,Looking to much classy ❤️❤️,Smart watch
289,4.0,Delightful,At This Price Point Just Nailed It!🔥❤️😌 Bt Activity Tracker Not Real🥺😔,Smart watch
290,5.0,Terrific purchase,osm Product ❤️❤️❤️❤️❤️❤️,Smart watch
291,4.0,Very Good,"Very nice voice quality. Design was good. Battery backup could be a little more better, but overall good product.",Smart watch
292,1.0,Don't waste your money,Bad product.,Smart watch
293,5.0,Highly recommended,"Nice watch Dizo
My name is julfikar
👌👌👌👌👌👌👌",Smart watch
294,5.0,Super!,Bast watch,Smart watch
295,2.0,Expected a better product,Battery backup is very poor,Smart watch
296,4.0,Very Good,Very good watch Dizo 2021,Smart watch
297,5.0,Excellent,Very nice,Smart watch
298,5.0,Perfect product!,Nice product,Smart watch
299,5.0,Simply awesome,"Watch us very premium, good looking
Display quality is best in segment , also strap quality is decent
Watch UI is smooth and dizo app works perfectly
In terms of activity tracking , don't expect much at this price
Watch wait is slightly more but you will get comfortable in 1-2 days",Smart watch
300,5.0,Worth every penny,Fantastic🤘😝🤘 Watch,Smart watch
301,5.0,Must buy!,Nice watch but battery level is low .,Smart watch
302,5.0,Must buy!,Just wow🔥,Smart watch
303,5.0,Wonderful,Amazing mind-blowing,Smart watch
304,5.0,Terrific purchase,Awesome product.. I love it..,Smart watch
305,4.0,Pretty good,Good product at this price range,Smart watch
306,4.0,Very Good,The watch is overall good. Display is good. Brightness is little bit low. Resolution is okay. Processor is good. Response is good. Sensors are not accurate. Design is excellent. It looks premium.,Smart watch
307,5.0,Mind-blowing purchase,Very useful and good product,Smart watch
308,4.0,Pretty good,Its good,Smart watch
309,5.0,Excellent,Good style but sensor inappropriate.,Smart watch
310,2.0,Not good,"So bad product Dicplay not work after 30 days,charging not work 18 days",Smart watch
311,5.0,Super!,Nice very Premium metal body,Smart watch
312,5.0,Brilliant,Really best watch,Smart watch
313,5.0,Terrific purchase,Nice,Smart watch
314,4.0,Really Nice,Super product I have value for money,Smart watch
315,5.0,Mind-blowing purchase,Good smartwatch love it,Smart watch
316,5.0,Just wow!,Good quality,Smart watch
317,5.0,Classy product,Great,Smart watch
318,5.0,Mind-blowing purchase,Good smartwatch,Smart watch
319,5.0,Wonderful,Good product i like this,Smart watch
320,3.0,Nice,Good,Smart watch
321,5.0,Just wow!,Best Quality And Maximum Display Good Looking,Smart watch
322,5.0,Wonderful,Super 😘💗😘,Smart watch
323,5.0,Highly recommended,Nice product.,Smart watch
324,5.0,Simply awesome,Nice watch 😍🔥I love it,Smart watch
325,5.0,Highly recommended,Best 👍 watch ever I have every one should buy this product all pron best no cons,Smart watch
326,4.0,Delightful,Valu for money smart ⌚watche,Smart watch
327,4.0,Good choice,Nice realme dizo watch 2 I am happy in this product,Smart watch
328,5.0,Terrific,"Awesome watch!!! Worth for money.You can reject the call and see the one who is calling, you can see the messages arrived and etc.",Smart watch
329,5.0,Awesome,Superb product go for it,Smart watch
330,5.0,Super!,Excellent. Got feature filled watch.,Smart watch
331,5.0,Simply awesome,Vry goog,Smart watch
332,4.0,Really Nice,Good overall,Smart watch
333,5.0,Brilliant,Very very awsm,Smart watch
334,4.0,Really Nice,Worth to buy it has needed stuffs,Smart watch
335,3.0,Nice,Very nice product i like it 👌😀,Smart watch
336,5.0,Classy product,Just wow in that price,Smart watch
337,5.0,Fabulous!,Best smart watch ever seen trust me I got it in morn 9am and next day till 11am it was 100%😳😳🙂❤️❤️,Smart watch
338,5.0,Classy product,Best smart watch worth for money using with iPhone works well no cons are there,Smart watch
339,5.0,Simply awesome,Such a premium watch,Smart watch
340,5.0,Terrific purchase,Gd product ❤️,Smart watch
