,Rating,Heading,Review,Product
52,3.0,Good,I also thought this is a good product...it worked seemlessly for hardly 4months and then one ear is not working....I have 4 boat headsets in my home...and all 4 has same issue...one ear not working.... support is useless...not going to but again for anyone from boat...boat thanks for realization...my Samsung headset that has come for my phone...which is 3yrs old is working seamlessly....good advice don't go to boat...,Headphone
53,1.0,Useless product,"Worst product to buy, after purchasing within a one week one airpod stopped working",Headphone
54,1.0,Worst experience ever!,Very much problem for calling and connecting to phne very bad product,Headphone
55,3.0,Fair,Ear is hurting a lot when using it for more than 1hr. Sound quality is not bad. Boat 220 bass is better.,Headphone
56,1.0,Unsatisfactory,After 2 weeks of use right side stopped working .,Headphone
57,5.0,Classy product,It does it job well.,Headphone
58,2.0,Very uncomfortable to use,"I was fooled by the fake review. This happens specially on flipkart where huge no. of great reviews for a product are present. The sound of these earphones are not as per the price Philips She1350 almost has same quality of music ( bass of this product is better). The most irritating this is that earplugs keep falling out of the ears and it was mentioned in some other negative reviews I saw but didn't consider it as a problem as I never came across a earphone with such a problem but it is ver...
READ MORE",Headphone
59,3.0,Fair,"Bass is awesome, a little extra, so people who like bass will love this, I personally like a balanced sound signature, so bass can be turned down just a notch, but treble is waaaayyy too high. It really ruins the experience, it hurts my ears. Mids are pretty good. Build quality is decent. Too much treble ruins the sound quality, that's why 3 stars. If treble was balanced then would have given it 4 or even 5 maybe.",Headphone
60,1.0,Horrible,"Not up to the mark. Very low volume in calls, other person can barely listen",Headphone
61,5.0,Just wow!,Nice buds and value for money,Headphone
62,2.0,Not good,not as expected ... better go with other brands im not satisfied if u are looking for pubg its not good,Headphone
63,3.0,Nice,No anc not stable size and locking system defauted pls it needs some technical work we are willing to pay more for yrs best devices tnx,Headphone
64,2.0,Expected a better product,Its good to use but I would not recommend you to buy it as if it has any kind of problem and you try to seek help from service centre they return your product saying it is physically damage if in warranty else they would charge a lot .,Headphone
65,1.0,Very poor,Mic is not working,Headphone
66,1.0,Very poor,"bought 5 days before charged for 2 hours but still not working, if I plug for charging it works if I remove it won't asked for replacement but still no response very nice flipkart fed up with u guys very nice",Headphone
67,4.0,Good choice,Super guality,Headphone
68,1.0,Waste of money!,did not last one month ...bad experience,Headphone
69,1.0,Terrible product,Product was damaged,Headphone
70,5.0,Classy product,Very nice I liked it👍👍,Headphone
71,1.0,Not recommended at all,it's not good as it's looks in image and sound quality is also not good.,Headphone
72,5.0,Excellent,Super product 👌👌👌,Headphone
73,4.0,Value-for-money,"No battery in side, this model with wire",Headphone
74,1.0,Horrible,Voice not clear,Headphone
75,4.0,Worth the money,Good product...,Headphone
76,5.0,Awesome,Good sound quality 👍👍,Headphone
77,4.0,Worth the money,Somehow its okay,Headphone
78,3.0,Decent product,"Irrespective of the price, these are very opposites. I think jbl has decreased the sound quality in their frugal headphones to make it more economical. Dont expect a good base that you get in over the year headphones, also the sound quality is kinda mediocre. What is interesting in this commodity is the durability. No matter how harsh you use . It will still work !",Headphone
79,5.0,Brilliant,Good quality products,Headphone
80,4.0,Good choice,"superb bass, unexpected performance at this price",Headphone
81,2.0,Bad quality,Not comfortable in talking while on rinding bike,Headphone
82,1.0,Horrible,Automatically calls disconnected within 4 Days .,Headphone
83,5.0,Terrific purchase,Very good product in budget,Headphone
84,2.0,Could be way better,"Bass is high but not good
Sound quality is also not good
Ordered after some seen some good reviews but now I m not okay with it...sorry realme

Build quality is okay
Wires are awesome but buttons are so cheaper",Headphone
85,2.0,Bad quality,It not good quality.,Headphone
86,4.0,Very Good,sound quality is fine.overall Ok product.but delivery was terrible.,Headphone
87,5.0,Super!,just one word only.....WOW,Headphone
88,3.0,Nice,Good product in this price range but often falls down from ear after 2months,Headphone
89,4.0,Very Good,AMAZING SOUND N VERY HANDY. YOU CAN BUY ROCKERZ 400 WITHOUT ANY HESITATION. I LOVE IT N VERY COMFORTABLE TOO.,Headphone
90,4.0,Pretty good,Good product. Liked it.,Headphone
91,3.0,Nice,It is good but it is not Competable for calls,Headphone
92,4.0,Pretty good,"Best earphone under 500 , sound is crunchy but bass is like 7 on 10. Overall best product from realme.",Headphone
93,3.0,Decent product,"after 1 week of using boat 220
pro : build quality

con: metal body make havey
getting pain after half an hour",Headphone
94,4.0,Good choice,good product. good bass. perfect noice cancellation. But sound clarity is not very much perfect,Headphone
95,4.0,Very Good,"Just love it, nothing to say. Love you boat from the bottom of my heart ❤❤❤. Great work.",Headphone
96,1.0,Horrible,"I have purchased my headphones on 15th of march. Now the headphones have become totally useless. When I connect it to my mobile or to my tab, it shows the connection of the device but sound doesn't.
There is no physical damage to the device. Readers, please believe that the review is not fall tarnishing the image of the company but the true fact of a common customer.",Headphone
97,3.0,Fair,"Good for High base lovers.
Flat cable tangle free.
90 bended jack, good for long run.
musics other than high base is average.",Headphone
98,1.0,Absolute rubbish!,Headphones is very defective but not return products so I never say buy this product,Headphone
99,3.0,Does the job,this is the second time I bought this only for the sound quality but the built quality is very bad..... balance between clearity and bass is the best .... but again built quality is very poor ( just like 50 /-)....... sound quality - 5* . built quality-1*...... if u want a good quality of sound in low budget definitely go for it........,Headphone
100,1.0,Don't waste your money,It is not working properly,Headphone
101,1.0,Worthless,Issue while charging,Headphone
102,2.0,Not good,"Only useful to listen music.microphone is very bad.there is touch sensor, which keeps on disturbing when ever something touches it accidentally",Headphone
103,4.0,Really Nice,Quick Delivery and Sound quality is good. Need to check battery backup.!,Headphone
104,5.0,Simply awesome,best ever!,Headphone
105,5.0,Simply awesome,NIC 1 with bass wow,Headphone
106,4.0,Worth the money,"Good sound quality, provides good bass effect. Best in class for this price range. Chord have enough length.",Headphone
107,1.0,Unsatisfactory,"It stopped working in 3 days , firstly one earpod stopped now both has stopped working , terrible .. pls Flipkart return refund or replacement of new pc , although on very first day I used few hours it was working , third day stopped now I feel terrible...",Headphone
108,1.0,Useless product,well i worked fine for few days.. 2 months to be precise. now after using it for 2 months it has started producing a kind of static sound at high volume. the sound and music gets worst when you use it for volume more than 80%. I wont recommended anyone to go for this earphone.,Headphone
109,5.0,Simply awesome,Superb sound mass look must try,Headphone
110,1.0,Not recommended at all,Wrost product,Headphone
111,2.0,Moderate,Medium quality product.,Headphone
112,1.0,Not recommended at all,Repeatedly disconnecting,Headphone
113,5.0,Awesome,Very cheap and good quality,Headphone
114,2.0,Not good,audio quality is good but never set ur ears alwaysl fall down,Headphone
115,2.0,Could be way better,If you use for just 15 min only - your ears starts paining.,Headphone
116,5.0,Excellent,Awesome 🎧 👌,Headphone
117,5.0,Wonderful,Awesome👍😊,Headphone
118,5.0,Must buy!,very good product ...awsm base,Headphone
119,1.0,Terrible product,"Not gud product , totally waste",Headphone
120,4.0,Nice product,it's a good product,Headphone
121,3.0,Nice,good one,Headphone
122,4.0,Really Nice,Very very good,Headphone
123,3.0,Good,"Very good product 👌
Price is perfect for buying 👍👍
Quality is also fabulous
I love this",Headphone
124,1.0,Did not meet expectations,"it worked well in first 4 months..But Now one plug is working properly.. My friend who also buys the same product facing the same issue..Please guys dont buy it..

Add some more money if possible and buy good earphone which will be durable..",Headphone
125,5.0,Wonderful,Perfect....,Headphone
126,4.0,Good choice,excellent bass with super sound.loved it !,Headphone
127,1.0,Not recommended at all,Baas is not workingg not satisfied,Headphone
128,1.0,Utterly Disappointed,Don't Buy it because after only 30 minutes of use you start to fill pain in your ears,Headphone
129,5.0,Must buy!,Good right now..,Headphone
130,5.0,Excellent,It is good,Headphone
131,3.0,Nice,"Not so good for gaming. Only bass is high. Even on calls the person cant hear us clearly. I used poltronics wireless earphones before this, that was good in clarity of sound. This one is uncomfortable too in ears. Not so good product.",Headphone
132,1.0,Useless product,please don't buy this is very bad product,Headphone
133,4.0,Pretty good,amazing for there price if you guys you can watch a review video on my channel Mohit kothari YT,Headphone
134,1.0,Horrible,Worst product stopped working after 3days use .. fffffffff...,Headphone
135,2.0,Could be way better,Toooo much connectivity problem.. 😠,Headphone
136,1.0,Utterly Disappointed,Sound effect very bad.... some time voice clearly not received,Headphone
137,2.0,Bad quality,Not use while driving a bike.......,Headphone
138,4.0,Really Nice,Nice... At this price range I would say it's great.,Headphone
139,1.0,Useless product,Bed product,Headphone
140,1.0,Absolute rubbish!,Nothing is wrong,Headphone
141,1.0,Terrible product,"The battery suddenly go from 60% to 0% and then headphones turned off. Don't recommend this due this type of battery issue. I've read lots of comments saying that battery suddenly drop from 60% to 0%. Apart from battery issue the sound quality is decent not great like JBL. Also the noise cancellation is very bad, the person on the other end of the call can't hear voice properly.",Headphone
142,5.0,Fabulous!,Good product in this range 🤘🤘,Headphone
143,3.0,Good,Just god,Headphone
144,5.0,Wonderful,simply awesome,Headphone
145,4.0,Nice product,"it is fabulous for new high beat songs, however not that good for oldies. It doesn't adjust with old songs. thank you",Headphone
146,1.0,Waste of money!,"Right speaker damaged,very bad product. Don't waste your cash",Headphone
147,5.0,Brilliant,Nice👍 to,Headphone
148,1.0,Worthless,Most Week Wire lost a speaker in 3 days,Headphone
149,4.0,Delightful,Nice sound 🔊 and good bess,Headphone
150,2.0,Not good,If u r buying it just for phone calls then it's ok but if u r looking for music or games. Don't buy it. Sound quality is just quiet ordinary. Battery back up is decent. Price is high as per quality standards. Needs improvement in sound quality or reduction in price.,Headphone
151,3.0,Nice,Has good headset is also good in appearance sound quality is also good thanks realme and thank you so much flipkart,Headphone
152,3.0,Fair,"Bought this after i lost my Sennheiser cx180 and cx275s...

Design and build wise I was surprised by the quality but it failed to match the sound quality of Cx180.

It's good to buy but if you already used cx180 the sound quality will disappoint you",Headphone
153,4.0,Really Nice,Average ok ok,Headphone
154,1.0,Waste of money!,Now I can hear music playing...what is this problem..I can take call properly.. but other playing sounds not reach,Headphone
155,4.0,Worth the money,Nice I Like It,Headphone
156,3.0,Fair,"Its for long terms users or who are thinking it will work properly after 3,4 months, every time you will face some type of problem in it like left ear buds not connecting or its battery drain in 1 min. Etc. Etc. ..i am facing problem after 1.5 month so,be prepared after buying this buds",Headphone
157,3.0,Does the job,"compared to other products at this segment, this serves little lower. Sony on the other hand available for 500 has good music quality with a nice bass and surround effect. Nothing spl other than the design.",Headphone
158,2.0,Moderate,Wrost item please don't buy,Headphone
159,5.0,Great product,very good,Headphone
160,1.0,Utterly Disappointed,Waste of product it's not working properly one is working another airdopes is not working,Headphone
161,1.0,Horrible,Very very very bad.Its not even work for a day.,Headphone
162,3.0,Does the job,Good sound quality is a bit low,Headphone
163,5.0,Highly recommended,Very good I love it,Headphone
164,4.0,Delightful,Nice sound and bass but it's but the bud of the earpiece can't be properly fix in the ear,Headphone
165,3.0,Fair,"sound quality is good, volume is too low we need to raise the volume 50% in Mobile for best experience in crowded area.When compare to made in China earphones bass is too low in Brand like JBL.My opinion is price is too high for this item. Bass to low not like punchy bass.",Headphone
166,4.0,Value-for-money,Pretty uncomfortable feeling for wearing more than 2 hours or so. Otherwise very good.,Headphone
167,4.0,Value-for-money,Very good product. Sound quality is awesome and bass is pure jbl bass. In a word this is an awesome product from jbl.,Headphone
168,3.0,Decent product,"it sounds great but they do not fit in to your ears , although they provide earbuds to change but to change them is another tedious task.i myself not able to change them because of their small size of hole",Headphone
169,5.0,Best in the market!,good product as I expected.,Headphone
170,2.0,Slightly disappointed,Not lasted for at least year,Headphone
171,4.0,Delightful,Awesome performance,Headphone
172,1.0,Very poor,It's a very good product ...,Headphone
173,2.0,Could be way better,The bass quality is very very poooooor...not worth product for people who like bass like me....but sound quality is appreciated and after all it's JBL so sound quality is best but not bass....,Headphone
174,5.0,Highly recommended,Good battery backup!,Headphone
175,5.0,Mind-blowing purchase,good quality and good bass,Headphone
176,3.0,Nice,Sound quality is awesome but the balance of bass is worst. You can't find proper bass with treble. So if you are a bass freak please dont bye it. Ears get hot after use of less than 30 m. Overall for listening music its ok but for bass lover its may not a good choice.,Headphone
177,5.0,Fabulous!,Excellent Product.....,Headphone
178,4.0,Wonderful,super Bass . love it,Headphone
179,1.0,Terrible product,"Not Good
Sound and is ok, But Im not Satisfied with this Airpods type Design. It makes ears 👂Painful while watching Movies or using it long time. There is no volume Control option only Pause and Play button is available. There are Many Other Options available in this budget.",Headphone
180,3.0,Good,"Product is good but I got one problem which is about the battery percentage ..
As it comes to 50% it drops very quick .....
Battery backup I got is about 10hrs only but the company claims of 17.....😬😬",Headphone
181,4.0,Good quality product,Value for money but it work on touching which make you uncomfortable sometimes,Headphone
182,1.0,Hated it!,Left side sensors not working,Headphone
183,5.0,Super!,Value for money...amazing,Headphone
184,1.0,Horrible,Very bad experience battery backup is not good,Headphone
185,4.0,Worth the money,"avarage in quality, buy cheaper than market",Headphone
186,4.0,Value-for-money,i bought it coz of so many people buying it.. the sound quality is good and the basss rocks👍 best one at this range,Headphone
187,4.0,Wonderful,Little bit heavy. But quality wise awesome.,Headphone
188,3.0,Fair,sound qaulity is normal (lack of clarity because of higher bass) and only bass is excellent. If any one who wants sound clarity then switch on Sennheiser cx275s. I've already used it and got a better quality of sound in balanced.,Headphone
189,3.0,Just okay,After 2 months my earbuds case is not charging .....charging issue,Headphone
190,1.0,Worst experience ever!,Battery life very bad👎👎,Headphone
191,5.0,Highly recommended,Good 👍👍,Headphone
192,4.0,Really Nice,Its awsm sound quality😍❤,Headphone
193,5.0,Great product,Overall best quality,Headphone
194,4.0,Wonderful,Awesome 👌 buds...,Headphone
195,4.0,Delightful,Good one.,Headphone
196,4.0,Very Good,Where is superb but excellent work out the pain thank you remix,Headphone
197,5.0,Simply awesome,Very good and cheap don't wait,Headphone
198,5.0,Just wow!,Love that..❤️❤️❤️,Headphone
199,3.0,Good,there's nothing special in it. if you buy mi or something else worth 300or less will gives you same quality of sound the only thing you won't get in them is jbl branding that's it. and it has very poor quality wires. so better to go with some other earphones. there nothing to make it worth 800,Headphone
200,1.0,Very poor,Worst product no bass and no battery backup . Build quality and wire is worst . Totally not worth,Headphone
201,1.0,Horrible,after one moth not work properly bettery low in 10minute,Headphone
202,1.0,Unsatisfactory,left air dopes not working still 1 year warrenty is there how to claim for warrenty no proper way,Headphone
203,3.0,Fair,sound quality is not good.,Headphone
204,1.0,Worthless,Worst product can't connect to any mobile,Headphone
205,2.0,Bad quality,"Keeps falling off ears and the metal behind the earpads keep on touching to the ears in turn causing pain.
I have personally returned the item.",Headphone
206,4.0,Pretty good,Okay product,Headphone
207,1.0,Terrible product,Worst quality,Headphone
208,2.0,Bad quality,Very small,Headphone
209,5.0,Great product,Good prodakt?,Headphone
210,3.0,Just okay,"Writing after 2 months of use...
Left side earbuds not working properly manytimes it doesn't switch on...
Boat's quality and reputation is going down day by day I'm a regular customer of boat infact all my speakers, earphones, earbands etc are from boat my recent purchases from are worst...

Please don't go for this product...
Not worth the money...",Headphone
211,1.0,Did not meet expectations,Waste of money waste products,Headphone
212,1.0,Did not meet expectations,Best sound and touch problem,Headphone
213,2.0,Slightly disappointed,the ear buds are so thick and heavy that keeps falling out from ear. even if you use the smallest buds the problem persist.,Headphone
214,5.0,Awesome,best headphone under 1000,Headphone
215,4.0,Delightful,Sound quality is good but product is made of cheap plastic,Headphone
216,3.0,Does the job,After 1 month it's mic is not working,Headphone
217,5.0,Highly recommended,One of super bass headphone,Headphone
218,5.0,Terrific,Really love it ❣️,Headphone
219,5.0,Terrific purchase,Nice product love u zebronic,Headphone
220,3.0,Nice,Sound and battery not given backup,Headphone
221,4.0,Nice product,Good product under 1000,Headphone
222,4.0,Delightful,Good quality.. Nice sound.. Easy to carry.. Overall a great product in this price segment...,Headphone
223,1.0,Absolute rubbish!,Very bad condition,Headphone
224,1.0,Useless product,Worst product 😡😡😡,Headphone
225,3.0,Good,Paking and build quality is not good.,Headphone
226,3.0,Decent product,"Not bad at all, but I can find something more than this at this price segment i.e., 599. realme can improve well in realme buds 2 as I'm a pure realme user.
But in 18 months they progress like that I can't believe on it which is not by Oppo, OnePlus, Apple(iPhone), etc. I never negate Oppo, OnePlus and Apples progress but it's truly incredible by realme.
I have lots of faith on realme that they do well more than today.
As a real realme user I wish grow well you my artificial brother i.e., rea...
READ MORE",Headphone
227,1.0,Don't waste your money,Its battery life is low on right side of bud,Headphone
228,4.0,Wonderful,Super product ..,Headphone
229,2.0,Not good,I am writing this review after 9 months of usage.. the right side of the headset is not working. I was happy untill now. It took almost 1 hours to fully charge the headset.. sometimes it take more than an hour.. the ear pieces are slippery and doesn't help when you are sweating. The sound is nice with good bass.. i was expecting this earphone to cross the one year mark but i guess it failed my expectation..,Headphone
230,1.0,Not recommended at all,Sound not available,Headphone
231,5.0,Excellent,It's a awesome product,Headphone
232,4.0,Really Nice,Good for daily office uses suits for laptop as well,Headphone
233,5.0,Wonderful,Super Neckband ❤️❤️❤️,Headphone
234,3.0,Just okay,voice is not so clear otherwise the bass factor is perfect,Headphone
235,3.0,Good,"this is heavier earphone , often ear plugs comes out from ear due to its weight. undoubtedly sound is good but the build is not flexible to ear. you will feel uncomfortable while sleeping , inside helmet to get drive instructions...",Headphone
236,1.0,Horrible,Osm products this price,Headphone
237,1.0,Did not meet expectations,Not working very bad item west of money,Headphone
238,5.0,Fabulous!,i love this,Headphone
239,1.0,Absolute rubbish!,"Not satisfied , its just ok OK product. I was using JBL , its pretty good compared to this",Headphone
240,5.0,Terrific purchase,Amazing battery backup good,Headphone
241,4.0,Really Nice,Good product for this prize best clear sound and basss,Headphone
242,4.0,Really Nice,Awesome product...sound quality is best.,Headphone
243,1.0,Hated it!,Poor,Headphone
244,5.0,Simply awesome,fantastic,Headphone
245,5.0,Mind-blowing purchase,Very Good Product from boAT,Headphone
246,4.0,Delightful,Overall a great experience only problem I'm facing is the build quality of the case otherwise it's value for money product,Headphone
247,4.0,Good choice,Bass is not comming wht im expected desgine wise good bt improve bass quality for this price I m un happy,Headphone
248,5.0,Classy product,Killing sound😎😎😎,Headphone
249,1.0,Very poor,"Sound Quality is Good , Battery Back is good , Design is good but it's will stop working after 2-3 months definitely because this is the 2nd boat rockers I have bought and stopped working after 2 months",Headphone
250,1.0,Absolute rubbish!,Just for 3 months it got nice after 3 months it got worst.,Headphone
251,3.0,Fair,It is not worth for money,Headphone
252,1.0,Hated it!,Quality is good but is not good but bass is superb,Headphone
253,4.0,Very Good,Very nice product value for money,Headphone
254,5.0,Classy product,Very nice base,Headphone
255,4.0,Really Nice,Nice quality nice baas nice sound I love it,Headphone
256,4.0,Pretty good,"Nice product by boat in an affordable price range, I got it for 999 .",Headphone
257,5.0,Worth every penny,This item is good,Headphone
258,4.0,Delightful,Worth the money,Headphone
259,4.0,Very Good,Sound quality very best and satisfied for this product,Headphone
260,5.0,Awesome,sound quality excellent,Headphone
261,3.0,Nice,All good but still if u prefer for very best sound this not the one. It's perfect for bass.,Headphone
262,5.0,Simply awesome,This is osm products,Headphone
263,3.0,Does the job,"I Will give 3 out of 5. I already have JBL T210,Sony MDR Ex 150AP. Now I bought this to replace T 210. JBL C150 SI is a good one but not the best. I brought it at Rs.650. Its bass is good.but T210 is better in terms of bass.Both Sony MDR and JBL C150 si are not with tangle free cable.But cable quality is better in Sony MDR Ex 150Ap.and one more thing, Sony MDR is with L shaped pin. it will helpful while keeping in pockets.But I am worrying in JBL C 150si,ie it is not with L shaped pin.so the ...
READ MORE",Headphone
264,1.0,Don't waste your money,This is not working properly touch is automatically run,Headphone
265,5.0,Awesome,That's very good money value,Headphone
266,5.0,Awesome,Good product ☝️☝️🎉🎉🥰🥰,Headphone
267,5.0,Great product,high bass,Headphone
268,5.0,Worth every penny,Nice product ✨,Headphone
269,5.0,Worth every penny,Best head phone,Headphone
270,3.0,Good,music wise it is great with great bass sound but....you cant talk using these over calls....the microphones is very bad...the other person on the phone will not be able to hear you at all.,Headphone
271,5.0,Highly recommended,Connecting problem,Headphone
272,5.0,Awesome,Good delivery boy safte,Headphone
273,5.0,Excellent,It is very useful,Headphone
274,5.0,Great product,Nice product.. love it🥰,Headphone
275,5.0,Best in the market!,Awesome product 😍😘.,Headphone
276,1.0,Worthless,"Audio is very good but mic really worst. if you really use it for the purpose of calling. its very bad . but if you need good sound , its very good.

it has good mic inside room

but outside it catches noise and air sound.. if you not use it outside you can go for it. but still Flipkart earphone is good than this. there is no difference in bass or audio, but flipkart earphone sweat proof one is really good even mic is awesome .",Headphone
277,1.0,Waste of money!,Working only one side,Headphone
278,5.0,Must buy!,Decent sound quality,Headphone
279,4.0,Value-for-money,Nice product value for money it's worth so good,Headphone
280,4.0,Wonderful,Sound quality is good but size is very small,Headphone
281,4.0,Pretty good,Nice design. Sound quality good. Please available blue colour in this. Otherwise awesome product. Thank u Flipkart,Headphone
282,4.0,Very Good,Simple and superb @ this price range...,Headphone
283,4.0,Good quality product,"Such a Good Headset Under 1500, I got this at 1100, really i enjoy the music while using it.... Thank You Boat!",Headphone
284,1.0,Utterly Disappointed,Bought it for 800. A little disappointed on the vocals side. Bass is good but vocals are not where they should be they are not that clearer a lot of times.Overall if u are a bass lover and get this for 700 or below then its worth it!,Headphone
285,4.0,Value-for-money,Excellent Sound quality with super bass nd clear sound. I love it so much,Headphone
286,1.0,Useless product,Not satisfied with this product.... Worst worst worst while driving,Headphone
287,4.0,Nice product,Very flexible nackband in reasonable price 😊😊,Headphone
288,4.0,Value-for-money,Its a good but not a very good its my opinion 🥺,Headphone
289,1.0,Very poor...Stopped working even before a month.,"Stopped working even before a month.
Please don't buy this product.
Sound quality is just mediocre.",Headphone
290,5.0,Best in the market!,Great product!!,Headphone
291,4.0,Good quality product,"overall nice, best headphone ever at this price.",Headphone
292,3.0,Nice,Not good not bad,Headphone
293,5.0,Just wow!,Nice design... Loved it.,Headphone
294,1.0,Terrible product,"Worst device it is not working properly I asked them to repace but still no response,",Headphone
295,1.0,Not recommended at all,I'm unable to use it...its defective product.,Headphone
296,3.0,Good,nice and cool earphone but only problem is that they detach very easily......sound increases after 2-3 months,Headphone
297,5.0,Must buy!,Best price and good quality,Headphone
298,3.0,Nice,Good for music not for calls,Headphone
299,4.0,Good choice,"Definitely a value for money product .
You can't find better in this price range",Headphone
300,2.0,NOT SATISFACTORY,"overall this product is a decent one at this price point but disappointing.
As the name suggest, this one is a bass heavy product.Obviously better than than the standard headphones you get with like your smartphones, but i dont think it is a wise option at this price.
Sound quality is what you should not expect with this one.The price is justified because of the build quality- the metal heads, tangle free cables etc. but the sound quality is not impressive at all. Its more of like a samsung ...
READ MORE",Headphone
301,4.0,Worth the money,Too small but it's good👍,Headphone
302,3.0,Just okay,"I bought it. For some reason the microphone was not working at all with two devices I had. Those two devices(Moto E and E2) are low end, so this can be a reason. But I returned and also got refunded. Though the music was good.
P.S-Later I bought flipkart smartbuy headphone(at 350rs) and microphone worked perfectly.",Headphone
