,Rating,Heading,Review,Product
29,4.0,Wonderful,good camera for entry level.,DSLR
30,1.0,Useless product,worst quality dont buy thid,DSLR
31,4.0,Delightful,VERY GOOD PERFORMANCE,DSLR
32,5.0,Highly recommended,Good camera nice phots,DSLR
33,5.0,Terrific,Nice To Canon camera,DSLR
34,4.0,Good quality product,Excellent for beginners. Best budget camera . Totally Value for money.,DSLR
35,5.0,Terrific purchase,good quality pictures,DSLR
36,1.0,Don't waste your money,Dissapointed that my camera is not working after 21 days 😑and also I can't return it back also veryy bad experience with flipkart ...,DSLR
37,5.0,Wonderful,nice product ❤❤❤,DSLR
38,4.0,Really Nice,Nice product but late delivery 🤔,DSLR
39,4.0,Pretty good,Feels good.,DSLR
40,4.0,Delightful,"My first DSLR and I would say it's a good product
Well satisfied 😀",DSLR
41,5.0,Terrific purchase,good pics,DSLR
42,5.0,Brilliant,it's good to buy,DSLR
43,4.0,Good quality product,Good. Not bed. Better for beginners,DSLR
44,4.0,Good quality product,less price big work.,DSLR
45,5.0,Classy product,lens not good,DSLR
46,5.0,Best in the market!,Nice 📷,DSLR
47,1.0,Utterly Disappointed,waste product and I am not satisfied 😡😠😡😠😡,DSLR
48,4.0,Wonderful,camera are so nice and quality is awesome,DSLR
49,4.0,Very Good,camera is good but I think material is seems more plastic and buttons and all is not so good.,DSLR
50,5.0,Highly recommended,Very good products,DSLR
51,5.0,Highly recommended,superb clarity,DSLR
52,1.0,Useless product,this product has been extrnal flash not working,DSLR
53,5.0,Excellent,Nice.,DSLR
54,3.0,Decent product,good but purchase costly,DSLR
55,5.0,Classy product,Very nic product,DSLR
56,4.0,Great buy at this price range ..good for entry lvl,"I didnt know much about these DSLR s before owning this, I would suggest to buy a touch screen model by spending a little more. And always buy with bundled lens offer else it would cost a lot more to buy the 55/250 lens separately. The 18/55 lens which comes along is pretty basic.",DSLR
57,5.0,Mind-blowing purchase,v good,DSLR
58,3.0,Fair,so happy to receive first DSLR of my life. Till now it's working superb,DSLR
59,1.0,Horrible,not as good product features and lense are also not fine,DSLR
60,4.0,Pretty good,"Excellent for beginner. Canon 1500D has everything you need in DSLR, one touch connect to phone. transfer it to laptop. smooth operation...",DSLR
61,3.0,Good,"camera is good...bt
late delivery...😐",DSLR
62,5.0,Worth every penny,xllnt,DSLR
63,4.0,Pretty good,"Nice one it is.
Specifically for beginners",DSLR
64,5.0,Terrific purchase,supperb....,DSLR
65,1.0,Very poor,Bad delevary .... Memory not in box ..im selected me mi tu card opshon memory card not start camera.... Thard class ...,DSLR
66,3.0,Good,Nice dslr my first dslr the best dslr osm,DSLR
67,5.0,Terrific,excellent work,DSLR
68,5.0,Just wow!,Very good cemera,DSLR
69,1.0,Worthless,screen issues want my money back,DSLR
70,5.0,Brilliant,Super asome,DSLR
71,4.0,Worth the money,my dream come true. thank you Flipkart,DSLR
72,1.0,Absolute rubbish!,Picture clarity is very poor.,DSLR
73,4.0,Value-for-money,Smart camera for beginners.,DSLR
74,5.0,Wonderful,Best ever...😍😍😍,DSLR
75,5.0,Super!,very good product.,DSLR
76,1.0,Not recommended at all,Worst battery dont go for this brand,DSLR
77,1.0,Absolute rubbish!,"audio input is not available in this DSLR, and I tried to buy in somewhere but this item not available",DSLR
78,5.0,Wonderful,Best beginners dslr,DSLR
79,5.0,Super!,Picture quality supper,DSLR
80,5.0,Fabulous!,nice product....,DSLR
81,4.0,Good choice,"It's a good product for beginners,as well as intermediate..It is good product ,in terms of wildlife photography for beginers.If you want buy this go on with 2 lenses.Invest more in lenses,than the body of camera,if you have skill,you can cover up to some extent.",DSLR
82,2.0,Expected a better product,the picture quality is too blur on face,DSLR
83,2.0,Not good,I brought this camera one week before but this image quality like normal mob photos.,DSLR
84,4.0,Good choice,Moderate,DSLR
85,4.0,Wonderful,"Best option as an entry level DSLR.
And with 18-55 lens still manages to get background blurred pictures.",DSLR
86,4.0,Delightful,product are awesome but delivery time is not good,DSLR
87,2.0,Could be way better,Product damage,DSLR
88,5.0,Best in the market!,aswm cam.,DSLR
89,4.0,Worth the money,"Satisfied

Lovely full paise wasool

As being new in photography , I suggest to learn with this camera and upgrade further.

Both Manual and automatic options work perfectly alright.",DSLR
90,5.0,Wonderful,super this price,DSLR
91,4.0,Wonderful,Product is good in it looks.. Fantastic in its resolution picture quality is also good the main thing which I liked in this camera was focusing and the thing which I didn't like was gripping area it is not comfortable it could be make more reliance.. And the camera bag provided was not mentiones the name canon over it.. If it was there then it looks more attractive from outside maker should think About it.. I found every accessories which mentioned in description except the glass protector,DSLR
92,5.0,Highly recommended,super nice 👌👍 👍👍 👍,DSLR
93,4.0,Pretty good,Valuable,DSLR
94,4.0,Worth the money,Nice product for home use with 18-55 lens,DSLR
95,1.0,Worst experience ever!,All accessories not given which is mentioned in product description,DSLR
96,5.0,Super!,very goo,DSLR
97,5.0,Worth every penny,awsome cemara,DSLR
98,4.0,Good quality product,flipkart works slow but camera is awesome,DSLR
99,4.0,Delightful,Osm product ... Low budget,DSLR
100,5.0,Worth every penny,My favourite one 😘,DSLR
101,5.0,Worth every penny,great..,DSLR
102,5.0,Just wow!,SUPEB,DSLR
103,4.0,Good quality product,Prity good with smirter wifi image transfer technology but photo quality capturing by kit lens should be better...,DSLR
104,5.0,Terrific,wow pic 🙆‍♂🙆‍♂🙆‍♂,DSLR
105,5.0,Just wow!,ultimate,DSLR
106,4.0,Good choice,ultimate....,DSLR
107,5.0,Terrific,amazing 👌👌👌,DSLR
108,4.0,Value-for-money,nice product.. still have to learn more,DSLR
109,5.0,Mind-blowing purchase,Good for biginers,DSLR
110,1.0,CHEATING,TOO BAD AND CHEATED,DSLR
111,5.0,Great product,aweome...,DSLR
112,4.0,Very Good,awesome nice camera,DSLR
113,5.0,Super!,Excellent and worthy,DSLR
114,5.0,Mind-blowing purchase,Amezing superb,DSLR
115,5.0,Terrific,Good picture to camera,DSLR
116,4.0,Value-for-money,"camera is good 👌👌👌
but camera lens focus very weak",DSLR
117,1.0,Worthless,not good in pictures quality,DSLR
118,4.0,Good quality product,satisfied,DSLR
119,5.0,Brilliant,thanku Flipkart,DSLR
120,4.0,Value-for-money,"Really impressed with the camera!! Anybody can be a photographer,😍",DSLR
121,5.0,Wonderful,It's a great product,DSLR
122,5.0,Terrific purchase,Best product ever....,DSLR
123,4.0,Worth the money,Great packing great product but u cant use it in the dim light and great product at a price of 24999,DSLR
124,5.0,Terrific purchase,Nice fast dilevery,DSLR
125,3.0,Just okay,"Dslr is good but not included. Usb cable. In this box
No camera bag. And memery card not included. Also packing is very bad. I dont like this product all of all",DSLR
126,3.0,Decent product,average quality,DSLR
127,5.0,Great product,Such a good camera👌👌👌,DSLR
128,5.0,Best in the market!,Really value for Money,DSLR
129,1.0,Absolute rubbish!,image quility,DSLR
130,5.0,Worth every penny,Good light weight,DSLR
131,4.0,Value-for-money,Really Good Product,DSLR
132,3.0,Fair,Picture quality is ok .,DSLR
133,5.0,Brilliant,great cam,DSLR
134,4.0,Good choice,But Buttery West not changing am buying just 60 days back,DSLR
135,4.0,Good quality product,Manufactured in Taiwan not in Japan.,DSLR
136,5.0,Highly recommended,Very weak product,DSLR
137,5.0,Super!,nice good camera,DSLR
138,3.0,Decent product,Too good,DSLR
139,3.0,Just okay,Nice Cemera,DSLR
140,3.0,Decent product,One of the best part of the photographer 😁,DSLR
141,4.0,Nice product,CAMERA is excellent. But you cannot register it in canon edge.. Canon edge show serial number is already registered.. This camera may be first copy. however the quality of photo is good. For this price 18000/- you can buy it..,DSLR
142,5.0,Just wow!,excellent product ....,DSLR
143,5.0,Classy product,Satisfied product,DSLR
144,5.0,Great product,Supper osm,DSLR
145,3.0,Nice,all items are in good condition.... but there is one Drawback that is it should also include hdmi cable...,DSLR
146,5.0,Super!,Very good..,DSLR
147,3.0,Does the job,it was good product in flipkart every time shopping in flipkart but this time not that good experience flipkart ...,DSLR
148,5.0,Excellent,good camra,DSLR
149,3.0,Fair,plastic mount,DSLR
150,4.0,Good choice,First of all this porduct is really good if your're new to photography and you dont need a high end camera unless you wanna make your career into it. Better spend on lenses. This camera is very good. But this review is considering the price in which I get. I got it for around 16.5k and that's hell of a deal. But usb cable for camera was missing from the package. Though the package was seal packed. If you get it for similar price range go ahead and buy.,DSLR
151,5.0,Fabulous!,worth the price...,DSLR
152,3.0,Fair,"Without flash photo quality is not good..
Overall it is good",DSLR
153,1.0,Not recommended at all,Display issue.....,DSLR
154,5.0,Must buy!,superb product....,DSLR
155,4.0,Very Good,It's good.. I got defective,DSLR
156,5.0,Perfect product!,Execellent,DSLR
157,4.0,Good choice,I would suggest the double lens variant.,DSLR
158,5.0,Terrific,Ok good so far,DSLR
159,4.0,Really Nice,it's really good amazing....... all in one inentry level DSLR I will say.... just go for it 💓🤘🤘🤘,DSLR
160,5.0,Great product,Spr product,DSLR
161,5.0,Simply awesome,In 1 word awasome,DSLR
162,5.0,Terrific purchase,I Like this camera 😍,DSLR
163,5.0,Best in the market!,really osm camera,DSLR
164,5.0,Classy product,Super awesome,DSLR
165,5.0,Terrific,Osm Camera,DSLR
166,4.0,Good quality product,God,DSLR
167,4.0,Pretty good,Nice product .but flash not automatic.thats the demerit of this product,DSLR
168,4.0,Nice product,Excellent Cam And super fast delivery thank you flipkart,DSLR
169,5.0,Terrific purchase,best product,DSLR
170,4.0,Really Nice,Nice products... I used this product sice November... carry on very smoothly..,DSLR
171,4.0,Nice product,it is a great cam to start photography,DSLR
172,5.0,Simply awesome,Beautiful ❤️ product,DSLR
173,1.0,Horrible,Good camra,DSLR
174,5.0,Must buy!,LOVED IT... BEST ONE,DSLR
175,1.0,Hated it!,camera is good but the headset which they provided was 2 year older.. i went for this camera because of that moto headset only.. finally i got old which seems less durable.. i should have went for 1500d..😐😐😐 waste of 1000 rupees extra for tat headset,DSLR
176,4.0,Entry Level DSLR.,Don't expect miracles from this one. Good for casual photography.,DSLR
177,4.0,Good quality product,"Great, amazing product",DSLR
178,4.0,Really Nice,Carry bag and lanyard quality is very poor...,DSLR
179,5.0,Fabulous!,super product..,DSLR
180,4.0,Value-for-money,One the best camera in the range of 30000..,DSLR
181,4.0,Delightful,some feature missing. like remote pc connect not available. but good camera. I got 1 year and 8 months warranty.,DSLR
182,5.0,Brilliant,Excellent product.,DSLR
183,3.0,Just okay,nice camera nor so good,DSLR
184,4.0,Nice product,Good product in reasonable price...,DSLR
185,4.0,Wonderful,worth for money but not perfect,DSLR
186,4.0,Delightful,nice and perfect for beginners..👍,DSLR
187,5.0,Awesome,Very elegant to use,DSLR
188,5.0,Wonderful,good product.,DSLR
189,3.0,Decent product with horrible packing,"The package quality is not that much good, even after receiving the pack when i open the box seems like someone before me already opened that pack..seal is like half broken and another tape is sticked upon that..

Even though the product is good and delivery is quite fast. But still, the way Flipkart is handling the product is really shameful.

Earlier as well I bought few gadget from Flipkart but this time its horrible.

Giving *** *(3star) as the product is good for beginner.",DSLR
190,4.0,Good quality product,incredible for starters,DSLR
191,5.0,Just wow!,I just loved it,DSLR
192,5.0,Worth every penny,good job,DSLR
193,5.0,Fabulous!,Awesome 😊,DSLR
194,5.0,Excellent,Good one ..,DSLR
195,4.0,Value-for-money,"Got it on 23rd Aug , two days before the scheduled date. Thanks Flipkart for super fast delivery. Regarding DSLR it's my first one Nd learning it. It's looking good one as of now.",DSLR
196,1.0,Cheating the customers.,"product is good. But i have not received the carry case as they assured in the order, and i called the flipkart customer care, but they r not communicating properly. this is the worst experience i ever had with the flipkart. so i given single star.",DSLR
197,4.0,Very Good,superb quality product..... i really appreciated about the delivered 1day before.,DSLR
198,4.0,Value-for-money,spr,DSLR
199,4.0,Value-for-money,I m very happy .must buy thank uuu flipkart,DSLR
200,5.0,Great product,best dalr camera liked,DSLR
201,3.0,Good,Best quality pic,DSLR
202,4.0,Very Good,Product is nice but delivery is very late,DSLR
203,1.0,Waste of money!,it is showing error on switching on the camera... Unable to capture any picture. Flipkart is cheating people by selling defective products.,DSLR
204,4.0,Worth the money,Good product for the beginners and I loved it !!! Flip cart safely delivered as promised .,DSLR
205,1.0,Hated it!,Worst don't buy this camera,DSLR
206,5.0,Just wow!,good..,DSLR
207,1.0,Not recommended at all,Not satisfied.. Broken accessory,DSLR
208,4.0,Good quality product,Nice but not goood,DSLR
209,1.0,Very poor,WORST. camera is not working properly. lens got vapour.,DSLR
210,4.0,Good quality product,"Since this is my first DSLR so I give it 4 stars (after using it for a day) as I don't have anything to compare it with. But this has got all the features that a begginer can think of. Though an Auto Flash and a Metal Lens Mount (metal being more durable) could have added the fifth star to my rating. Picture quality is good considering 18 MP camera you can't expect more. Upgrade the lens if you want to have a better experience. I am not much worried about the video quality as I bought this fo...
READ MORE",DSLR
211,5.0,Best in the market!,Nice prodect,DSLR
212,5.0,Best in the market!,Best entry DSLR,DSLR
213,3.0,Does the job,Gud but not that gud,DSLR
214,4.0,Pretty good,Got excellent deal,DSLR
215,5.0,Awesome,lovely camera...,DSLR
216,4.0,Value-for-money,nice product good for beginners and price is quite 👍 👌,DSLR
217,5.0,Perfect product!,Camera Is Super,DSLR
218,5.0,Just wow!,it tooo good,DSLR
219,4.0,Wonderful,Good for house function n bp pics,DSLR
220,5.0,Awesome,good quality 🥰😘😘,DSLR
221,5.0,Terrific,As expected,DSLR
222,5.0,Wonderful,Superb shots,DSLR
223,5.0,Excellent,Really happy,DSLR
224,4.0,Good quality product,Best in class for a beginner,DSLR
225,4.0,Delightful,hasam guys let's try,DSLR
226,1.0,Worthless,worst ever,DSLR
227,2.0,Not good,Not happy with lens,DSLR
228,5.0,Brilliant,Best Product,DSLR
229,4.0,Really Nice,"Best Budget friendly Entry level DSLR .
I bought this dslr two months ago & using since then !! This dslr gives outstanding picture quality far better than mobile . But there is no memory card & carry bag intact with the package which disappoints me . This dslr is slow in auto focusing & battery backup is average . This dslr comes with a kit lense & that lense is not good for bird photography , you should have a telephoto lense for bird & 50mm lense for good blurry potraits .
This is the o...
READ MORE",DSLR
230,5.0,Terrific,this is ossm,DSLR
231,3.0,Fair,"Don't expect high level photos clarity and function
Just a basic camera with average function and performance",DSLR
232,1.0,Horrible,hopeless product,DSLR
233,5.0,Awesome,Good 👍,DSLR
234,3.0,Fair,"Ok Ok, not soo satisfied.",DSLR
235,5.0,Great product,Good camera❤️,DSLR
236,1.0,Waste of money!,Image Quality is bad,DSLR
237,5.0,Brilliant,Nice camera nice pic,DSLR
238,4.0,Nice product,"Good camera but only one issue that it has only internal mic, there is not any options to connect external mic to record video. Other than this, it is a wonderful camera.",DSLR
239,4.0,Really Nice,Better for beginners... Product and delivery are good..,DSLR
240,5.0,Must buy!,Excellent camera .,DSLR
241,4.0,Wonderful,just amazing for a beginner.. a fantastic camera to learn photography,DSLR
242,4.0,Value-for-money,Overall good DLS. Display panel could have been better,DSLR
243,4.0,Very Good,"good camera n it's my first DSLR I loved it. But delivery took so long. I got camera bag, camera and lense, 16gb card, batter with charger lense cap and carry strap. good camera for beginners.",DSLR
244,5.0,Super!,Nice. Good😊😊🙏🙏,DSLR
245,5.0,Awesome,Good DSLR👌,DSLR
246,4.0,Value-for-money,Bought this product from Flipkart... Delivery is good... Product is working good till this tym.....,DSLR
247,5.0,Highly recommended,Just one word amazing,DSLR
248,2.0,Could be way better,Just ok... Not expect too much from this..,DSLR
249,4.0,Wonderful,good product but its lens is quit noisy on focusing.,DSLR
250,2.0,Could be way better,OK ok,DSLR
251,3.0,Good,Camera carry should be there.,DSLR
252,4.0,Really Nice,In this price range u can't get better than this delivery is also on time thnks to flipkRt for all this,DSLR
253,5.0,Super!,Amazing Product,DSLR
254,5.0,Perfect product!,niceeeeee,DSLR
255,5.0,Must buy!,liked it so much!!!,DSLR
256,4.0,Really Nice,Entry level DSLR. If the usage is only for family and trips then its for you. worth the price. capturing photos when screen is on is lagging but works perfect when shot with view finder. Build quality is good,DSLR
257,5.0,Fabulous!,Nice canon,DSLR
258,5.0,Awesome,Good........ ...,DSLR
259,3.0,Good,Just love this beauty.. Thanx Flipkart,DSLR
260,1.0,Did not meet expectations,Inside box bag and memory card not available waste of money,DSLR
261,4.0,Good choice,excellent !!!,DSLR
262,5.0,Brilliant,Ossum,DSLR
263,4.0,Worth the money,Camera is good and photos,DSLR
264,5.0,Classy product,Jst awasome super,DSLR
265,5.0,Wonderful,Supper....,DSLR
266,3.0,Good,Heavyy,DSLR
267,4.0,Worth the money,But sd card not available,DSLR
268,4.0,Worth the money,fantastic camera😘😘😘,DSLR
269,4.0,Wonderful,Nice 👍,DSLR
270,3.0,Fair,"It's a beginner's camera. If you have passion for photography, go for higher range items.",DSLR
271,4.0,Delightful,osm ....but image quality is low when compared to canon 200d.,DSLR
272,4.0,Pretty good,"Overall product is good. Light weight, easy to handle. The only issue is, in description. They said there is 30x optical zoom whereas it only zoom upto 3x with 18-55mm lens, so it is my humble request to FLIPKART sales team to review the description once on their end before putting it on website.",DSLR
273,4.0,Very Good,Worth of money,DSLR
274,5.0,Highly recommended,Best quality product 👌,DSLR
275,5.0,Worth every penny,nice y,DSLR
276,4.0,Very Good,"1. Terrific Purchase.
2. Value for money.
3. Got all accessories and bag as indicated on the advertisement.
4. Good battery backup and other specs.
5. No separate lens in this purchase.
6. Good packing by Flipkart and prompt delivery.",DSLR
277,4.0,Pretty good,very good 👍,DSLR
278,4.0,Worth the money,This is my first DSLR ...photos quality awesome. ...i was buyer in 19000 best photography camera,DSLR
279,5.0,Perfect product!,I like it,DSLR
280,5.0,Classy product,superbe.....awesome,DSLR
281,4.0,Really Nice,"great budget camera,But focusing speed and accuracy is sometimes slow and not accurate.The product was properly packed. But zero star and zero no. to delivery as it was too late",DSLR
282,4.0,Pretty good,good for beginners. dont expect more,DSLR
283,1.0,Utterly Disappointed,Pathetic auto focus doesn't work at all,DSLR
284,4.0,Really Nice,"Entry level camera,,,,,one of the best choice for the beginner,,,,,,,I got SanDisk branded memory card & I love it",DSLR
285,5.0,Terrific purchase,Good Photo,DSLR
286,2.0,Not good,nice but lens will no clarity,DSLR
287,5.0,Excellent,Amazing product 🔥🤗,DSLR
288,4.0,Good choice,Outdoor photography results is good. Low light very poor,DSLR
289,5.0,Worth every penny,Lovely camera 😍,DSLR
290,5.0,Best in the market!,Beautiful!,DSLR
291,4.0,Worth the money,For beginners good camera.,DSLR
292,4.0,Wonderful,thanks flipcart,DSLR
293,5.0,Classy product,now this is good,DSLR
294,4.0,Value-for-money,super for beginners 🥰,DSLR
295,4.0,Very Good,Good for 4 months,DSLR
296,5.0,Worth every penny,good quality p,DSLR
297,4.0,Wonderful,Smart,DSLR
298,5.0,Terrific purchase,nice camera canon,DSLR
299,3.0,Fair,good for entry level camera but not as good as accepted...,DSLR
300,5.0,Terrific,Good for beginners ??,DSLR
301,5.0,Wonderful,nice photo,DSLR
302,3.0,Fair,"Image quality isn't so great, rendering grainy images even at low iso, too slow auto focus and low battery with stand time",DSLR
303,5.0,Excellent,Nice job,DSLR
304,5.0,Highly recommended,super cool camera,DSLR
305,5.0,Fabulous!,great camera,DSLR
306,1.0,Useless product,best DSLR For Starting one in 19990/rs Good,DSLR
307,1.0,Not recommended at all,clearty so bad,DSLR
308,4.0,Really Nice,"cheap and best camera for beginners,",DSLR
309,5.0,Terrific,Budget camera,DSLR
310,5.0,Must buy!,Worth for Money,DSLR
311,5.0,Must buy!,Too good👍👍,DSLR
312,5.0,Super!,nice Camera,DSLR
313,5.0,Terrific,awesome product......,DSLR
314,5.0,Brilliant,Excellent!,DSLR
315,3.0,Just okay,Good camera for first time users,DSLR
316,5.0,Must buy!,Vv thanks iam happy,DSLR
317,5.0,Terrific,Best camera and dslr🖤🖤,DSLR
318,5.0,Awesome,Good 💕,DSLR
319,4.0,Very Good,"Great buy at below 25k range for beginners.

Excellent delivery by flipkart!",DSLR
320,4.0,Nice product,Basic entry level camera for beginners you have to buy additional lens for better photography... Quality is awesome..,DSLR
321,2.0,Moderate,"doesn't have speaker
worst product without speaker",DSLR
322,4.0,Worth the money,"As already described in product specifications, not metal body.. flash will not open automatically.. good at this price",DSLR
323,5.0,Terrific purchase,My love,DSLR
324,4.0,Nice product,Like 🥰it😍😘🔥🔥🔥,DSLR
325,4.0,Wonderful,With 18-55 lens kit not enough zoom is creat. For best in first in dslr. Thank you,DSLR
326,5.0,Highly recommended,Nice one camera,DSLR
327,5.0,Terrific,its for beginners,DSLR
328,5.0,Worth every penny,I am satisfied,DSLR
329,5.0,Worth every penny,osm☺☺☺,DSLR
330,4.0,Nice product,"this is the best DSLR for beginer
the price is the best DSLR
best for the beginer
I am really happy for this camera",DSLR
331,5.0,Wonderful,Good photo clarity,DSLR
332,4.0,Really Nice,still hoping..,DSLR
333,4.0,Worth the money,Many answered in reviews that bag and memory card will get with camera. I didn't get those. Otherwise this is a perfect purchase,DSLR
334,3.0,Just okay,Not made in Japan. This delivery product is made in Taiwan (China products).,DSLR
335,1.0,Did not meet expectations,Bag missing,DSLR
336,5.0,Wonderful,Good for begginers!!,DSLR
337,1.0,Useless product,bad Quality,DSLR
338,1.0,Not recommended at all,"Worst product for those who prefers video recording,they haven't mentioned it in description also,even the display size is less than the lower model 1300.it is simply waste. Better to go with some products of nikon.",DSLR
339,5.0,Best in the market!,Bakwas don't buy it,DSLR
340,5.0,Must buy!,Super qulaty ❤️😍😍😍,DSLR
341,5.0,Brilliant,Amazing camera .,DSLR
342,4.0,Value-for-money,"Cool Product, Photo Quality is Good",DSLR
343,4.0,Very Good,For learning purpose and make hobby fullfil is the best camera in it's price range and image quality is also good. Worth of money. Here some samples I have clicked using this camera.,DSLR
344,5.0,Just wow!,Super image,DSLR
345,4.0,Really Nice,Nice product. it has no any on off dedicated switch . I think it's the minus point.,DSLR
346,4.0,Really Nice,Good some feedback iam given after using the product,DSLR
347,5.0,Excellent,Good Producet,DSLR
348,4.0,Nice product,very good in low price,DSLR
349,5.0,Best in the market!,Excellent Performance,DSLR
350,1.0,Horrible,camera not long photo taken,DSLR
351,4.0,Value-for-money,It's a great camera. Love this functions. It's very simple to use.,DSLR
352,4.0,Good quality product,Best quality for ever iteam,DSLR
353,5.0,Fabulous!,User Friendly... Super,DSLR
354,1.0,Absolute rubbish!,Third class picture quality,DSLR
355,5.0,Fabulous!,Awsome image quality,DSLR
356,5.0,Highly recommended,nice osm,DSLR
357,2.0,Not good,Picture quality okay but video is not good...,DSLR
358,4.0,Pretty good,"Nice products entry level DSLR it's only 26,490/- value for money and very fast delivery
Thanks Flipkart",DSLR
359,3.0,Fair,Don't buy camera without checking quality if it is given cheap. Quality is very poor for these camera,DSLR
360,5.0,Excellent,cool product 🔥👍🔥👍,DSLR
361,1.0,Did not meet expectations,very bad,DSLR
362,5.0,Worth every penny,awsome Dslr camera,DSLR
363,4.0,Really Nice,"nICe product,",DSLR
364,5.0,Terrific purchase,Good quality.,DSLR
365,4.0,Nice product,Gud1 for beiginers,DSLR
366,3.0,Nice,I love this camera 📷,DSLR
367,4.0,Good quality product,Product seems good. And delivery very good.,DSLR
368,3.0,Good,Packing very worst,DSLR
369,5.0,Awesome,Superb product.,DSLR
370,4.0,Delightful,Nice packing I just loved it everyone go for it those who are beginners without wasting much time,DSLR
371,5.0,Fabulous!,Superb !!,DSLR
372,5.0,Must buy!,Good product 👌🏼👌🏼,DSLR
373,4.0,Nice product,this camera is awesome,DSLR
374,5.0,Simply awesome,Best product in 24000,DSLR
375,4.0,Nice product,Excellent camera ❤️,DSLR
376,4.0,Wonderful,Camera is damn good. I would suggest every beginner to buy this camera.But if you want to shoot videos go for other camera this camera don't have external mic.I have given 4 stars only due to delivery service i got this after 11 days,DSLR
377,4.0,Very Good,I am just using now I will review after using some days,DSLR
378,5.0,Worth every penny,Great deal👍,DSLR
379,4.0,Nice product,nice prduct,DSLR
380,5.0,Fabulous!,Great product,DSLR
381,3.0,Fair,"What disappointed me is
1. No mic connectivity is big problem.
2. USB port type.
3. Wifi connectivity with laptop.
4. Lens is very basic type you must have to purchase a better one.
Otherwise it's awesome...",DSLR
382,5.0,Awesome,Money is worthy..🔥,DSLR
383,3.0,Just okay,clarity not well,DSLR
384,1.0,Utterly Disappointed,Bad memory card..,DSLR
385,5.0,Wonderful,Nice😍,DSLR
386,1.0,Terrible product,Presently battery not charging and I have Frist time purchase so worst experience,DSLR
387,4.0,Really Nice,super good thanks filpcart,DSLR
388,4.0,Value-for-money,nice product but delivery not at time blue dote worst in delivery on time,DSLR
389,5.0,Perfect product!,Good work,DSLR
390,4.0,Good choice,Bast camera,DSLR
391,3.0,Decent product,average product,DSLR
392,2.0,Slightly disappointed,very nice DSLR for entry level photography,DSLR
393,2.0,Slightly disappointed,bad not good quality image,DSLR
394,5.0,Terrific purchase,good for newbie's,DSLR
395,3.0,Nice,so nice camera.... I'm so happy after purchased it,DSLR
396,4.0,Worth the money,"External mike slot is not available
In this camera
You can use only internal mike.",DSLR
397,4.0,Pretty good,"Good product, You can take blindly if you r a beginner.",DSLR
398,4.0,Very Good,Awesome product & nice packing,DSLR
399,5.0,Super!,gud camera,DSLR
400,4.0,Good quality product,Not so good but not so bad,DSLR
401,5.0,Just wow!,Amazing Product 😍,DSLR
402,4.0,Worth the money,loved product. thank you flipcart,DSLR
403,5.0,Perfect product!,excellent Purchase,DSLR
404,4.0,Nice product,"The product is very good. Got this in 17k. Awesome picture quality with autofocus. The kit lens is sufficient to do all the magic. Portrait modes, night modes are awesome.Easy to handle and light in weight. Only drawback is that it took around 8-9 days for flipkart to deliver.",DSLR
405,5.0,Super!,Great picture,DSLR
406,5.0,Terrific,amazing performance,DSLR
407,3.0,Fair,Very Nice Product...,DSLR
408,4.0,Nice product,good value for money,DSLR
409,4.0,Nice product,Taking long time,DSLR
410,4.0,Pretty good,"Good one for beginners, in a very low price.",DSLR
411,4.0,Really Nice,This camera better to buy in this prise 👍 and simply super options.,DSLR
