,Rating,Heading,Review,Product
68,2.0,Strength issue,Signal strength is not good even I was using tenda 150m was better than this .,Router
69,1.0,Hated it!,Usless product,Router
70,1.0,Hated it!,"Do not purchase this product.
do not purchase this because you will lose money.

I was always using Mi product as usual, and i trust so that i purchased this router.
This is the 1st day i using router but the experience is so bad.

1. router ping so high, i can't even get the half speed of my internet package.

2. All functionality not working properly

3. Range is too low as compared to dual antenna router.

4. router setup and all functions are too complex for a person who doesn't have ...
READ MORE",Router
71,5.0,Simply awesome,Excellent router 👌👌👌👌👌👌👌👌👌👌👌👌,Router
72,4.0,Good quality product,It is very good item and working properly.,Router
73,1.0,Unsatisfactory,very poor,Router
74,5.0,Mind-blowing purchase,low cost router nice,Router
75,1.0,Utterly Disappointed,No proper range to tihis product,Router
76,1.0,Unsatisfactory,Waste of money product range is very poor,Router
77,5.0,Simply awesome,Very best product I like it,Router
78,4.0,Delightful,Very fast dlvry.... Good packing ... NYC product I. Am satisfied with this product... Thanks flip kart... And thanks Courier boy... NYC person... Very supportive..,Router
79,2.0,Could be way better,"lot of connectivity issues with printer. Hence not recommended.
I have to discard the router because of this. Need to check for warranty.",Router
80,5.0,Terrific purchase,Great one.. Easy setup,Router
81,3.0,Does the job,Average..,Router
82,2.0,Slightly disappointed,Stupid one. Reduces 50% speed when connected to primary router.,Router
83,4.0,Delightful,Will write a detailed review in some time . Till the time it is good not excellent,Router
84,5.0,Simply awesome,Meets expectations,Router
85,3.0,Just okay,Good for home use/ smart tv etc....,Router
86,1.0,Worst experience ever!,Frequently disconnects,Router
87,5.0,Simply awesome,works awesome,Router
88,5.0,Must buy!,excellent product !!!!!!,Router
89,4.0,Good quality product,Very good product and it's service is very amazing. But it heated up in summer time and this time the router loose it's performance.,Router
90,4.0,Wonderful,"very nyc product with decent coverage.work fyn with huwaie e3372 4g modem, I used this product from past 2.5 years, still working good",Router
91,5.0,Excellent,Awesome 😊,Router
92,5.0,Mind-blowing purchase,Worth it,Router
93,2.0,Not good,Not good no bad,Router
94,4.0,Really Nice,Problem solved for me. Speed got dropped. Fo me it is worth.,Router
95,4.0,Worth the money,Good connectivity and no break after long time also. No need to restart in a day...,Router
96,5.0,Must buy!,Best ever product,Router
97,3.0,Decent product,Aftr two walls between 2 rooms forget about the 5 ghz cnnctn the 2.4ghz doesn't work. But if working beside the router the connection is very nice of the both 5ghz as well as 2.4 ghz but if there z a wall the connectn becomes too poor.It's been 15 days I am using this router.,Router
98,3.0,DIR-841,"The 2.4ghz is working good, whereas the frequency of 5ghz is less",Router
99,1.0,Not recommended at all,Very poor range comparison to 5dbi antenna... almost same range that gives 5 dbi dlink,Router
100,1.0,Don't waste your money,Worst product the connection get terminated frequently. Even the service providers suggest this is the worst product.,Router
101,5.0,Perfect product!,good product for the price,Router
102,1.0,Hated it!,Varry bad product,Router
103,4.0,Good quality product,Good signal strength. Covers entire appartment.,Router
104,5.0,Highly recommended,Product was amazing,Router
105,1.0,Very poor,Dont buy this router.This router is rebooting frequently itself.Chromecast is also not working with this router. Tried to reaolve issues by upgrading firmware but still the same issues.Most of Vendors are selling EU version of this router. Simply avoid this router and TP LINK Brand .TP link customer service is worst.Better buy Netgear or Asus router.,Router
106,2.0,Not good,Disconnecting too much,Router
107,2.0,Could be way better,I want t refund for this product..... Entire duration of this product was just 2 months,Router
108,3.0,Good,Needs frequent re-configuration every time in wifi repeater mode 😑,Router
109,2.0,Expected a better product,"Very basic 2.4 Ghz Wifi Router . Easy to set up and use but Drops Internet once in a while and then gets connected by itself .
OK for the price but better if you upgrade to a more stable dual band router",Router
110,1.0,Waste of money!,It is not will good it is not working working in one day only No 1 this will buy,Router
111,5.0,Excellent,very good producat,Router
112,4.0,Excellent device,"I have 2 of this excellent routers.

I have used this device to use Tata Photon+, or serve as a repeater in my existing setup. Glad to have that many configuration options.
Also, the configuration interface is so fast, I just love it!

Could use same USB port to serve storage though.",Router
113,2.0,Not good,5ghz wifi not working properly,Router
114,3.0,Nice,At 20m distance signal becomes very weak,Router
115,1.0,Did not meet expectations,Only one floor not catch wifi signle,Router
116,5.0,Excellent,very very good product,Router
117,5.0,Wonderful,NICE,Router
118,5.0,Classy product,Router is too good,Router
119,2.0,Bad quality,It's not even covered 600sqft area,Router
120,3.0,Just okay,For me it is not much useful & effective. I tried for ground floor and upstairs.,Router
121,1.0,Very poor,"Incomplete Product which is very expensive. It does not have some basic settings, therefore making it useless for many ISPs. Firmware is outdated and pace of development of firmware is very slow. Settings can only be accessed from mobile app. They were trying to make the router extra smart, but they have made it useless instead",Router
122,3.0,Does the job,wi-fi range is too short.,Router
123,4.0,Good choice,Really it's great.,Router
124,4.0,Nice product,Excellent. I am using this Router for the last two months & there is no such complaints yet,Router
125,4.0,Pretty good,"We were able to extend & get a full coverage on the 2nd floor, though the Jio Router is on the First floor of our house.",Router
126,4.0,Nice product,It is very good range speed better than c6,Router
127,1.0,Waste of money!,"After using it for a week as a repeater, not able to connect.",Router
128,4.0,Pretty good,Power full PARFOMETION,Router
129,4.0,Wonderful,Good with better Wi-Fi range,Router
130,3.0,Decent product,Good & achhahe,Router
131,3.0,Decent product,Working good.,Router
132,1.0,Unsatisfactory,"I am partially happy..its good in day time ...in evening no internet just like jio wifi...
One antenna is Loose but that's okay and manageable",Router
133,5.0,Highly recommended,Very good packing,Router
134,1.0,Worst Experience,"Worst router I ever dealt with. Doesn't detect my USB modem, even after updating the bin file. Super unstable admin interface. Simply crashes every time I try to go to status page after plugging in my adapter.

Avoid buying in India. I am well versed with software and can go to the extent of compiling kernels to get things working, heavy Linux/Windows user. But I couldn't get this to work for me.",Router
135,1.0,Unsatisfactory,"Didn't work after 1 hour,had to return it",Router
136,1.0,Dont Buy it for 3G USB dongle,Very poor performance..i use Reliance 3G Netplus+ USG net dongle..takes too much time for network search..sometimes u have to switch it off n on again n again to make it connect with the network...another bad thing is its limited network range..u can get good wifi connectivity only upto ur 2 or 3 room..i dont even get range on 1st floor of my house..very disappointed..,Router
137,5.0,Classy product,This is awesome,Router
138,1.0,Horrible,Anytime hanging this router. please change this router,Router
139,1.0,Extremely disturbing service by flipkart. DO NOT pay in advance for any order.,"I ordered this router on 31'st August 14 and was eagerly waiting for the same. My earlier Belkin Home Basic broke down and I was restricted to use my wired network to one box at a time. I selected this router as it's one of the cheapest dual antenna router with 300 mbps speed support and also a supports 2G/3G network.

But then my horror started. The router got shipped from Thane on 31'st August 14 and was supposed to be delivered to Pune at my place on 5'th September 14. But, in six days, it...
READ MORE",Router
140,5.0,Great product,good product best speed,Router
141,5.0,Awesome,Nic,Router
142,4.0,Very Good,"Using it from past 15 days, so far it's working good. Installation is super easy, Plug it and in 5 mins it's ready to use. It's best for small size rooms and area but range is bit lower when compared to other routers.
Given the price overall performance is satisfactory.",Router
143,4.0,Good choice,Good but range is not good,Router
144,4.0,Good quality product,It's a good item,Router
145,1.0,Worthless,Bad range 👎,Router
146,3.0,Just okay,"During first 5-6 days, it was easily covering 3 bed rooms with very high speed but after that coverage and speed both are reducing.",Router
147,5.0,Classy product,Nice router.,Router
148,5.0,Best in the market!,Great and powerful,Router
149,1.0,Utterly Disappointed,Signal strength is very low,Router
150,3.0,Decent product,"Good product, but range was not good. Easy to install.
If u want to cover long range then don't buy this product.",Router
151,5.0,Wonderful,fabulous TP link..,Router
152,4.0,Very Good,simple small easy to keep. I really love the small form factor.,Router
153,5.0,Super!,GODD PRODUCT,Router
154,4.0,Good quality product,Best till now,Router
155,1.0,Terrible product,Network Getting Frequently disconnected,Router
156,1.0,Very poor,"Box doesnt have installation setup cd
The guy was very rude and was disobident
Routr till now nt used so cant say abt it more",Router
157,2.0,Bad quality,Speed extended is below 10 mbps even if WiFi range is above 50 mbps,Router
158,5.0,Super!,Very nice and super,Router
159,2.0,Slightly disappointed,"Pros
Looks

Cons
Very Bad range
Fluctuating signal strength

Not at all a good option. Go with Netgear AC1200.",Router
160,5.0,Terrific purchase,AWESOME PRODUCT.,Router
161,4.0,Good quality product,the product is so good..love the fastest delivery.,Router
162,1.0,Utterly Disappointed,Within 2 months the Router is not functioning. I am really disheartened. It's cost was Rs.2300/-,Router
163,3.0,Nice,Signal strength not good,Router
164,5.0,Terrific purchase,Super worth of money,Router
165,4.0,Nice product,It is good for security reason but the range is similar to a two antenna router. Because the middle one is a 5 Ghz so either u can connect it or turn it off. I turn it off because range is insufficient. I put the router on first floor but it cannot even reach ground floor(both 2.4 & 5 ghz) .,Router
166,3.0,Good,Range is not good...,Router
167,5.0,Mind-blowing purchase,Good 👍,Router
168,1.0,Horrible,"Friends...

If u are choosing this product for extension of wifi via lan cable, then it is not useful.

U can simply put this product in a place where there is enough signal of wifi, and then connet ur device with this.

Total waste of money",Router
169,4.0,Good choice,Excellent router working well,Router
170,5.0,Best in the market!,Full satisfaction,Router
171,4.0,Delightful,Good device,Router
172,3.0,Nice,best wifi in small price,Router
173,2.0,Expected a better product,Waste of money ….don’t buy,Router
174,1.0,Useless product,"It has been horrible experience with this device, my old single band router is working better than this. Is there a way to return this after return period is expired? Its of no use to me!",Router
175,3.0,Decent product,"Frequent disconnect is a major drawback in this router.
Not sufficient for 1200sqft home with 2-3 bhks.
5hz works within 5-10ft else disconnects.
2hz has good coverage but not sufficient for large space.",Router
176,3.0,Decent product,range is very less and not good,Router
177,5.0,Super!,Best WiFi router 🥰,Router
178,1.0,Horrible,Faulty router delivered. It works for 5 mins and goes down. Major fault in the port.,Router
179,1.0,Don't waste your money,Low antenna strength,Router
180,4.0,Value for money,"It works as expected. The installation CD did not work for Mac OSX, so I had to manually connect to the router and start the configuration wizard, but otherwise everything worked very well.

As always, Flipkart delivered before expected, and thats the way it should be.",Router
181,4.0,Wonderful,"good product at this price range.
make sure your mobile phone Or Laptop supports 5ghz wifi else you can use only one band",Router
182,3.0,Nice,Good speed produced but range is not ok thats why given 3 star other wise superb product,Router
183,5.0,Terrific,No dis connection.,Router
184,4.0,Nice product,"Good Product, backend support from tenda customer care team was really good. Configuration done in 10 mins and WiFi extended to all my rooms.",Router
185,1.0,Waste of money!,worst experience,Router
186,3.0,Nice,The range is not extended more than 20 m,Router
187,4.0,Good choice,Awesome superb,Router
188,2.0,Bad quality,Coverage range is very Low,Router
189,5.0,Great product,It not covers more area,Router
190,4.0,Pretty good,Performing well,Router
191,2.0,Slightly disappointed,Not working after 10days,Router
192,1.0,Very Disappointed!,"I am using this router for about 4 months now and I must say that I was very excited to buy this because of such a low price tag and a lengthy list of features.
BUT this router and particularly this brand has truly disappointed me. I started experiencing many problems after a month like loss of connectivity from the WAN (unable to detect an IP from DHCP server of my WAN), weird performance by wifi (sometimes the wifi changes the security key by itself and even switches off), weird coding on t...
READ MORE",Router
193,1.0,Absolute rubbish!,"Worst product, it didn't work, after connecting it also internet speed was same.and return is also not possible",Router
194,5.0,Perfect product!,Good one. Best extender,Router
195,1.0,Utterly Disappointed,Waste model,Router
196,1.0,Waste of money!,Not work properly,Router
197,1.0,Unsatisfactory,I was asked to buy this product by my Internet service provider saying it gets the best speed. Well YES if you stand next to the Router the speed is amazing but if you walk out of the room the speed reduces from 100 MBps to 30-40 MBps. The signal is very weekly broadcasted. Overall I can say review thoroughly before going this product.,Router
198,1.0,Waste of money!,"Useless router.
Speed is 6 times slower than what i got by my phone's hotspot",Router
199,1.0,Waste of money!,Totally waste of money 😑,Router
200,4.0,Good choice,Really good router. Bang on performance,Router
201,4.0,Nice product,Nice products 👍,Router
202,4.0,Wonderful,Like it,Router
203,5.0,Fabulous!,Very Good,Router
204,5.0,Super!,Long,Router
205,1.0,Utterly Disappointed,Stopped working within a 15days and now I can't return the product,Router
206,5.0,Brilliant,Nic ....,Router
207,1.0,Useless product,The router is fine but the range isnt good at all . Also sometimes it gets disconnected from network and takes long time to reconnect. I using it in city .,Router
208,3.0,Nice,"Good Router having rich user interface alongwith mobile application.
But does not meet my expectations.
Some drawbacks are:--
1. Range is not good in coparision to Dlink DIR-615
2. Does not assign static IP to router in Reapeater Mode(Wired or wireless)",Router
209,4.0,Good choice,Good ....setup in my office,Router
210,2.0,Slightly disappointed,Works ok. With 3 antennas the range is still pathetic. Not worth buying instead go fo TPLink which servers better in terms of Wi-Fi range.,Router
211,5.0,Perfect product!,To good,Router
212,4.0,Delightful,Good range good work king nice👍,Router
213,1.0,Waste of money!,Full box is damaged,Router
214,1.0,Did not meet expectations,Simply worst product,Router
215,3.0,Decent product,Ok working,Router
216,1.0,Don't waste your money,"Worst not working, from first time, after purchase my internet provider out of service, after few days they checked, it's not working.",Router
217,5.0,Best in the market!,Greater price and works fine,Router
218,1.0,Did not meet expectations,Hang continues.,Router
219,1.0,Worthless,Not good.,Router
220,5.0,Worth every penny,As per expectation,Router
221,2.0,Moderate,"Using this from last 6 months. It's giving desired internet speed, but the wifi range is very bad even it has 4 antennas (may they are dummy). The wifi signal range is so poor, the speed I got in the Hall where the router is 90+ Mbps (out 100Mbps plan) whereas in the opp room it gives less than 20 Mbps speed. Please look for a better modem, I used other outers and the wifi signal range was very good and lot better than this.",Router
222,5.0,Super!,Best In Range.,Router
223,3.0,Just okay,Product is good but heating effect is there as compared to other router which I was using it.,Router
224,3.0,Nice,medium range cover,Router
225,4.0,Really Nice,Nice product from tp link easy to use easy to set up but 450 mbps is just gimic I think it's 300 Mbps speed is decent but not great.but tp link is cheapest n best in this class.go for it.,Router
226,5.0,Terrific purchase,excellent 👌 👌👌 👌,Router
227,4.0,Very Good,"Good product from tplink. Wifi range is good. Guest mode & parental mode, bandwidth control options are present. Overall worth buying. UI is better than dlink.",Router
228,4.0,Good product from Flipkart,The product is serving without any errors. The actual look of this product is better than what has been shown in flipkart.,Router
229,3.0,Fair,there is no proper instructions on how to connect to internet for beginners like me. I have faced issue on website like settings. Better Dlink should provide a proper video on the product.,Router
230,4.0,Good quality product,gd,Router
231,5.0,Best in the market!,Excellent product.......,Router
232,5.0,Just wow!,Osm..,Router
233,5.0,Fabulous!,very good product..,Router
234,5.0,Great product,Good nice product,Router
235,4.0,Very Good,"Product quality is very good
I have a 80Mbps speed
and I got 30 to 40Mbps speed in 2.4Ghz and 75 to 80 speed in 5Ghz and I also check speed through ethernet cable and just awesome speed 80 out of 80 Mbps speed via ethernet in my pc, But The router makes it very hot.",Router
236,1.0,Worst experience ever!,Most useless thing I ever bought,Router
237,1.0,Not recommended at all,"3rd class router, totally useless product, Connection not stable",Router
238,1.0,Horrible,Worst product don't buy it,Router
239,4.0,Value for Money,Very portable in size. Easy to configure for non technical person like me. Good signal even at our neighbors home . Truly value for money.,Router
240,1.0,Useless product,"Don't buy from this seller he is sending old stock version 2... Please check the latest version, old version performance is bad...",Router
241,2.0,Slightly disappointed,"Literally speaking please don't buy this product
It has horrible range
Very bad experience
D link is a True gem",Router
242,1.0,don't buy this product,"1. Very Poor WiFi
My first requirement was to have a router which has good range. The wifi range is horrible ! I am really disappointed with the product. The WiFi doesn't work even 20-25 feet apart on the same floor.

2. WAN (Internet Connection) Frequently Disconnects
Unreliable WiFi support for WAN Port, frequently disconnects on heavy usage

3. Doesn't work with Huawei EC150 Data Card

4. In general, Flipkart doesn't refund / upgrade (with addl payment) defective products. For this produc...
READ MORE",Router
243,5.0,Classy product,Good coverage and speed,Router
244,4.0,Really Nice,"Working good so far, one star less for the outer cardboard box being smashed in the corner",Router
245,1.0,Don't waste your money,Not as expected bandwidth only for one room,Router
246,1.0,Not working.,"Not working with aircel Dongle. .
Huge disappointment. .",Router
247,3.0,Good,You can use this to extend your range just to get some network for basic things like whatsapp and basic surfing in another room. but not so good for streaming. limitation is it needs to be installed at a place where there are no walls in between your router and this device. very limited functionality due to this limitation.,Router
248,4.0,Pretty good,"Till now very good, no heating, Range is good, I will write another review after 6 months.. awesome working.. no heating at all continue 10-12 hrs of use.. very very good product.. no heating at all, giving good range also.",Router
249,4.0,Delightful,Range is Good for 1 or 2 rooms maximum,Router
250,4.0,Delightful,The router is good. The price is little costlier but because of the improved speed of internet and dual band and universal 4g it worth it. Setup is very easy and quality is very good.,Router
251,4.0,Delightful,Good to purchase,Router
252,2.0,Moderate,Satisfactory working from last 9 days. But required to improve antenna system to catch-up better signal.,Router
253,1.0,Useless product,Very bad thise is not conecting to the net,Router
254,1.0,Useless product,It's not working.,Router
255,3.0,Good,Not extending for 100meters it's just 10-20ft extender,Router
256,4.0,Really Nice,Great router to access all features and notifications system when trying to connect others devies,Router
257,4.0,Worth the money,Awesome 😎😎👍👍,Router
258,1.0,Very poor,"Review after 6 months usage.

5Ghz range became pathetic after 6 months, literally even if i'm standing next to it only 2.5ghz is connecting",Router
259,5.0,Excellent,Wonder full performance,Router
260,5.0,Wonderful,Every one should purchase it,Router
261,5.0,Terrific purchase,Network indicator mast laga,Router
262,4.0,Nice product,"Product is good

Speed of simcard net is little more then campared to phone


Brodband speen is not measured by me because sill
Remainig to buy brodband net plan",Router
263,5.0,Best in the market!,Super tp link,Router
264,3.0,Just okay,Range is Poor.,Router
265,4.0,Good choice,Workes well... Range is not that much.,Router
266,4.0,Delightful,Ok product at this price range,Router
267,3.0,Nice,It has 4 antennas but range will be equal to one antenna support of dlink,Router
268,4.0,Very Good,Product is good..,Router
269,1.0,Utterly Disappointed,"This product working very wrost.this product not for use.
Very bad experience aftet using this product",Router
270,4.0,Good choice,Range not so good,Router
271,4.0,Pretty good,Signal strength is very good. Nice product also.,Router
272,3.0,Good,"Kindly can someone share how to configure this router, I am unable to do so & did not get any video from the net about its configuration.",Router
273,2.0,Expected a better product,5Ghz network was not working in the package I received,Router
274,2.0,Not good,"I'm getting much worse ping while playing ,much bad experience while watching vids
I dont know why plzz help me to fix this issue
This router literally giving me speed of 2mbps and 100ms ping plzz help me 🥺🥺",Router
275,5.0,Perfect product!,Just go for it...,Router
276,4.0,Very Good,Working very fine. Good to buy,Router
277,3.0,Decent product,Its nice but it heating 0,Router
278,5.0,Terrific,Worth the price.,Router
279,3.0,Does the job,not as expected not much difference in to signals ..,Router
280,3.0,Does the job,"Got this router on 2nd May, it worked properly for few days, now Adaptor is giving problem. Router is getting reboot after 4-5 minutes...I am Plus member of Flipkart, so trust on Flipkart, but don't know what should I do coz TP-Link customer care is not picking phone.",Router
281,1.0,First ......Have a look at iBall 300M MIMO Wireless-N Router - iB-WRB300N,"Earlier this month I went through the reviews & ratings of this TP-Link TL-WR841N and purchased it like others. But, when I started using it I experienced that my friends iball router iBall 300M MIMO Wireless-N Router - iB-WRB300N has much more range & stability than my TP-Link. My Friend stays on same building & on same 1st floor. I thought that it could be because of place of installation due to which he is getting higher range but when I placed my TP-Link beside his & tested it with variou...
READ MORE",Router
282,5.0,Just wow!,Awesome and fastest delivery,Router
283,4.0,Used with Airtel,"Excellent product and satisfying delivery. Works well with Airtel 3G USB modem, only negative side is range- it does not work in little far room.",Router
284,5.0,Fabulous!,Product is very good,Router
285,1.0,Utterly Disappointed,"Ordered Tp Link c6, got it replaced once thinking there is a problem because the 5gz signal range was not more than a room, very bad quality so i ordered Tenda ac10 which is an amazing router. Anyday Tenda has better range(5gz) and design than this router.",Router
286,5.0,Classy product,Good performance excellent,Router
287,2.0,Expected a better product,Sim card slot has stopped working after 2 months. After reading reviews on google i came to know that many users faced same issue suggesting to keep single simcard forever and not to use it multiple time! Not worth to spend this much if SIM slot quality is the most cheap!,Router
288,4.0,Very good product,"I usually like to write review after using the product for enough days..

So I must say the this is very good product. Installation was very easy and so far I am getting good results.

I keep router on for weeks but still it works fine..",Router
289,5.0,Terrific,Working very fine..!!,Router
290,5.0,Excellent,Very good coverage and speed,Router
291,4.0,Very Good,Nice but tower quality is not so good,Router
292,3.0,Nice,Nice!,Router
293,4.0,Pretty good,Ok bou expected good range,Router
294,3.0,Fair,WiFi range very bad! My old router tenda is better than this wi fi range.,Router
295,3.0,Does the job,I wish to get a live demonstration of the product and to prove that the the machine is working perfectly or not .,Router
296,4.0,Worth the money,working good,Router
297,1.0,Worthless,This router is the worst router.. I buy this 20 days ago.. And now it's not working.. Waste of money,Router
298,5.0,Super!,Worth Buy!!!,Router
299,5.0,Terrific purchase,Good frequency,Router
300,3.0,Decent product,Don't expect the same speed of your Direct WiFi on this..you will get only 50% less speed on this.,Router
301,3.0,Just okay,"Good router but telephone line call not support
BSNL And JIO sim working good",Router
302,5.0,Super!,excellint product,Router
303,4.0,Nice product,"Nice Build, Include Duel Band Wifi. Good Range. Overall Its a very good buy.",Router
304,5.0,Just wow!,Great connectivity,Router
305,5.0,Terrific purchase,Very easy to setup.,Router
306,3.0,Decent product,"Booting time is very high approximate 15 to 20 second. And performance is not🚫 good 👎👎

⚠️⚠️NEVER BUY THIS PRODUCT",Router
307,3.0,Decent product,Range is too shor,Router
308,4.0,Best Budget WiFi Router,"I use this router with a local isp with a plan of 10mbps currently.
The following points will depend in the internet speed.
1. Stable download rate on all connected devices. 1 PC on lan and 2 laptops, 4 mobiles on wifi.
2. Quick startup.
3. Port forwarding, qos, ddos protection and many reputed features.",Router
309,5.0,Terrific,Gud,Router
310,4.0,Prithvi,It's an awesome product. With good quality. Enjoyed it. Very nice,Router
311,5.0,Awesome,Very nice,Router
312,4.0,Value-for-money,"I am using the product from last one day, till now it's working fine. I hope it will work fine in the henceforth days.",Router
313,4.0,Good quality product,wow this product is too good and this product quality is amazing I love this thank you Flipkart but delivery time is too long,Router
314,3.0,Fair,"Buy this if you are using a broadband with max 100 mbps plan and also you are not going for an speed upgrade is near future, otherwise skip it. The 867 mbps speed over 5 ghz band is just a gimmick for this router, because it is not a gigabit router and also the wan port supports upto 100 mbps only. So, no matter even if your isp provids more than 100 mbps then also router can give you only upto 100 mbps at max with 5ghz band.

Pfa spec screenshot, this needs to be highlighted in flipkart p...
READ MORE",Router
315,4.0,Delightful,Very good in this range,Router
316,4.0,Excellent product from TP Link & Prompt service by Flipkart,TP-LINK TL-MR3420 3G/4G Wireless N Router works fine with Airtel 4G dongle (MF880T LTE USB modem). It work in both 3G & 4G mode.,Router
317,1.0,Did not meet expectations,Very baad quality,Router
318,4.0,Works fine in a radius of 20 -25 mtrs,Using this product from 1 month. Found set up is very easy and work great to convert ethernet broadband/fibernet into wifi hotspot. I am getting wifi range conveniently across my 2 floor house.,Router
319,5.0,Wonderful,wow,Router
320,5.0,Must buy!,Love this♥️,Router
