,Rating,Heading,Review,Product
106,4.0,Delightful,Excellent 👌👌,Monitor
107,5.0,Awesome,happy,Monitor
108,1.0,Waste of money!,The power Card comes with the monitor is 15A card. But I can't use it with my UPS. I don't know how they are like this?,Monitor
109,3.0,Nice,sound system is very poor in this monitor . speakers are given on the back sode of pannel...,Monitor
110,4.0,Value-for-money,nice product in this range.,Monitor
111,4.0,Really Nice,Very good quality & delivery,Monitor
112,3.0,Just okay,screen sswm,Monitor
113,4.0,Wonderful,Nice product perfect oke,Monitor
114,5.0,Worth every penny,Best in class,Monitor
115,2.0,Bad quality,"monitor box damaged, no damage to device, when I received the box, power cord slipped off from the torn packing, packing was TERRIBLE, they just sent me the monitor by its box, usually these products come packed in a box with bubble wrap and/or packed air pillows, but this time just the monitor actual box.",Monitor
116,1.0,Terrible product,Got complaint with the display with in 3 days of usage... On the screen appears many lines and marks...,Monitor
117,3.0,Nice,"All ok, but bessells are bigger than i am expected, other wise ok",Monitor
118,5.0,Simply awesome,good job,Monitor
119,2.0,Not good,The body plastic is of poor quality. The VGA connector broken when I was connecting,Monitor
120,5.0,Super!,Super 😘😘,Monitor
121,1.0,Not recommended at all,Very poor,Monitor
122,1.0,Very poor,Monitor display not satisfactory. Very poor viewing angle both vertical and horizontal. You can't recognise any face if you are not sitting infront of the monitor. Not expected from Acer brand. Availability of HDMI port along with VGA port is attractive. Inbuilt speaker also a good feature. But the visual content on the screen is discouraging me. Not interested to use much more. I want to sold it out. Very disappointed.,Monitor
123,3.0,Just okay,"HDMI cable is not included in it.
Screen clarity is ok.",Monitor
124,3.0,Display not so good. Avg monitor.,"Display not so great.
An average monitor. Ok for its price. Nothing wow factor. I havent checked yet with hdmi.",Monitor
125,3.0,Fair,not satisfied..,Monitor
126,4.0,Delightful,good product.,Monitor
127,2.0,Could be way better,"Can use for Cctv camera , not as computer monitor",Monitor
128,4.0,Value-for-money,Lovely screen ✌️,Monitor
129,5.0,Great product,fantasy good,Monitor
130,1.0,Did not meet expectations,I got defective monitor screen is cracked at multiple areas. Delivery was horrible they dont take care of your product. They should handle products with care but they just throw your products in tempo which results in damage to product.,Monitor
131,3.0,Just okay,"Too much bazzles around display , and it's better to go for 1080 p display bcoz this 720p display is not upto the mark",Monitor
132,1.0,Horrible,very bad quality ...,Monitor
133,4.0,Value-for-money,Monitor is good.,Monitor
134,1.0,Don't waste your money,Poor screen quality,Monitor
135,2.0,Expected a better product,Not good. Side view is black,Monitor
136,3.0,Decent product,Very good product worth for money,Monitor
137,5.0,Must buy!,Mice,Monitor
138,4.0,Delightful,Great product 💙,Monitor
139,4.0,Value-for-money,Sound is very low,Monitor
140,1.0,Not recommended at all,"The worst product and don't buy it from flipkart.
Not getting proper support from them
Pathetic support from Acer and flipkart
Within 2months display fault",Monitor
141,5.0,Simply awesome,nice app,Monitor
142,5.0,Awesome,Very Nice LED,Monitor
143,4.0,Value-for-money,Good screen quality...,Monitor
144,2.0,Not good,It was a LCD..view was no good,Monitor
145,3.0,Nice,"Good product
,,& Fast service",Monitor
146,3.0,Does the job,Poor speakers. Very low sound,Monitor
147,3.0,Nice,"It wasn't as I expected at this price. Material quality is not that good, cheap plastic comparing to other brands. Thank you",Monitor
148,4.0,Worth the money,during this one best panal,Monitor
149,5.0,Highly recommended,nice pic,Monitor
150,3.0,Decent product,nice product but screen quality is not good,Monitor
151,4.0,Really Nice,good working nice products,Monitor
152,4.0,Pretty good,good product value for money,Monitor
153,2.0,Not good,Its actually not HD. Output picture quality is way poor than laptop.,Monitor
154,3.0,Nice,"Such a amazing product and delivery service too ❤️
Thank you Flipkart",Monitor
155,1.0,Don't waste your money,Quality problem,Monitor
156,5.0,Awesome,Wow superb 🤩🤩,Monitor
157,2.0,Could be way better,"Screen resolution is Ok
But speaker loudness is very poor. sounds are barely audible for PC",Monitor
158,5.0,Mind-blowing purchase,Satisfaction,Monitor
159,5.0,Highly recommended,Screen,Monitor
160,5.0,Awesome,NICE PRODUCT,Monitor
161,1.0,Terrible product,Left-side black dot in display,Monitor
162,1.0,Worst experience ever!,"Getting pink and purple Line, just after 7 days, on 9th day,
And return policy allow only upto 7 days... Now last 7 days try to connect with flipkart and samsung customer care... But they not resolve issue...",Monitor
163,4.0,Wonderful,Great desktop at this price,Monitor
164,1.0,Not recommended at all,one of my bad experience with this product..i bought HD+ sceen but i get HD screen with LCD screen.. don't buy this product...,Monitor
165,1.0,Hated it!,"Quality is not good, you can't use it for more than 30min.
When you connect to the laptop text will get blurry",Monitor
166,5.0,Highly recommended,good quality,Monitor
167,3.0,Good,"IPS GLOW IS TOO MUCH, ALTHOUGH IT CAN BE FIXED BY BLACK STABLAIZER. BUIld quality is good. display is Decent... hwoever not recommended for reading.",Monitor
168,5.0,Great product,Love this.,Monitor
169,4.0,Worth the money,Nice display,Monitor
170,5.0,Excellent,Grate product,Monitor
171,5.0,Perfect,Love it!,Monitor
172,3.0,Good,It's been a week I had bought. The monitor was very well packed and delivered. The product is of good quality but slight light bleeding.,Monitor
173,1.0,Useless product,"It is a LCD MONITOR mentioned on the back and not LED, but they mentioned it as LED backlit. I replaced once but received the same LCD MONITOR with the model name as mentioned. Those who want to buy I request them to see the meaning of LED BACKLIT.",Monitor
174,4.0,Wonderful,Good in this prize,Monitor
175,4.0,Value-for-money,Thanks,Monitor
176,2.0,Slightly disappointed,It is not a LED monitor,Monitor
177,4.0,Very Good,It's superb,Monitor
178,5.0,Worth every penny,gud,Monitor
179,4.0,Value-for-money,I m very much satisfied,Monitor
180,4.0,Delightful,locking so nice,Monitor
181,4.0,Nice product,Super Monitor,Monitor
182,1.0,Terrible product,This monitor automatic ON & Off,Monitor
183,3.0,Just okay,"1. Features are ok at this price range.⛤
2. Picture quality is ok.⛤
3. Build quality and design good.⛤
4. Issue with brightness. Very low brightness even after putting brightness to 100.❌
5. Issue with stability.❌",Monitor
184,5.0,Worth every penny,good monitor,Monitor
185,3.0,Fair,Monter is good,Monitor
186,5.0,Worth every penny,perfect,Monitor
187,2.0,Expected a better product,Noise Problem LCD back side,Monitor
188,3.0,Does the job,Damage after 15 days,Monitor
189,3.0,Nice,Even while playing video the screen gets tear,Monitor
190,5.0,Wonderful,nice prodeuct,Monitor
191,3.0,Does the job,Unfortunately I received a faulty product.,Monitor
192,5.0,Excellent,Good monitor.,Monitor
193,1.0,Utterly Disappointed,"The unit I received has a light bleed effect due to which a very distracting bright glow is seen on the right (quite evident) and left (subtle) top and bottom corners. Even with gaming and other fancy features turned off, the effect still persists",Monitor
194,2.0,Could be way better,Poor display and low Sound,Monitor
195,3.0,Just okay,Not good quality,Monitor
196,1.0,Hated it!,"don't buy this, poor quality,",Monitor
197,3.0,Good,It is mentioned as 19.5 inch in the description but the actual size is only 18 inch.,Monitor
198,1.0,Terrible product,Horrible image quality,Monitor
199,2.0,Could be way better,Audio plspeakers is not good,Monitor
200,4.0,Delightful,"Nice Monitor, Value for money",Monitor
201,5.0,Awesome,Very stylish.,Monitor
202,5.0,Super!,big screen,Monitor
203,5.0,Perfect product!,Nice 😊👍,Monitor
204,5.0,Brilliant,supr,Monitor
205,5.0,Wonderful,Beautiful 😍😍,Monitor
206,1.0,Terrible product,Worst experience,Monitor
207,1.0,Waste of money!,After month it got problem went to service center,Monitor
208,1.0,Horrible,Very poor quality display,Monitor
209,1.0,Waste of money!,he send used monitor. some sound coming inside from monitor. i think one screw loose inside the monitor,Monitor
210,3.0,Decent product,No inbuilt speaker please go for another quality not good,Monitor
211,3.0,Good,"Best monitor at this price. if u r going to pair nvidia
,then be sure that ur monitor has G-sync not AMD freesync.",Monitor
212,4.0,Very Good,super video quality,Monitor
213,4.0,Worth the money,nice very good,Monitor
214,1.0,Don't waste your money,"clearity is not good,
and I m not satisf ur produt",Monitor
215,4.0,Good choice,Almost good,Monitor
216,4.0,Good choice,It like LCD not led,Monitor
217,5.0,Awesome,omg awesome,Monitor
218,4.0,Very Good,VERY SATISFYING PRODUCT.,Monitor
219,3.0,Decent product,All good but no aux out port.,Monitor
220,3.0,Does the job,"Monitor is good and all but its totally misinformation that its a LED, it is not, it is just LCD. Inbuilt spekers are utter waste, cant hear anything clearly",Monitor
221,4.0,I happy with flipkart pakaging,I got this monitor very fast,Monitor
222,2.0,Slightly disappointed,screen is automatically twinkling on booting time.,Monitor
223,5.0,Must buy!,OK nice,Monitor
224,3.0,Fair,Good product worthy,Monitor
225,4.0,Very Good,Good panel,Monitor
226,3.0,Fair,Viewing angles are very bad. Inbuilt speakers are also very bad and not useful. Please choose LG or Samsung that's much better than this.,Monitor
227,4.0,Really Nice,well,Monitor
228,3.0,Does the job,"sound is not good
lcd screen
I'm disappointed with this item",Monitor
229,1.0,Worst experience ever!,don't buy this totally disgusting,Monitor
230,3.0,Nice,Border are not available or too small,Monitor
231,4.0,Value-for-money,Good view,Monitor
232,1.0,Horrible,Not LED it is LCD,Monitor
233,3.0,Decent product,expectation was high that was the problem.. though its a good product . I expected more from dell,Monitor
234,5.0,Terrific purchase,EXCELLENT,Monitor
235,4.0,Worth the money,Good one at very low cost,Monitor
236,5.0,Mind-blowing purchase,Exelent,Monitor
237,1.0,Terrible product,"not a led monitor, it's lcd monitor only.. also no inbuilt speakers",Monitor
238,5.0,Just wow!,great visual,Monitor
239,2.0,Could be way better,"screen quality bad
not led display
LCD display",Monitor
240,3.0,Does the job,Overall monitor is good but inbuilt speaker is not usable,Monitor
241,3.0,Just okay,Minimum good..,Monitor
242,5.0,Wonderful,Best Buy,Monitor
243,4.0,Really Nice,Best Value for Money,Monitor
244,3.0,Just okay,"Good Monitor, but Monitor display setting key is difficult to operate and not backlight on setting switch.",Monitor
245,4.0,Wonderful,Nice product from Flipkart.,Monitor
246,4.0,Wonderful,Best @ this range,Monitor
247,3.0,Does the job,This is not led monitor this is only LCD monitor,Monitor
248,5.0,Just wow!,Assam product,Monitor
249,1.0,Unsatisfactory,Very bad and screen damage,Monitor
250,3.0,Decent product,"Screen is good. I am using it for development coding purpose. It works perfectly fine. Build quality, viewing angles other features everything is fine.",Monitor
251,1.0,Terrible product,Not got the leads of monitor,Monitor
252,4.0,Pretty good,at this range #superb,Monitor
253,5.0,Perfect product!,Superbb....,Monitor
254,5.0,Must buy!,must buy this,Monitor
255,3.0,"OK as TV, Not OK as primary monitor.","If you want to consume media from a distance as a tv, it's good.
HD resolution is not enough for this size if you want to use it for your primary monitor.
Sound output is good.",Monitor
256,4.0,Nice product,Superb.,Monitor
257,4.0,Good quality product,Good as expected,Monitor
258,1.0,Hated it!,I am HP fan from my heart but the color of this display is not that crispy as AOC LM525. I thought it is going to be crystal clear but this display failed me. After using 45 days I can say It is not as it was expected to be. :(,Monitor
259,5.0,Best in the market!,Best pro,Monitor
260,5.0,Mind-blowing purchase,amazing !!,Monitor
261,2.0,Not good,not led this lcd acer not good product,Monitor
262,3.0,Fair,supar,Monitor
263,3.0,Does the job,Poor colours,Monitor
264,5.0,dell,dell is best,Monitor
265,1.0,Unsatisfactory,Blank screen after continuous fluctuations. Good looking worst product.,Monitor
266,3.0,Good,Okey,Monitor
267,3.0,Just okay,SOUND QUALITY WAS VERY VERY POOR . DISPLAY OK.,Monitor
268,3.0,Just okay,"Monitor is working fine but stand is not firm and sturdy , the mount for monitor is inclined ,the quality should be improved...",Monitor
269,4.0,Really Nice,Good product 👌,Monitor
270,5.0,Great product,Very Nice,Monitor
271,1.0,Useless product,Very low resolution for this big of a LED,Monitor
272,2.0,Could be way better,Screen quality not good,Monitor
273,5.0,Awesome,superb item,Monitor
274,2.0,Bad quality,Good product. Inbuilt speakers quality poor,Monitor
275,5.0,Highly recommended,good panel,Monitor
276,4.0,Wonderful,Super monitor,Monitor
277,1.0,Unsatisfactory,Very bad,Monitor
278,3.0,Nice,"It's a good monitor but the 27 inch model with 1920x1080 is not the best combo. I have been using it for about a month now and the individual pixel blocks are clearly visible and it's very annoying. Not recommended for creative or 3D work or even programming workflow since small texts don't look good on it even with anti-aliasing. If you're just going to use it to watch movies or some light work go for it. But any 27' monitor with full HD is gonna look bad. With 27' at least go with ultra HD ...
READ MORE",Monitor
279,2.0,Bad quality,Lcd monitor not led. avarage not bed,Monitor
280,3.0,Overheating,overheating,Monitor
281,5.0,Wonderful,wooow nice,Monitor
282,3.0,Nice,Display quality is average,Monitor
283,4.0,Value-for-money,👌👍super good,Monitor
284,3.0,Good,Its good.. But the delivery guys were handling it as if its football.,Monitor
285,4.0,Very Good,Good prodect,Monitor
286,5.0,Perfect product!,good once,Monitor
287,3.0,Fair,product was good but sound quality not good over all 4 star product but l was given 3 because of delivery system was very poor my order was received at hub but they was given me after 24 hour when I was call the its very poor experince,Monitor
288,4.0,Delightful,"Good product, value for money",Monitor
289,2.0,Could be way better,Verry Much Backlight. Not pleasurable colors.,Monitor
290,3.0,Does the job,Osm but VJA cable is missing,Monitor
291,5.0,Worth every penny,good👍,Monitor
292,3.0,Nice,Display is not like full HD,Monitor
293,3.0,2 Inches short,"Picture quality ok
As per bill & packing inch 21.5
but actual size is only 19.5",Monitor
294,5.0,Super!,Nice Model,Monitor
295,1.0,Horrible,Worst part of the monitor is screen is not adjustable. Service is pathetic.,Monitor
296,5.0,Highly recommended,Grateful,Monitor
297,3.0,Mixed bag,"Pros:
Good looks
Slim bezels
Slick and smart

Cons:
Entire monitor tilts slightly towards the viewers left
I ain't sure if it's the issue with the all the models",Monitor
298,3.0,Decent product,product is ok but not led,Monitor
299,4.0,Very Good,Good..,Monitor
300,1.0,Worst experience ever!,Vary very bad,Monitor
301,3.0,Fair,Color temperature too high.... This is not a HD Monitor..,Monitor
302,3.0,Nice,Build quality is not good enough.,Monitor
303,1.0,Waste of money!,"The quality of the product is not appreciated. The clarity is not up to mark.
Kindly accept return.",Monitor
304,1.0,Worst experience ever!,After 15 day it it's not working bad product don't waste your money Dear friends,Monitor
305,3.0,Decent product,"Just received the product today, may be a bit too early to write a review. As of now display quality is great. Seems like monitor stand is not firm enough, could be a problem for those who have wobbly table. I have no complaint on the display. Monitor and the bezel also is quite thick for today standard. The provided hdmi cable only support 30Hz refresh rate at 4K! I don't understand why 4K UHD monitor with 60Hz refresh rate came with a cable that support only 30Hz. Now I need to look for ano...
READ MORE",Monitor
306,3.0,Decent product,Very well product,Monitor
307,3.0,Fair,Product is very good it reached in time thanks for flipkart,Monitor
308,5.0,Perfect product!,exalent,Monitor
309,1.0,Absolute rubbish!,resolution is not good as acept HD+ screen,Monitor
310,1.0,Utterly Disappointed,Display problem,Monitor
311,3.0,Does the job,The speaker they attached is for the name sake... Otherwise it's pretty good.,Monitor
312,4.0,Wonderful,Good product in this price,Monitor
313,4.0,Nice product,Good one in this price range.,Monitor
314,1.0,Absolute rubbish!,Within 4 months of sparing usage a line appeared on screen. Very poor quality,Monitor
315,4.0,Nice product,Very Nice Monitor!,Monitor
316,5.0,Simply awesome,Superb💋💋,Monitor
317,5.0,Wonderful,Overall good.,Monitor
318,3.0,Fair,iam getting slow video and crack on video solution plz for this,Monitor
319,4.0,Really Nice,product is too good,Monitor
320,1.0,Absolute rubbish!,"Display not good, Build quality is bad",Monitor
321,1.0,Waste of money!,"The delivery was too late, however the packaging had been good...but the monitor seems really a bit extra long...",Monitor
322,2.0,Bad quality,"Speakers are useless as sound is even not equal to mobile speakers. Except sound issue monitor is good.
Don't buy it for inbuilt speakers.",Monitor
323,3.0,Nice,MADE IN CHAINA,Monitor
324,3.0,Fair,Nice picture quality silm and light weight,Monitor
325,1.0,Did not meet expectations,Video quality colors awesome but speakers out is not worth it this is my point of view because I give 18k for this,Monitor
326,3.0,Does the job,I have buy.but it's not perfect products.but ok 👌👌 for gaming and multitasking in this price range. VA panels included in this product.,Monitor
327,5.0,Fabulous!,Amazing..,Monitor
328,2.0,Slightly disappointed,Waste of money,Monitor
329,5.0,Super!,Super...,Monitor
330,3.0,Good,Height not adjustable.. laptop detects as external speaker..if there is no external sou d they should disable option. No good eye comfort preset mode. My hp24w and even BenQ offer less eye stress and seems good. Go for benq,Monitor
331,4.0,Good choice,Very nice good working,Monitor
332,1.0,Hated it!,Not purchased this product,Monitor
333,4.0,Nice product,Good... sound volume low,Monitor
334,1.0,Absolute rubbish!,I don't like delivery facility.. delivery agent doesn't delevery products in mention delivery address...,Monitor
335,3.0,Fair,I have think inbulit speaker but not a function i handal with care review,Monitor
336,4.0,Very Good,"A photographer review
Its good",Monitor
337,3.0,Fair,NOT SATISFIED,Monitor
338,1.0,Very poor,Display quality is very poor don't buy this,Monitor
339,4.0,Delightful,Very glad to use this set,Monitor
340,5.0,Great product,Very good,Monitor
341,5.0,Wonderful,Good 👍,Monitor
342,3.0,Good,not the best,Monitor
343,3.0,Nice,HDCP connection is not in this screen clear if seated upfront,Monitor
344,5.0,Perfect product!,Best product,Monitor
345,5.0,Terrific purchase,Nis,Monitor
346,4.0,Good choice,Good not best,Monitor
347,4.0,Nice product,Trustable product,Monitor
348,1.0,Hated it!,Very poor quality.,Monitor
349,4.0,Worth the money,"good delivery
nice product",Monitor
350,2.0,Expected a better product,"Very bad sound quality, there's no use of inbuilt speakers.",Monitor
351,2.0,Could be way better,Wast,Monitor
352,5.0,Just wow!,V. Good,Monitor
353,3.0,Decent product,Display is not that good. I am using Acer 24 inch in my office from last 10 years but still better than this product.,Monitor
354,3.0,Decent product,It's Average Quality Panal,Monitor
355,4.0,Worth the money,very good product,Monitor
356,2.0,Could be way better,"just after the return period was crossed, monitor started to show issues....it will turn off and on, on its own.... checked all the second and connections, problem seems to be inside monitor only.",Monitor
357,1.0,Hated it!,Bad,Monitor
358,3.0,Does the job,Side display not good.,Monitor
359,4.0,Very Good,Stylish ... Loved it.,Monitor
360,3.0,Does the job,"Side view is so worst, its only front view is good",Monitor
361,5.0,Super!,Cool Product,Monitor
362,3.0,Decent product,Worth for 6800rs,Monitor
363,3.0,Good,display quality is little comparatively bad. and it doesn't have usb port,Monitor
364,3.0,Nice,It's a good product. But I can see pixels. Full HD is not that great for this size. The resolution should have been higher.,Monitor
365,3.0,Does the job,Overall ok but stand base very poor quality,Monitor
366,3.0,Decent product,Good product but there is no HDR they said there would be HDR but no,Monitor
367,4.0,Worth the money,Good for price range,Monitor
368,2.0,Slightly disappointed,Blurry pics,Monitor
369,4.0,Delightful,Good monitor in Rs.3999,Monitor
370,3.0,Nice,"Major issue with this product is that they are giving a 16A plug cable which is usually not used in our houses. We have to buy another cable and large plug to use this monitor.

It is recommended to use the monitor which are operated with 12V DC voltage. So power surge will damage only the adaptor and probably monitor will remain safe as it is.",Monitor
371,3.0,Fair,"Goods:
The picture quality is good.
Height adjustable stand.
Average price.
Good quality HDMI cable.

Bads:
Woking long strains my eyes.
High response time.
Screen can't be rotated to portrait mode
Power cable didn't fit to normal plug.",Monitor
372,3.0,Just okay,Paking was bad,Monitor
373,3.0,Does the job,A value product for an average use.,Monitor
374,3.0,Nice,16amp power cord is a big down side...rest is good...using it as a workstation.,Monitor
375,3.0,Just okay,Awesome monitor. proper work and,Monitor
376,3.0,Does the job,"Everything is ok, except the speakers.....too low sound, almost inaudible.....one more thing,THE HDMI CABLE was not there, only power cord and VGA CABLE.......",Monitor
377,1.0,Unsatisfactory,viewing angles are pathetic,Monitor
378,5.0,Awesome,Just Hevvy...,Monitor
379,4.0,Good choice,this product is verry good,Monitor
380,5.0,Brilliant,Good pickup,Monitor
381,1.0,Problem not rectified.,"I am suffering this Monitor, Because this monitor is having blinking problem, when i am working with, it is automatically 2 seconds off and on, simply flipkart customer care is told me. deal with dell customer care. i am unhappy with this product.",Monitor
382,4.0,Wonderful,Nice product. Good working👍,Monitor
