,Rating,Heading,Review,Product
43,5.0,Wonderful,"I received my Poco M3 today (delivered by Ekart in 2 days). These are my first impressions.

Design and build: Fits well in hand and it's side mounted finger print scanners ls also placed in an optimal location. A simple plastic back with curved edges. Feels little heavy.

Display: Looks stunning with great colours and balanced and adaptive brightness. It's Full HD+ display is Ideal for watching videos. 60Hz refresh rate is good considering the budget but as I shifted from high end one plus, ...
READ MORE",Smartphone
44,4.0,Pretty good,"Poco M3 is not for high end graphics games/gamers. This phone has very minor lags.
This has Good battery life , decent processor , durable and excellent design
As per the specification camera is the worst in this phone
but the photo quality is good and better if clicked via gcam 8.1 apk
64 gb is good but 128 gb is better for Poco m3 because it has UFS 2.2 , this can increase the phone speed a little bit.
Display is decent for this price. Charging speed is low. ir blaster and 6gb ram is impre...
READ MORE",Smartphone
45,5.0,Classy product,"This is my geniune review with POCO M3.
Basically I am a one plus 8 User and purchased M3 Just for its design. I have purchased 2 varients of yellow color with 6gb 64gb.

first of all I would say stay away from the negitive reviews.
My honest review is, If you are looking for a great phone under 10-11k, definitely go for M3 6gb 64gb.

As mentioned earlier, i have purchased 2 phones, I have not faced any lag, heat issue, battery issue and nothing.

Display is really good in this price segment....
READ MORE",Smartphone
46,5.0,Super!,really liked this phone. Where is its people and it is very good in battery and its rate and everything is fine. But the little camera in it is not good. Still I think. Very good which performance is talked about. The ground is fine to a great extent.,Smartphone
47,4.0,Wonderful,"It's a globally launched phone and I needed a back up phone immediately after my OnePlus 7pro got stolen, so got it delivered next day and is been using this phone for past weeks. So the best thing is the screen and battery back up which continues for me for a full day though charging speed is slow and performance also slow but manageable. Front camera not upto the mark and back camera is better as this price range. Miui 12 is buggy and still needs updates for stability.
I had to reinstall th...
READ MORE",Smartphone
48,3.0,Does the job,"Honest review after 1 week use
Negative point
1.low quality camera like 8mp
2.battery not 6000mah it's like 4500mah
3.Slow charging 100% charge take 5.5h
4.Ram not 6gb it's like 4.5gb

Overall good",Smartphone
49,4.0,Pretty good,Phone looks sturdy and the display is great...sound is the best thing about the phone...buttons are nicely placed. front camera is not so good..but back camera is nice. overall a nice phone,Smartphone
50,5.0,Best in the market!,Excellent Phone total value for money camera is good display is excellent and battery is too good. Loved it....,Smartphone
51,2.0,Expected a better product,"After around 1 month of usage-Even though its a budget phone the intial days Mi Note 3 worked well than this. It sometimes get hanged and when I tried to download a 1 gb file from internet. It restarted itself.
So performance wise not good.
Nothing is great. Can't have a Google feed normally also.
Feeling likw giving it back",Smartphone
52,5.0,Fabulous!,"Poco m3 mobile products are good i am happy
Camara quality is good and battry performance exillent
Sound quality very good",Smartphone
53,4.0,Very Good,"First I say flikart very vast one day delivery I'm impressed.
Phone nice color
Case also worthy.
Battery backup nice.
Camera not bad 👍(may be they any software updates it's get better performance).
I'm vary happy with poco m3
I'm satisfied value for money.",Smartphone
54,5.0,Excellent,"Hi friends,,,this is really very nice mobile in this price segment,,, using after 1 week i wrote this review i like very much,,,,before I buy checked reviews some guy say it's average mobile ,,,but it's really nice ,,,battery is super 1 full day easily come,,,mobile performance speed also very good,,,,nice display,,,,but the camera is average also not bad,,,,so I really said ,,,guys thinking in this price range surely go for it ,,,,thanks flipkart",Smartphone
55,3.0,Decent product,"Selfie camera was 👎
Respected buyers mobile outlook was fantastic , but if u want good camera quality don't buy these mobile..
Camera quality was too low
Don't buy if u look good camera mobile",Smartphone
56,1.0,Worthless,"POCO M3 is good phone but it have a very cheapest display the colors of display is very bad many times its display gave the some issues. It is not even good for childrens.

The processor ram and camera is very good but display is very bad some time i touch any appp and its open other app",Smartphone
57,2.0,Not good,"If u are buying this phone seeing the 48 megapixel back camera dont buy this phone instead go for a phone which diacloses the sensor it uses (sony Or samsung).
This phone has the worst selfie camera

The good feature it has is u get 2 speaker one at top and the other at bottom which gives u a surround sound effect.
A 18watt fast charger and the finger print on the power button",Smartphone
58,5.0,Excellent,"All things are good, very affordable price in 6GB RAM -128 STORAGE, My Son Happy with it, all game run in mobile .longer battery, and very fast response to open application -worth it- only camera performance average.",Smartphone
59,5.0,Best in the market!,"Best phone in this price... Awesome camera,performance,display.... Camera work best in 48 mp .....",Smartphone
60,1.0,Don't waste your money,"Horrible phone
Why?
1-It heat up while charging and playing games
2- Phone sensitive very less
3- there's no hands free call in game turbo so it's a pain in the neck when call came while playing games
4- 4GB ram works faster than this pathetic 6GB ram
5- you cannot tap forward or backward while watching YouTube but have to drag the player every time which is disgusting
6- battery never last as how it mention in the specification (4000 mah is better )and to fully charge it took almost 4 hou...
READ MORE",Smartphone
61,4.0,Value-for-money,"Good mobile poco m3 pros. 6000 mah battery and and avarage weight. once word review ' value for money ' But Ram not 6 Gb but its like 4.5 Gb.and also very very slow charging capacity 100% carved take minimum 5/6 hours.
But over all good.
Thank you so much flipkart.",Smartphone
62,4.0,Nice product,Used it for 1 month and got all the features described... I am happy with this phone and if you are a fan of playing games like Free fire you should buy it.... 😁,Smartphone
63,4.0,Pretty good,"This phone is best phone underr 11,000 according to price its battery, display and smoothness is best.
Camera is not so good because it has 48 +2+2 camera setup but it not feels like that it feels like only 20Mp. Poco has to improve this camera quality issue.. But rest of all things are best..",Smartphone
64,4.0,Value-for-money,"Review after 40 days

Best phone if u r more of a streaming user than a gaming user...!!

I bought this for my father who only uses this for the basics, whatsapp & youtube..All i wanted was 128gb int., A big drainless battery with fast charger included & killer looks...Poco M3 provided these 3 within 11.5k is a pretty good deal..
As i said if u r a mediocre user as above mentioned, this is best for u...Bt if u dont much care about looks & instead looking for something more ...
READ MORE",Smartphone
65,4.0,Delightful,"I find it very suitable for my needs and give me value for money. As I don't game in mobile and don't have any fascination with cameras I am OK with the camera performance and overall phone performance.

Con:

1. Although 6000mAh battery, feels like 4500.
2. The earpiece from where the sound comes out while talking over phone is not that loud. You have to use headphone for clear voices.",Smartphone
66,5.0,Great product,"Excellent mobile at 11k with 6GB ram, 128 memory.
Full HD display , smooth touch response
Excellent sound quality
Long battery back up
No lagging issue, smooth performance.

Camera not upto the mark , rest all are good and well.",Smartphone
67,4.0,Wonderful,"Date of review: 11/05/2021(
I bought 6gb/128gb varient which is recommended if you buy this mobile. Lower varients varies with some hardware eg. storage type.
If you can't break the budget line of 12k then today I can say that this is the best smartphone under 12k.
If you can spend a minimum of thousand or more to buy a smartphone then it is not the best choice because better processors available at 13k smartphones.
Pros:
1. Best battery backup
2. Only amoled display smartphone under 12k
3. ...
READ MORE",Smartphone
68,4.0,Value-for-money,"Two biggest cons:-
1) This SD662 soc is not optimised by Xiaomi for MIUI. Poco launcher shucks bigtime.
2) Camera is pathetic.

PROS:-
1) Camera 2 api full support - Gcam does wonders.
2) Install Nova launcher prime and feel the smoothness.
3) Battery life is too good.
4) Fast charger 22W provided in box though phone supports only 18W.",Smartphone
69,5.0,Must buy!,"I am purchase this phone before 15 day's.
Camara is good
Battery is powerful
Performance also good
All the things is good not best
But in this prize range it is best phone👍👍👍👍",Smartphone
70,4.0,Value-for-money,"Bought this one for normal use and its Great.
Go for it if u are normal user and multitasker because it has 6 gb of ram which is very good. The Sd 662 is not a great processor but it is good for daily usage and at this price it is acceptable.

If u are looking a phone for camera then this is not a great choice. It produces darker images.

Battery is great and charging takes about 2 hr 15 min as it has 6000 mah battery.

Display is also good produces good colours.

U can do Gaming on this one...
READ MORE",Smartphone
71,4.0,Worth the money,"Writing after using for 10 days.

-Comes with high quality silicone case inbox, its perfect, tight fitting and has a neat flip on cover for charging port (POCO M2 does not come with case).
-22.5 charger is fast but also heavy & bulky (Mi 18 watt charger is much sleeker & lighter).
-Battery life from its 6,000 mAh is great. Supports reverse charging but strangely we still get impure USB C cable & USB A charger, so one needs to buy & carry a pure USB C cable seperately.
-Phone has good dece...
READ MORE",Smartphone
72,4.0,Worth the money,Phone is good but camera quality is not good battery is enough 😁 for doing any work on. It,Smartphone
73,5.0,Must buy!,Nice phone I have buy in my life. IT is a super phone. I had watched some reviews on Flipkart they are saying selfie camera is very poor but my Poco m3 has a funtastic selfie and back camera.In this price range it is a super phone.I am using it for 10 days and I am saying this review.Its performance is super,Smartphone
74,3.0,Decent product,This product Better battery🔋 is Good nd only camera not good all are good,Smartphone
75,4.0,Worth the money,"My real review after 10 days of use-battery heat up more when it goes from 15 to 40 then normal heat up till 75. Then no heat up.
Front camera is not good but ok, back is very good.
It have many hidden Features. And remaining is normal.
If you to want to buy you can get poco m3 6 gb ram Or 64storage at 9999 in a sale. As these days sale continue from 2 may to 7 may. All over it is a good phone under 10,000.",Smartphone
76,4.0,Delightful,"I am writing review after using phone for approximately 20 days. I am not a big game lover, so haven't played games on this device but performance wise there phone is excellent.

Pros:

- Excellent screen size and resolution. Good to read ebooks, watching videos.
- Plenty of useful modes such as reading mode, black and white mode, normal and ultra bettery saver mode which can save a lot of battery in case of traveling.
- Best performance in normal use like watching YouTube video and Netflix...
READ MORE",Smartphone
77,5.0,Wonderful,"Very nice phone and the most best thing is that it is the best phone under 12000 whoever reads my coments, I suggests you to buy this phone by eyed closed. You cannot find such a good phone under 12k. Thanks.",Smartphone
78,5.0,Worth every penny,One of the best Smart Phone at this rate. I grabbed the best deal at this price.,Smartphone
79,5.0,Best in the market!,"Well,this is a good budget smartphone in 10k.
1.The camera is awesome
2.The battery life is so good
3.The performance is nice
4. The phone heats up little up when playing high ram consuming games like gangster Vegas but I love the game boost feature it instantly cleans up the phone when playing the game
5.Finally it is a very good phone to buy at 10k",Smartphone
80,5.0,Fabulous!,"Good product. Best product under this value of cost. Heating is the only issue found when charging and usage while playing games. Otherwise nice product. Battery backup remarkable, 1 day for heavy using and 1³/4 nearly 2 days for moderate using. Camera is some what deserving. I'm using this for one month. You can also prefer Poco M3 if u are satisfied with my knowledge of choice.",Smartphone
81,5.0,Great product,"Hi, I purchased POCO M3 on 20th feb 2021. I feel if you are looking for a good budget smartphone with 64/128 GB memory at an affordable price, then this is it. Camera is okay, I would say it's average, but other things like battery, memory storage and size, display are all good. I watched a few reviews from Gaurav choudhary-technical gurujii, geeky ranjit and others to name a few before going in for this phone. Value for money and without ads,",Smartphone
82,5.0,Worth every penny,"This is my first POCO phone. Great device. Awesome display. 6gb big ram. Touch is very good. Nice battery. Normal camera, is not super. But overall, this mobile phone is attractive. I like it. Actually POCO is the Xiaomi's brand. OK.",Smartphone
83,5.0,Highly recommended,awesome mobile with smooth performance battery life is wonderful if talk about its sound that is far better than big brands like samsung...overall this mobile is a dhamaal package in budget....go for it guys,Smartphone
84,3.0,Just okay,"I'll give this mobile to 3.5 rating because:

1. Camera-- I had seen the comments during purchasing that many people told about its camera not good as expected by them. But one thing I want to remind them, if they want best camera quality like 64 Mp or more, then they will have to understand that 48Mp is good at this price base. So, my suggestion is that the Emptor will go buy regarding this price. Hence, I am giving 4 out of 5 star for Camera quality.

2. Display---- Quality is best, I thi...
READ MORE",Smartphone
85,4.0,Pretty good,"A very good mobile with bad camera. Everything is fine, the battery lasts atleast one day for any kind of user. Display is 1080p and at this price range is a real steal. Processor is Snapdragon 662 which is enough for most of gamers also. Starts with base model 6gb ram and 64 gb storage. The MIUI12 is good but still, there are some lags and frame drops only because of the UI. Coming to camera, this mobile has the worst front facing camera. It's completely useless in my opinion. And coming to ...
READ MORE",Smartphone
86,2.0,Slightly disappointed,"Not good product, if u watch YouTube or playing games more than 10 min mobile getting over heating , and battery drain fastly, And during this 3 month wifi doesn't work properly ,we found connecting issue, Others wise camera quality not bad but not better and also",Smartphone
87,5.0,Perfect product!,It's A Good Phone in this price with a Snapdragon 662 processor the camera is Very good it have a good camera quality the fingerprint sensor is so fast,Smartphone
88,4.0,Good quality product,The mobile is really good... And dont expect a bomblastic camare from poco but overall its a decent phone at this price battery is good performance is good...pubg works smoothly thanks for snapdragon 665,Smartphone
89,3.0,Just okay,It is good budget mobile but the camera performance is not upto the mark. We can't expect 48 mp camera as a good quality more over battery is so good and display was good where we can't find a better than this phone like this in this budget.,Smartphone
90,3.0,Nice,"I bought it clearly knowing that it is below par in the processor segment. The laxity is compensated partly with the above average ram and rom for this price level. Battery is also good if ur okay with the medium paced charging, lasts long for an avg user. Camera is horrible.overall a good buy for very specific users.",Smartphone
91,4.0,Worth the money,"Poco m3 is good smartphone under 13k. If you are a student and buy for study, lectures classes then it is more comfortable smartphone. Battery life is also good. Good camera but brand should be mentioned the brand of camera sensor. Overall lovely performance...",Smartphone
92,5.0,Wonderful,"Detailed Review after 10 day use
Pros
-Look is awesome and fresh. The yellow colour comes out as very vibrant. The screen display too is very good. Though slightly low in bright sunlight.
-Performance wise it works pretty well. No lag or hanging issue seen while playing games or using heavy apps
-Wifi and network speed is very good
-Power bckup even after heavy usage is excellent.
-Rear camera does the job for you and gives pretty decent pictures.
-Face unlock and finger print unlock works fa...
READ MORE",Smartphone
93,4.0,Worth the money,"Considering the price, it's a very smart looking phone. Needed a phone for everyday use, and it does the job without any fuss. Need to install better sms apps though - google messaging is the default, and not very quick or easy to use",Smartphone
94,5.0,Must buy!,"It's the perfect buy considering the qualities like processor(Snapdragon), which is good for gaming n all at such a cheap price.
Also camera quality is best at this price",Smartphone
95,5.0,Perfect product!,"Iam using this phone is 1week then i write a review.Thank you so much flipkart. This phone is use very nice and cemara is also good and Battery power is good
Performance is good overall good phone",Smartphone
96,5.0,Perfect product!,"Just awesome camera performance is good according to the price
And efficient processor to the daily use
Quick finger print sensor that unlocks just at 0.25 seconds
And efficient battery it lasts upto 2 days with the normal use display is also good providing full hd+ display
And the UI is good but it comes with some bloatware but we can uninstall it the mobile comes with 6gb ram it can multitask easily the dual sterio speaker is so loud
Best mobile with all the specifications
Don't think y...
READ MORE",Smartphone
97,5.0,Super!,"poco m3 is great phone in this price segment (Rs. 12000)

pros : 6gb ram, 128gb rom, ufs 2.1 storage system which is fast for file transfer, sidemount fingerprint senser, SD 662 processor is enough for heavy gaming, 6000 mah huge battery lasts forever..!

con : default camera is not good in low light conditions. but thanks to Gcam developers, Gcam works fine in this phone and you can take superb pictures with it. The only limitation of Gcam is you can take maximum 12mp pictures even though p...
READ MORE",Smartphone
98,5.0,Mind-blowing purchase,"Very nyc device . Decent camera,good performance, very good display,value for money 🥰.I recommend you should buy this product . I am writing this review after 5days . No complaints . I am happy with this product .Thank you flipkart . 🥰🥰🥰",Smartphone
99,5.0,Just wow!,Phone is really good and good features. Battery is very good. I use it whole day after charge it in morning. Camera quality is very good. Video is also very good,Smartphone
100,4.0,Very Good,"Got this product on the first day first sale. Honestly speaking i am totally impressed by the design of this product. Phone is running on Android 10 with miui 12 .I gifted this device to my dad because it has a huge battery and a fast charger in the box.Overall the camera quality is decent not much great not that bad too.If you love to click pics mostly in outdoor then it's perfectly fine but in indoore usage ,camera sucks .",Smartphone
101,3.0,Nice,"Hi friend I am using Oppo M3 last one month and 15 days.
😢 first of all I telling something about camera. camera is average below not good result as I expected to M3.
😊display- display is good to other phone if we mark 2 display is better than other
😀second one no heating issue in the phone 😀battery of the phone is good as I expect but 😂battery charging time is too much 🙄there is no fast charger in the box. it take 4 hour to full charging time (0% to 100%).
😢No auto call recording f...
READ MORE",Smartphone
102,5.0,Terrific,This phone is very good and this mobile proceeseer is very good and performance is very good and mobile gaming experience is very good this mobile display quality is very good and this phone very good for battery backup and this mobile phone is very good for charging timing thank you to flipkart this product delivered for me I give the 5 🌟 on this product,Smartphone
103,4.0,Worth the money,"Its ok
Worth for the price
Dont expect best in built quality an average built quality
Display is ok
Everything ok for this price 😉
Its a good deal for a budget and pocket friendly purchase",Smartphone
104,5.0,Super!,"It is good phone , but while charging the phone experiences sever heat , it is good for games like free fire",Smartphone
105,5.0,Mind-blowing purchase,Poco m3 phone good looking and battery backup amazing and dual speaker is awesome overall build quality super go for it,Smartphone
106,5.0,Terrific,POCO M3 is worth the price and am very happy with its performance. Flipkart delivery was prompt and great. The best option in this price range.,Smartphone
107,4.0,Good quality product,"If u r thinking to have some good pictures from it then forget that. Otherwise it's is awesome phone , great value for money...",Smartphone
108,5.0,Fabulous!,It's so nice mobile phone I just love to play game in poco m3 no any disturb no any lag super fast phone with super fast charger,Smartphone
109,5.0,Worth every penny,"Excellent phone in this Price range. All most everything feature available in this phone which I would have been gotten in 17000 Price range phone. Like 6 GB RAM, 6000 mh battery, 42 megapixel triple camera, good processer, game booster, side fingerprint, fast charger, mobile cover also added. Overall this is the best feature phone available in this Price range.",Smartphone
110,4.0,Delightful,Phone is good but if camera would be more better than it will be very good. Only i am disappoint with the camera.. but other wise it is amons ter and good product in this price range.,Smartphone
111,5.0,Highly recommended,"Mobile is absolutely fantastic and is best to buy if one's budget within 11k, overall performance is good along with a good battery life makes it really worth purchasing.",Smartphone
112,5.0,Terrific purchase,In this range we got this phone is really amazing performance and some features are really satisfied thank you flipkart for this awesome product,Smartphone
113,5.0,Best in the market!,"The front camera is really really bad. The self image during video calls seems so weird that my iPhone 6s does a far better job. And I bought this phone as a secondary out of frustrating iphone battery and my eventual move to Android.

Rest the battery, display , memory and performance is absolutely great. I'm not a gamer at all but I use a hell lot of apps ranging from transportation like Uber to shopping like Flipkart, fitness apps like Strava besides the usuals like Adobe reader, Spotify e...
READ MORE",Smartphone
114,5.0,Highly recommended,"Super mobile with Super camera quality. Fast and screen is too smooth. Very good mobile for 10k budget.

One thing is camera quality super

Looking cool

Battery come three days

Smooth screen

Game wise asome

All are good. Best mobile.",Smartphone
115,3.0,Does the job,"Good product , I bought this product for 10500 , 6 gb ram is there but it doesnt feel I have 6 gb ram inside bit slow on processing , I have samsung M31 which I bought 2 years back , still it clearly outshines this Poco M3 , but definitely worth it for 10k , because good battery , good looks , 6 gb ram at this price range with lot of other features",Smartphone
116,5.0,Worth every penny,"Good smart phone under this price range. Front camera wasn't that good , too filtery 😀 . Okay with the rear one. Overall...satisfied .",Smartphone
117,4.0,Value-for-money,"Impressive look, little bit big screen comparatively other models.
Camera also nice.
Battery backup is good, but while charging it's hot even switch off the internet.
Overall in this budget good mobile to buy.",Smartphone
118,4.0,Very Good,"So here is the detailed simplest review pf my experience on poco M3
I orderd the powerblack color with variant 6gb, 128GB
And i feel like this is the best phone on this price range by these specs. 🤟
The phone performance is pretty good. There are preinstalled apps which consume storage space. But fortunately we can uninstall it. 😄
Camera. I see many reviews saying worst camera experience. But i didnt felt like that. It has a normal decent camera. Which has many options including slowmotion....
READ MORE",Smartphone
119,5.0,Brilliant,"The phone is stunning look with great design
The charging time is little bit high
Camera is perfect in day mode and good in night with night mode ,not better in night comparing to daylight.
Front camera is fine with 8mp.
Display ,sound and touch is amazing
It's better phone in this price segment
Mostly i like the unique design",Smartphone
120,4.0,Really Nice,I think it's a good one in it's range. I don't know how it's working coz I've gifted to my cousin. However after a great research I've ordered as 3 of my friends using it from a long...... Thanks to flipkart for ur supercoins.,Smartphone
121,3.0,Good,"Pros:: Display being FHD+ works nice... Battery is also good... Speaker is the main highlight of this phone... Finger print sensor works perfect...

Cons:: Camera is not that good but will do the job done... Main cons of this phone is its Sensors, doesn't work nicely...such as auto display brightness doesn't work perfectly which is so annoying... Screen Rotate also doesn't work so nicely...

Conclusion :: The phone is absolutely worth its price if you can adjust with the above cons I mentione...
READ MORE",Smartphone
122,5.0,Worth every penny,"Using Poco m3 for the past two months. It's a very good phone at this price range. The stock camera app is not so great. I suggest you to use Google cam, It can produce great results. Camera quality is very good when capturing photos using gcam. Battery will last more than 10hrs screen on time on normal usage. Performance wise also good. Value for money 💰",Smartphone
123,4.0,Delightful,"All the features in this phone are good but then you plug your phone in charging your phone will be heating . But a student without any doubt to buy it. It is very good for student because in this camera had a document option to capture clean and clear document.

Thanks poco m3",Smartphone
124,4.0,Pretty good,"I m writing this review after using one month of Poco M3.
Camera - is little disappointed coz not having wide angle lense, one camera is 48 mega pixel.
Battery - is very good charged in 2 hrs and backup for 2 days.
Display - is good Full hd.
Touch - is little disappointed.
Speaker - is very good & loud, clear, dual speaker.
Side fingure print scanner - is not fast just slow action.
IR blast - is good working for remote function.
Gaming - not for using high gaming.",Smartphone
125,4.0,Nice product,Phone is running nice. But the processor should be better like Mi phones. Battery life is satisfactory. Camera is good in pro mode. But no front flash for selfie. White screen light is all for selfie. Overall it is a good product.,Smartphone
126,4.0,Good choice,"I use this phone since 5 days front camera not good after all features best like battery, rear camera very fine",Smartphone
