,Rating,Heading,Review,Product
15,4.0,Really Nice,"After 3 days of usage:
I'm very unimpressed by the build quality. Even the lenses are not that will built. It also heats up pretty quickly, but the heat doesn't impair it's functioning. And the battery is pretty slow to charge inside of the camera, but maybe that's the case with all camera batteries and I've been spoilt by fast charging in smartphones :p

Other than that, it's a great camera. You can get amazing photos with it if you know what you're doing. Focus works really well, and the ov...
READ MORE",DSLR
16,5.0,Brilliant,"Pros- Image Quality
Colour reproduction
WiFi/Bluetooth
Usb type C
Cons- difficult to adjust for beginners
15mins 4K recording

I am in love with this product will re rate after 3-4 months usage",DSLR
17,4.0,Very Good,Awesome camera in this price range.,DSLR
18,5.0,Worth every penny,Amazing... User friendly! Very good picture and video quality! Loving it:),DSLR
19,5.0,Great product,"Initial impression very good. Screen is just fantastic. May take some time to get used to functionality.

Only con is the camera bag that comes with it is a bit oldish. It could have been modern and sleek.",DSLR
20,4.0,Really Nice,Best Camera For the Beginners... Totally Loved it... Better experience.. Happy with the Service... Get the Product on time... Thanks..🙏☺️,DSLR
21,5.0,Terrific purchase,Awesome product for someone like me who likes to click photo's but photography is only like an hobby.,DSLR
22,5.0,Great product,"I am reviewing this product after two years of usage :

Camara is awesome for personal use, if you are beginner and looking for Camara only to use personal use and for small use at professional level then it is more than perfect.

I love this product and thanks Canon to make my valuable memories alive.",DSLR
23,,,,DSLR
24,,,,DSLR
25,,,,DSLR
26,,,,DSLR
27,,,,DSLR
28,,,,DSLR
29,,,,DSLR
30,5.0,Excellent,one of the best bigginers cam...very handy and powerful. need extra hence. to shoot better quality ....body is awesome,DSLR
31,5.0,Excellent,"Loved the Product... But the only thing I doesn't like is the delivery time is too slow....
But the product is awsome and nothing can beat this camera under 40k rupees...",DSLR
32,5.0,Classy product,"Super camera
very nice quality photos
I loved it ❤️❤️📸📸..... #canon lover
#battery backup is very good",DSLR
33,5.0,Simply awesome,"Believe me it's just wooowww. As a beginner easy to learn and handle . Can capture truly stunning photos even with kit lenses. Loving it. Thank you Flipcart,for a great deal and faster delivery. ❤️❤️❤️",DSLR
34,5.0,Worth every penny,Its the best DSLR for beginners at such a low rate.Because at this rate in other brands like Nikon you don't even get the 55-250mm lense or any other zoom lense.I prefer this to everyone in search of a perfect beginner dslr.I have completed using it for 1 month .All I can say is that its only Cons is it does not performs well in low light Rest all features are excellent,DSLR
35,4.0,Pretty good,The Canon which I love the most and it's shots are so perfect and accurate which seems clean and clear thank you Flipkart for delivering the product so carefully.,DSLR
36,5.0,Worth every penny,The product is awesome and I got it delivered within 3 days... Both the lens are okay in class and the camera body is good as well.... Photography quality is excellent and this is the best dslr for beginners due to its simplicity of operations and for being handy! Thanks flipkart :D,DSLR
37,5.0,Highly recommended awsomeeee,"camera pixel clarity is awsome. i loved this camera. its my first camera. its superb for beginners who has photography as their hobby. thanks flipkart. delivery is also very securely sent. i bought dual lens. they provided both lens. one memory card and one battery, charger, bag.",DSLR
38,4.0,Very Good,This is an awesome camera only good for photos if you want it for video don’t even look at it. Only good for photos you will easily see the improvement form a regular phone camera. But only buy it for photos.,DSLR
39,5.0,Best in the market!,"I have purchased my very first professional DSLR camera ? on Flipkart Big billion day offer, Packing was amazing safety, The best beginner DSLR camera ? is Canon 1500 D, quality is Superb ,Good quality images output. I'm happy with this DSLR",DSLR
40,4.0,Really Nice,"Really a nice delivery guy, it was raining but this guy delivered it with very professional manner. love the service. Good camera but lacking a connector for pc or TV. 1 less star for that, otherwise nice product.",DSLR
41,4.0,Value-for-money,"Got it on 23rd Aug , two days before the scheduled date. Thanks Flipkart for super fast delivery. Regarding DSLR it's my first one Nd learning it. It's looking good one as of now.",DSLR
42,5.0,Terrific,good product i love it. i have got a camera bag and extra lense 55-250.with camera i have got 18-55 lense. so that i could zoom and take good pictures. thanks flipkart,DSLR
43,5.0,Terrific purchase,"Awesome, got delivered on time as expected. I bought this on big billion days worth buying at so much low cost. results are amazing Kudos to flipkart",DSLR
44,5.0,Fabulous!,Nice quality ☺️ awesome camera pictures quality is super duper 😍 ia am happy ❣️,DSLR
45,4.0,Worth the money,Good product for the beginners and I loved it !!! Flip cart safely delivered as promised .,DSLR
46,5.0,Just go for it guys,Awesome camera awesome features 55-250 perfect lens . You have have to learn how to use it . Go for this dslr guys its 1000 times better than nikon cameras,DSLR
47,5.0,Best in the market!,"Nice dill, but digital camera is better for rear user, dslr is complex, have to study for photography, it is heavy. It is good dslr for a photographer, it hasn't the date stamp setting & image crop (trimming) option which is available in digital camera.",DSLR
48,4.0,Good choice,"It's a good product for beginners,as well as intermediate..It is good product ,in terms of wildlife photography for beginers.If you want buy this go on with 2 lenses.Invest more in lenses,than the body of camera,if you have skill,you can cover up to some extent.",DSLR
49,5.0,Excellent,Go for it.. Its worthy to buy it. Amazing photos you can capture and keep as memory.. Good choice for beginners. I am using since 6 months but not a face any problem. You can watch videos how to do fantastic photography using this camera.. Love it.,DSLR
50,4.0,Good quality product,"perfect entry level DSLR camera. After receiving checked the following :1 all the accessories are included as per description. 2 lense fits perfectly, very handy.3 very good shots with auto mode. 4 Sent captured images to phone over WiFi fluently. 5. perfectly mount on old tripod.",DSLR
51,4.0,Nice product,Good For this price range & Best for beginners.. but don't have use Any External Microphone.. please don't buy 2.5mm to 3.5mm Converter jack.. because external microphone not support only Camera Sounds recorder mic work.. overall best beginners budget Camera... please try it..,DSLR
52,3.0,Decent product with horrible packing,"The package quality is not that much good, even after receiving the pack when i open the box seems like someone before me already opened that pack..seal is like half broken and another tape is sticked upon that..

Even though the product is good and delivery is quite fast. But still, the way Flipkart is handling the product is really shameful.

Earlier as well I bought few gadget from Flipkart but this time its horrible.

Giving *** *(3star) as the product is good for beginner.",DSLR
53,5.0,Mind-blowing purchase,product is really awesome ...with closing ur u can order...the packing was really good ...I loved a product lot...thanks to Flipkart & Ecart...I will suggest this product for the camera buyer's..feel the camera & love the pics,DSLR
54,4.0,Good choice,best camera in this price range ...I got it for RS 22430rs only.... thanks to Flipkart for amazing 10 percentage instant discount and available of no cost EMI.Thanks to Flipkart,DSLR
55,5.0,Just wow!,"Well packed Excellent timely delivery by Flipkart. Excellent product
Wi-Fi is awesome",DSLR
56,5.0,Worth every penny,A good entry level dslr please don’t watch idiotic YouTube videos before buying this or any other stuff just listen to your gut feeling and buy it. I trust Flipkart and I’m in love with my first dslr. Thank you team Flipkart.,DSLR
57,5.0,Best in the market!,Excellent purchase. Got the single kit variant for 24k during sale. Best DSLR for beginners. It comes with 18-55mm kit lens which is good enough to start with. If you want to take classy portraits and night images I would suggest you to buy 50mm f1. 8 prime lens without any hesitation. I bought one for 7500.,DSLR
58,5.0,Must buy!,"Camera is brand new.. I m totally happy with product.. Every single part is of original brand... And got box seal packed...

But the bag i got as a carry case is not satisfy me... It's very uncomfortable to pack all items in that little bag.. There are other beautiful bag and fully compared bag... In similar price..",DSLR
59,5.0,Brilliant,"Good product for beginners. Delivery was on time.
- It contains camera body, 55mm lens, charger, battery, strap.
- No memory card, no camera bag. You will need to purchase it seperately.
- As I am beginner, it seems to be ok for me. Camera works fine and picture quality is also very good.",DSLR
60,5.0,Just wow!,"Received the product within 2 days of ordering! Kudos Flipkart. The product is exceptional, exactly as described in the specifications. Got it with the stock lens 18-55mm. Great for a beginner starting out learning photography! Totally worth it!",DSLR
61,4.0,Nice product,The best camera for entry level photographers. Worth every penny invested on this. Easy to handle and switch to various options. Get to know only when experimenting with different genre of photos. Thanks Flipkart for delivering this product on time.,DSLR
62,5.0,Must buy!,Superb ... I loved it but the delivery was bit late ... Love it 💕,DSLR
63,5.0,Mind-blowing purchase,Reasonable price and such a good product. If you know the basics of using DSLR camera then you shoot the great photos. Thankyou Flipkart for providing with reasonable price to me.,DSLR
64,5.0,Excellent,"super fast delivery. supreme purchase experience. and what to say about the product.. just go get this if you believe in the phrase ""life is full of memories""and canon 1500d captures those memories to perfection.",DSLR
65,5.0,Purchase review,Very glad and pleased that Flipkart did the delivery on time and the camera is awesome without any damage. Wonderful camera for photo enthusiast. Strongly recommended. A full five star.,DSLR
66,5.0,Terrific purchase,awesome phone... picture quality makea you star... you will definitely enjoy to buy this camera.. it is too good than canon d 1300,DSLR
67,4.0,Worth the money,"Awesome product , too good best product fr the beginner and I got it delivered by next day itself .",DSLR
68,5.0,Great product,"nice camera, timely delivery, after 15 days passed although they have provide me Motorola headset at Rs. 1 which is not available at the time when I purchase camera... thank you flipkart",DSLR
69,5.0,Must buy!,i gifted my husband he loved it...its just awsome product... worth buying .....just loved it....,DSLR
70,5.0,Highly recommended,a original products came to me and am very happy... focus is awesome and adorable picture quality I love it...,DSLR
71,5.0,Perfect product!,"good product
at reasonable price ,
better one in below 50k budget
in canon camera
still its good since 1 month
will see ...",DSLR
72,5.0,Just wow!,good luck with nice pictures basic brand best camera 1500d,DSLR
73,5.0,Classy product,It's good for beginners. The picture quality is also so good. And it's affordable too. So overall it's a great product for this price.,DSLR
74,5.0,Best in the market!,"Ameture enthusiasit. Upgraded from Canon Powershot SX series. So the review is in comparison with previous experience.

Product is heavy when compared to point & shoot cameras
Having 2 lenses & carrying them are essential steps to take desired photos.
While zoom lens is fixed, you can't take close ups. Requires to change.
Being lens is heavier than camera, tend to fall off from seats.
In comparison to Point shoot cameras, clicking photos is bit exhaustive.

Apart from these few exceptions, re...
READ MORE",DSLR
75,5.0,Awesome,Nice camera... Writing the review after using it for a year.... Best for beginners... Can also click Nice professional photos... Worth buying,DSLR
76,4.0,Very Good,"1. Terrific Purchase.
2. Value for money.
3. Got all accessories and bag as indicated on the advertisement.
4. Good battery backup and other specs.
5. No separate lens in this purchase.
6. Good packing by Flipkart and prompt delivery.",DSLR
77,5.0,Must buy!,"very fast delivery by ekart service and the courier person was very polite and friendly guy
I got this camera one day earlier on the day of delivery
and camera is very good for beginners
if any beginner who wants to buy a camera I suggest this",DSLR
78,5.0,Awesome,Nice original product. Good packaging. prompt delivery. Everything in good order. Amazing image quality.,DSLR
79,5.0,Wonderful,"awesome camera. better to buy 1500D rather than 1300D. go for it if you love photography. easy learning, easy to use, nice features, dual lens is more preferred than the single one",DSLR
80,5.0,Perfect product!,Excellent Product !! Worth every penny spent... do attend canon's workshop to know how you can have the best results using both lenses.... keep clicking and keep Sharing !!,DSLR
81,4.0,Value-for-money,Camera was pretty good.. Pics were awesome.. Perfect product for starters.. Packing was so so.. And when it comes to delivery.. Man flipcart never kept their word.. They have to rectify such small issues..,DSLR
82,5.0,Worth every penny,nice entry level made by canon,DSLR
83,5.0,Terrific,Nothing to say just buy it,DSLR
84,5.0,Fabulous!,nice product....,DSLR
85,5.0,Just wow!,wonderful camera at this price!,DSLR
86,4.0,Very Good,Satisfied with my first dslr...,DSLR
87,4.0,Wonderful,My first DSLR with amazing photos,DSLR
88,5.0,Highly recommended,A enhanced version of 1300d which is suitable for first time dslr buyers,DSLR
89,5.0,Excellent,Awsm camera to follow your passion,DSLR
90,3.0,Does the job,"Best camera for beginners,Focus is not good.",DSLR
91,4.0,Wonderful,good product but its lens is quit noisy on focusing.,DSLR
92,4.0,Nice product,nice camera..,DSLR
93,5.0,Simply awesome,Low budget Best Dslr camera 📸❣️,DSLR
94,5.0,Super!,"Best camera by canon in this budget.Just u learn how to click ,the pics will make your eyes full of beauty😉",DSLR
95,5.0,Worth every penny,Low Budget DSLR Supper,DSLR
96,5.0,Highly recommended,good camera for beginners...,DSLR
97,4.0,Nice product,"bought on big billion day at a unbelievable price, late delivery but good product.",DSLR
98,4.0,Pretty good,Very Good DSLR in this price range.,DSLR
99,5.0,Perfect product!,Nice camra very good quality... And delivery fast...,DSLR
100,5.0,Brilliant,Really a good product for beginners. Those are the few sample shots. Really love it.,DSLR
101,5.0,Worth every penny,Nice purchase. very happy with the camera and flipkart service.,DSLR
102,5.0,Brilliant,Best products ever ...,DSLR
103,5.0,Awesome,awesome...just awesome... thanks Flipkart,DSLR
104,5.0,Terrific,Very good DSLR for Beginners.,DSLR
105,5.0,Highly recommended,Best camera,DSLR
106,5.0,Awesome,Best camera in this range.. and if you are beginner there is much to explore as i did..,DSLR
107,4.0,Good choice,Everything is ok.... picture quality,DSLR
108,4.0,Pretty good,very good product but the carry bag is not so good.........good. zooming... great. pic..,DSLR
109,5.0,Excellent,A perfect start for beginners. Great performance.,DSLR
110,5.0,Awesome,.😍😍😍😍 nice,DSLR
111,5.0,Brilliant,"got it within 2 days,,,,, a best dslr for this rate,,,, really osm,,,, thank u flipkart",DSLR
112,5.0,Mind-blowing purchase,Got the camera in 29.5k. Very happy with the quality and features.,DSLR
113,5.0,Must buy!,Awesome product...delivered in one day... great beginning..,DSLR
114,5.0,Highly recommended,excellent product,DSLR
115,5.0,Great product,good result,DSLR
116,5.0,Terrific,Nice dslr... Within budget..,DSLR
117,5.0,Fabulous!,I am very happy canon is best 😘,DSLR
118,5.0,Classy product,Great product for beginners just go for it,DSLR
119,5.0,Fabulous!,Amazing Camera,DSLR
120,5.0,Super!,"My First DSLR and Experience is Outstanding 😊❤️
Thanks Flipkart ❤️",DSLR
121,5.0,Mind-blowing purchase,Fantastic camera lovely look 👌😍,DSLR
122,5.0,Terrific purchase,good pics,DSLR
123,5.0,Awesome,best camera for very beginner's..!! awesome pics calrity .!,DSLR
124,3.0,Good,Good one,DSLR
125,5.0,Mind-blowing purchase,awsm camera,DSLR
126,5.0,Classy product,"Superrrrrrr
fully satisfied
Genuine Product
must buy it",DSLR
127,5.0,Classy product,Good choice good product,DSLR
128,5.0,Mind-blowing purchase,Nic... Suprb for beginners... Tx.. Nice packing n nice fre bag... Owsm....,DSLR
129,5.0,Wonderful,it's amazing 😍,DSLR
130,5.0,Wonderful,I have ordered this a month ago and I got its delivery on 16 Aug . product is awesome and light weight best for beginners,DSLR
131,5.0,Wonderful,Delivery time is good and it looks good... And fetures are nice,DSLR
132,5.0,Highly recommended,Super camera,DSLR
133,4.0,Good choice,The cam is value for money. If you are at a beginner level will recommend to go with this DSLR,DSLR
134,4.0,Wonderful,very nice,DSLR
135,5.0,Perfect product!,Excellent 👌👌👌💓,DSLR
136,5.0,Terrific purchase,Product is excellent.,DSLR
137,5.0,Awesome,"very useful, soft handling, very good photos
Nice product & Good service,thank you flipkart.
I got it 31999.",DSLR
138,5.0,Mind-blowing purchase,osm 📷 .....,DSLR
139,4.0,Very Good,amazing camera with instant focus creates nice bokeh effect with high image quality canon always rocks 🤘🤘 glad to have canon,DSLR
140,5.0,Terrific purchase,"product is user friendly compared to Nikon
And clarity is awesome for this price",DSLR
141,5.0,Best in the market!,Highly recommend😉✌,DSLR
142,5.0,Terrific purchase,super,DSLR
143,5.0,Must buy!,liked it so much!!!,DSLR
144,5.0,Highly recommended,Good product and reasonable price,DSLR
145,5.0,Perfect product!,good dslr camera 1500d,DSLR
146,5.0,Great product,nice and osm,DSLR
147,5.0,Simply awesome,"It's great for beginners and for others as well , if you're thinking to buy , then don't think twice !",DSLR
148,5.0,Terrific,"Waiting for this for long time, better image quality than 1300d, delivery was very fast.
Check the images....",DSLR
149,5.0,Excellent,"Best entry level camera, but you should have a 50MM lense to get nice background blur refer to the attached photos taken on kit as well as 50 mm prime lense at same distance. First two photos taken on prime lense and second two on 18-55 kit lense",DSLR
150,5.0,Super!,loved it 😍,DSLR
151,5.0,Great product,Best Camera low cost wifi and 24.1 MP Full Hd,DSLR
152,5.0,Just wow!,Just awsome,DSLR
153,5.0,Awesome,Good product..,DSLR
154,5.0,Terrific,Awesome,DSLR
155,4.0,Good choice,Very good quality,DSLR
156,4.0,Good choice,best camera in this range.😊😊,DSLR
157,5.0,Highly recommended,Excellent package... Value for money for beginners..!!,DSLR
158,5.0,Super!,"Finally received the Canon 1500D . Picture quality is very nice, even good in low light. Faced some problem while connecting with my mobile via Wi-Fi. Overall it's good for beginners, go for it.",DSLR
159,4.0,Really Nice,it's Quite Good Camera... It's Wonderful option is there ..dat one is transferring photos to our mobile through WiFi and also live Remote control..!!,DSLR
160,4.0,Good choice,nice camera. still learning. please don't go with this camera if you want to make videos,DSLR
161,5.0,Just wow!,Wow it's nice camara,DSLR
162,5.0,Terrific purchase,"best entry level dslr.
use 50mm lense for best result.",DSLR
163,5.0,Best in the market!,AMAZING perfect product for everyone not only for begginers,DSLR
164,5.0,Perfect product!,"my first DSLR , I love it ,",DSLR
165,5.0,Terrific purchase,Camera quality super video super quality always camera super camera image quality best 💯😍😍😍👌✌️,DSLR
166,4.0,Good quality product,"Images quality is pretty good in this price segment..
Fully satisfied🙂",DSLR
167,5.0,Super!,Excellent camera for beginner,DSLR
168,4.0,Delightful,Old body but it is nice. It also have Raw options.. But not describe in description.. Go for it.. Who search for a cheap entry lvl camera.,DSLR
169,5.0,Worth every penny,better,DSLR
170,5.0,Simply awesome,Awesome product mind blowing clarity ❤️❤️❤️. Just go for it.,DSLR
171,5.0,Must buy!,Best camera in this range for beginners,DSLR
172,5.0,Wonderful,"Best camera for beginners. Best budget camera. Fully satisfied. 😍
Check out my latest shot from canon 1500D",DSLR
173,4.0,Good quality product,best dslr in budget,DSLR
174,5.0,Worth every penny,awsome cemara,DSLR
175,4.0,Nice product,"I'm not photographer, this camera makes me.",DSLR
176,3.0,Good,Best camera.,DSLR
177,4.0,Pretty good,Nice pic,DSLR
178,5.0,Classy product,Very nic product,DSLR
179,4.0,Really Nice,Very nice camera,DSLR
180,3.0,Does the job,Nice performance,DSLR
181,5.0,Terrific,good product and good time of delivery,DSLR
182,5.0,Great product,good,DSLR
183,5.0,Mind-blowing purchase,nice,DSLR
184,3.0,Does the job,good for beginners...,DSLR
185,5.0,Super!,📷Canon 1500D📸 Super quality 👌,DSLR
186,5.0,Perfect product!,"Best dslr for personal use, fast focus, best resolution of image, better than costly mobile. Go for it blindly.",DSLR
187,5.0,Perfect product!,Very good camera for beginners,DSLR
188,5.0,Terrific,Osm Camera,DSLR
189,3.0,Fair,ITS OK,DSLR
190,5.0,Mind-blowing purchase,nice product and excellent camera ...but not timely delivered,DSLR
191,5.0,Super!,"Good camera for learn and practice photography.
Recommended to those , having interest in photography with an limited budget.
Autofocus is good, but not very fast,as it uses DIGIC 4+ image processor.
You can take photos easily , rotating the dail based on the scene.
No issues with the camera. I am attaching some pictures captured using macro mode.
If willing to afford 45 to 50 k you can purchase Canon 200 Mark II",DSLR
192,5.0,Brilliant,Excellent,DSLR
193,5.0,Best in the market!,Best for beginners 😍,DSLR
194,5.0,Wonderful,"Camera i bought for Rs 28000 with dual lens. Both lenses and camera are awesome... Packing good, delivery on right time, nice to shop with flipkart.",DSLR
195,5.0,Classy product,Nice one for beginners.,DSLR
196,5.0,Best in the market!,Best camera for an entry-level photography.,DSLR
197,5.0,Best in the market!,Awesome,DSLR
198,4.0,Good choice,"this is my first camera in DSLR.
I don't know how to use this is user friendly cam.
u can take aprox 700+ photos once u charged the battery full",DSLR
199,5.0,Great product,"best service
got it within 2 days..
best entry level camera
amazing clicks",DSLR
200,5.0,Just wow!,Don't waste your time Go for it 😉,DSLR
201,5.0,Best in the market!,nice,DSLR
202,5.0,Highly recommended,Good Prodect,DSLR
203,3.0,Good,Nice DSLR for beginners like me....price is also value for money .....♥️♥️,DSLR
204,5.0,Fabulous!,perfect camera,DSLR
205,5.0,Mind-blowing purchase,Awesome Camera,DSLR
206,4.0,Worth the money,Good one... Just go for it... Some of pic clicked by me...,DSLR
207,4.0,Pretty good,nice packing and so nice 📷,DSLR
208,4.0,Delightful,very good product this price range,DSLR
209,5.0,Wonderful,very good,DSLR
210,5.0,Simply awesome,super camera,DSLR
211,5.0,Worth every penny,Best Camera Under Money 💰 Value,DSLR
212,5.0,Perfect product!,Camera Is Super,DSLR
213,5.0,Best in the market!,good quality n budget DSLR,DSLR
214,1.0,Hated it!,"Ordered canon eos 1500D and received a defective product returned the next day itself , when the wishmaster came I came to know that the IMEI serial number does not matching between the product and the invoice issued and he refused to pick up not once but twice even after sharing the snapshot of IMEI serial number and then I decided I don't want this product and asked my refund they send the wishmaster to the other address to pick it up and eventually it got cancelled now am going to consumer...
READ MORE",DSLR
215,5.0,Terrific,Nyc products,DSLR
216,5.0,Worth every penny,"This one is a budget friendly category camera
Very good camera",DSLR
217,5.0,Super!,"As a beginner camera is very much good you can add 50mm lens apart from kit lens sample pics are attached taken by 55-250 lens, at this price 1500d does it's job pretty great!",DSLR
218,4.0,Good quality product,Excellent for beginners. Best budget camera . Totally Value for money.,DSLR
219,4.0,Delightful,Osm product ... Low budget,DSLR
220,4.0,Wonderful,Good,DSLR
221,5.0,Best in the market!,very nice camera osm image... value of money.. Thank-you filp card...,DSLR
222,5.0,Wonderful,Best ever...😍😍😍,DSLR
223,3.0,Nice,I love this camera 📷,DSLR
224,4.0,Pretty good,I got my camera it's really amazing.. Don't go for seller retailnet or xpressbees services. They took 10more days to deliver my product after the given date of delivery.,DSLR
225,4.0,Very Good,Just awesome,DSLR
226,3.0,Nice,its a gud product but its entry level cam but for me this canon 1500d fullfill my needs🤗,DSLR
227,5.0,Awesome,Best in this range,DSLR
228,5.0,Super!,Awesome product for beginners ???,DSLR
229,5.0,Highly recommended,best budget camera and picture quality is awesome,DSLR
230,5.0,Brilliant,Screen protector not given in the box,DSLR
231,5.0,Great product,Canon 1500D Have a nice camera. And delivery is the best.,DSLR
232,5.0,Terrific purchase,very good dslr,DSLR
233,5.0,Worth every penny,"the camera is awesome...it's good for the beginners,just go for it",DSLR
234,5.0,Highly recommended,Awesome Camera,DSLR
235,5.0,Fabulous!,good product and delivery,DSLR
236,5.0,Perfect product!,NYC DSLR CAMERA good battery backup I m full satisfied with this product really I love it .,DSLR
237,5.0,Fabulous!,Are u a beginner??Just go for it.....The results of AF is fantastic....very easy settings with all accessories.....just go for it guyss👍👍👍,DSLR
238,4.0,Really Nice,Good Product,DSLR
239,5.0,Simply awesome,really i love this camera.. it's superb... Review by Oam Prakash..,DSLR
240,1.0,Not recommended at all,"Don't buy any product from Flipcart they have worng retrun policy . I have booked this product on 12/09/2018 and after 3days received this product . when I open the product and found some issue in display ,then I returned but now 7/10/2018 my product not get . baze some stupid policy . pls don,t buy anything from Flipcart.",DSLR
241,5.0,Must buy!,This Camera is very good for beginners..,DSLR
242,5.0,Great product,"Best selection for beginners
Loved a lot💕
Canon👌",DSLR
243,5.0,Wonderful,product package was gud but delivery was delayed,DSLR
244,5.0,Simply awesome,I m happy with this product D1500,DSLR
245,5.0,Brilliant,"Good product at 27990
If your buying it for personal use make sure you buy lens filter, it help to improve lens life.
Recommend filter is kodak xd series 2 layer filter",DSLR
246,5.0,Mind-blowing purchase,Good,DSLR
247,4.0,Really Nice,"One of the best for the entry level novices.
I would suggest to go for the dual lens kit for better experience.
I had waited for 7 months for the offer when I able to grab the camera at around 29K.",DSLR
248,5.0,Worth every penny,"I am happy with this product , this was my first dslr",DSLR
249,5.0,Best in the market!,Nice 📷,DSLR
250,5.0,Mind-blowing purchase,Very good in night tym also 💕,DSLR
251,5.0,Fabulous!,Very fastest delivery thanks,DSLR
252,5.0,Awesome,Fabulous camera and its images.. best budget Dslr for beginners,DSLR
253,5.0,Worth every penny,"Best camera in low 👌💯📸📷
#canon1500d lovers",DSLR
254,5.0,Fabulous!,Nice,DSLR
255,5.0,Terrific purchase,Awesome camera,DSLR
256,5.0,Mind-blowing purchase,Nice product,DSLR
257,5.0,Wonderful,Gud 4 beginners....,DSLR
258,5.0,Terrific,Amazing 😍,DSLR
259,5.0,Excellent,Nyc camera 👌,DSLR
260,5.0,Worth every penny,Nice camera for this price best for beginners,DSLR
261,5.0,Fabulous!,Awsome image quality,DSLR
262,4.0,Really Nice,Satisfied,DSLR
263,4.0,Good quality product,Best performance.....,DSLR
264,5.0,Super!,"Ok for beginners..and compare to Nikon D3500,thz z the bzt .",DSLR
265,5.0,Awesome,well packing and filipcart delivery is best...,DSLR
266,5.0,Must buy!,Best Entry Level DSLR,DSLR
267,5.0,Just wow!,i love this ♥️??,DSLR
268,5.0,Terrific,awesome products,DSLR
269,4.0,Value-for-money,Bought this product from Flipkart... Delivery is good... Product is working good till this tym.....,DSLR
270,3.0,Nice,its good,DSLR
271,5.0,Just wow!,brilliant camera,DSLR
272,5.0,Highly recommended,Wonderful camera. Just learning and enjoying with it....,DSLR
273,4.0,Very Good,better product,DSLR
274,5.0,Best in the market!,just awosam product,DSLR
275,5.0,Wonderful,good product....,DSLR
276,5.0,Classy product,Awesome camera. Value for money,DSLR
277,5.0,Brilliant,Best,DSLR
278,5.0,Awesome,Very nice product...it's too good for beginners 👌,DSLR
279,5.0,Awesome,Nice camera,DSLR
280,4.0,Nice product,Nyz product,DSLR
281,5.0,Must buy!,Good delivery,DSLR
282,3.0,Good,"Good for a beginners, but if you want more good result so use a prime lens with this",DSLR
283,5.0,Perfect product!,night time pic,DSLR
284,5.0,Highly recommended,superb clarity,DSLR
285,5.0,Just wow!,Little worried about the product. But trusting Flipkart and as per specifications I'm glad that I have purchased this product. Awesome clearity perfect snaps.,DSLR
286,5.0,Must buy!,Amazing Product and Pixel Perfect Photos. Loved it!,DSLR
287,5.0,Must buy!,Gought it for very good discount price and product was delivered in time.,DSLR
288,4.0,Good quality product,pretty good for beginner who dosn't know any thing about dslr but if you push ur budget little then go for 200d,DSLR
289,1.0,Worst experience ever!,"flipkart customer care response is poor.
My camera battery not getting charged .
i want to return this product and i am worried that i will be getting new product once i return this.
Because i dont know what will happens to returned product .
They may send it to any one.",DSLR
